,,,,,,,,,,,,- V EUR,,,,,,,,,- V EUR,,,,,,,,,,- V EUR,,,,,,,,,- V EUR,,,,,,,,,,- V EUR,,,,,,,,,,- V EUR,,,,,,,,,,- V EUR,,,,,,,,,- V EUR,,,,,,,- V EUR,,,,,,,- V EUR
108.,79 ,OBČINA MOZIRJE,"4.392.582,58 ","1.194.253,22 ","279.400,89 ","245.641,37 ","8.996,00 ","13.854,89 ","0,00 ","0,00 ","10.619,87 ","288,76 ","47.154,81 ","22.271,17 ","17.416,01 ","148,71 ","247,90 ","7.071,02 ","684.976,30 ","91.245,95 ","10.448,14 ","128.117,86 ","2.150,84 ","3.961,63 ","300.056,58 ","60.513,86 ","350,00 ","88.131,44 ","111.512,50 ","108.283,18 ","0,00 ","3.229,32 ","0,00 ","0,00 ","0,00 ","71.208,72 ","32.671,68 ","38.080,00 ","0,00 ","457,04 ","0,00 ","1.261.508,78 ","16.314,86 ","0,00 ","0,00 ","16.314,86 ","280.521,32 ","0,00 ","6.200,00 ","7.027,00 ","0,00 ","0,00 ","267.294,32 ","103.065,06 ","103.065,06 ","861.607,54 ","0,00 ","27.820,68 ","1.224,28 ","832.562,58 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","1.831.883,68 ","1.831.883,68 ","0,00 ","0,00 ","3.253,98 ","0,00 ","1.214.313,06 ","453.454,40 ","0,00 ","0,00 ","160.862,24 ","104.936,90 ","7.813,58 ","6.641,33 ","0,00 ","0,00 ","0,00 ","1.172,25 ","0,00 ","0,00 ","97.123,32 ","0,00 ","0,00 ","0,00 ","97.123,32 ","241.995,10 ","353.081,14 ","472.631,49 "
109.,80 ,MESTNA OBČINA MURSKA SOBOTA,"15.697.241,46 ","3.901.948,40 ","1.145.349,06 ","1.035.385,61 ","36.676,00 ","64.328,62 ","0,00 ","5.493,77 ","0,00 ","3.465,06 ","190.247,05 ","92.444,13 ","74.059,40 ","626,59 ","1.044,58 ","22.072,35 ","2.365.093,96 ","298.572,96 ","2.394,42 ","466.198,43 ","34.966,62 ","7.197,81 ","962.735,92 ","23.401,44 ","0,00 ","569.626,36 ","160.058,67 ","129.315,20 ","0,00 ","30.743,47 ","0,00 ","0,00 ","0,00 ","41.199,66 ","40.199,66 ","1.000,00 ","0,00 ","0,00 ","0,00 ","8.118.079,46 ","356.127,90 ","352.956,90 ","0,00 ","3.171,00 ","3.246.963,51 ","0,00 ","6.372,00 ","62.700,13 ","0,00 ","201.531,00 ","2.976.360,38 ","793.401,37 ","793.401,37 ","3.721.586,68 ","0,00 ","274.466,24 ","94.332,36 ","2.911.987,13 ","440.800,95 ","0,00 ","0,00 ","0,00 ","0,00 ","3.261.278,23 ","3.261.278,23 ","0,00 ","0,00 ","774.509,97 ","636,87 ","1.926.188,97 ","243.200,83 ","41.333,38 ","5.360,13 ","270.048,08 ","415.935,37 ","86.978,04 ","86.978,04 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","328.957,33 ","140.002,24 ","0,00 ","22.687,60 ","166.267,49 ","172.129,85 ","193.920,72 ","2.836.225,96 "
110.,81 ,OBČINA MUTA,"3.003.501,60 ","565.759,38 ","170.794,66 ","150.029,56 ","5.781,55 ","9.737,36 ","1.975,58 ","2.981,85 ","0,00 ","288,76 ","27.087,42 ","13.224,16 ","10.594,25 ","89,69 ","149,44 ","3.029,88 ","336.121,47 ","74.747,97 ","32.611,04 ","49.328,92 ","4.503,97 ","625,48 ","24.080,94 ","983,40 ","59.952,13 ","89.287,62 ","11.373,27 ","6.477,52 ","878,68 ","4.017,07 ","0,00 ","0,00 ","0,00 ","20.382,56 ","3.098,58 ","5.000,00 ","0,00 ","12.283,98 ","0,00 ","1.492.096,58 ","47.296,31 ","10.998,57 ","0,00 ","36.297,74 ","380.547,72 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","380.547,72 ","108.822,92 ","108.822,92 ","955.429,63 ","24.320,89 ","32.429,36 ","9.330,52 ","557.072,71 ","324.020,97 ","8.255,18 ","0,00 ","0,00 ","0,00 ","851.532,25 ","851.532,25 ","0,00 ","0,00 ","32.018,19 ","5.096,52 ","361.980,31 ","54.938,90 ","106.168,50 ","0,00 ","291.329,83 ","94.113,39 ","45.360,00 ","45.360,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","48.753,39 ","2.897,59 ","798,82 ","0,00 ","45.056,98 ","277.314,25 ","287.781,62 ","835.662,22 "
111.,82 ,OBČINA NAKLO,"4.155.160,97 ","1.153.919,43 ","234.245,20 ","181.105,49 ","5.651,33 ","14.168,05 ","4.292,45 ","1.791,76 ","0,00 ","27.236,12 ","34.961,17 ","17.345,95 ","13.896,83 ","117,61 ","196,11 ","3.404,67 ","870.400,25 ","104.867,98 ","59.886,11 ","85.769,52 ","0,00 ","7.478,82 ","410.313,29 ","40.520,15 ","5.312,77 ","156.251,61 ","9.312,81 ","9.312,81 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","5.000,00 ","0,00 ","5.000,00 ","0,00 ","0,00 ","0,00 ","1.396.309,89 ","43.882,35 ","24.114,95 ","0,00 ","19.767,40 ","891.937,42 ","0,00 ","15.500,00 ","0,00 ","467,43 ","1.200,00 ","874.769,99 ","173.329,57 ","173.329,57 ","287.160,55 ","68.275,65 ","11.167,36 ","0,00 ","207.717,54 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","1.557.646,81 ","1.557.646,81 ","0,00 ","0,00 ","59.863,19 ","0,00 ","1.113.137,01 ","178.173,31 ","21.008,29 ","0,00 ","185.465,01 ","47.284,84 ","18.386,00 ","18.386,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","28.898,84 ","1.883,84 ","0,00 ","0,00 ","27.015,00 ","481.558,57 ","473.242,31 ","1.828.125,12 "
112.,83 ,OBČINA NAZARJE,"3.161.559,00 ","1.334.254,00 ","137.657,00 ","126.887,00 ","3.460,00 ","6.684,00 ","193,00 ","0,00 ","0,00 ","433,00 ","22.369,00 ","11.247,00 ","9.011,00 ","76,00 ","127,00 ","1.908,00 ","1.127.010,00 ","80.169,00 ","0,00 ","103.231,00 ","3.262,00 ","902,00 ","806.348,00 ","25.255,00 ","0,00 ","107.843,00 ","26.953,00 ","26.953,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","20.265,00 ","5.340,00 ","10.000,00 ","0,00 ","4.925,00 ","0,00 ","888.562,00 ","145.016,00 ","126.016,00 ","0,00 ","19.000,00 ","457.709,00 ","0,00 ","2.750,00 ","157,00 ","0,00 ","0,00 ","454.802,00 ","68.627,00 ","68.627,00 ","217.210,00 ","22.630,00 ","14.225,00 ","0,00 ","175.906,00 ","0,00 ","4.449,00 ","0,00 ","0,00 ","0,00 ","879.713,00 ","879.713,00 ","372.332,00 ","0,00 ","3.793,00 ","0,00 ","367.189,00 ","47.483,00 ","23.668,00 ","0,00 ","65.248,00 ","59.030,00 ","40.006,00 ","16.437,00 ","14.723,00 ","0,00 ","0,00 ","0,00 ","8.846,00 ","0,00 ","19.024,00 ","0,00 ","0,00 ","0,00 ","19.024,00 ","-187.715,00 ","-160.990,00 ","-68.610,00 "
113.,84 ,MESTNA OBČINA NOVA GORICA,"33.355.021,10 ","8.452.251,91 ","2.120.235,54 ","1.906.160,02 ","57.666,67 ","107.251,65 ","36.857,69 ","462,86 ","0,00 ","11.836,65 ","348.988,06 ","172.314,47 ","138.298,69 ","1.169,21 ","1.948,38 ","35.257,31 ","5.742.717,97 ","942.470,41 ","545.514,29 ","1.910.541,26 ","62.935,53 ","3.292,30 ","1.268.544,09 ","52.696,13 ","73.389,84 ","883.334,12 ","310,34 ","310,34 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","240.000,00 ","0,00 ","240.000,00 ","0,00 ","0,00 ","0,00 ","12.810.957,95 ","488.214,67 ","438.763,63 ","0,00 ","49.451,04 ","5.903.055,16 ","0,00 ","154.085,78 ","72.203,21 ","8.914,40 ","49.962,57 ","5.617.889,20 ","1.510.182,82 ","1.510.182,82 ","4.909.505,30 ","242,24 ","81.760,80 ","412.998,84 ","4.414.272,12 ","231,30 ","0,00 ","0,00 ","0,00 ","0,00 ","10.637.778,76 ","10.637.778,76 ","942.826,60 ","584,00 ","437.745,79 ","3.144,91 ","7.589.829,05 ","276.859,00 ","202.971,89 ","5.875,20 ","1.177.942,32 ","1.454.032,48 ","392.603,78 ","61.623,20 ","0,00 ","0,00 ","100.159,98 ","230.820,60 ","0,00 ","0,00 ","1.061.428,70 ","0,00 ","0,00 ","0,00 ","1.061.428,70 ","3.063.326,86 ","3.002.970,66 ","11.249.801,39 "
114.,85 ,MESTNA OBČINA NOVO MESTO,"41.200.411,36 ","10.081.991,64 ","2.300.386,71 ","2.001.257,18 ","59.907,29 ","106.658,92 ","58.052,35 ","7.858,52 ","0,00 ","66.652,45 ","374.836,34 ","187.626,59 ","150.302,38 ","1.271,97 ","2.120,29 ","33.515,11 ","7.172.306,02 ","564.001,26 ","35.753,57 ","716.107,15 ","33.110,89 ","21.233,23 ","4.675.935,35 ","180.511,76 ","56.607,19 ","889.045,62 ","224.462,57 ","215.202,02 ","9.260,55 ","0,00 ","0,00 ","0,00 ","0,00 ","10.000,00 ","0,00 ","10.000,00 ","0,00 ","0,00 ","0,00 ","15.003.051,73 ","759.026,85 ","587.709,83 ","0,00 ","171.317,02 ","6.805.409,52 ","0,00 ","0,00 ","0,00 ","0,00 ","9.816,36 ","6.795.593,16 ","999.896,09 ","999.896,09 ","6.438.719,27 ","591.060,00 ","247.517,76 ","44.300,00 ","5.343.912,79 ","211.928,72 ","0,00 ","0,00 ","0,00 ","0,00 ","15.752.051,29 ","15.752.051,29 ","4.188,03 ","12.996,00 ","1.096.570,61 ","76.233,82 ","9.928.470,28 ","2.602.178,92 ","896.420,74 ","16.299,89 ","1.118.693,00 ","363.316,70 ","60.000,00 ","60.000,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","303.316,70 ","0,00 ","0,00 ","0,00 ","303.316,70 ","-4.199.403,76 ","-4.012.832,24 ","4.673.280,99 "
115.,86 ,OBČINA ODRANCI,"1.561.088,69 ","415.217,95 ","125.878,42 ","116.017,75 ","4.844,00 ","5.016,67 ","0,00 ","0,00 ","0,00 ","0,00 ","21.253,93 ","10.827,07 ","8.225,89 ","70,99 ","118,30 ","2.011,68 ","260.303,69 ","29.600,21 ","28.804,04 ","81.226,22 ","4.755,28 ","3.058,75 ","70.719,96 ","0,00 ","1.581,00 ","40.558,23 ","3.781,91 ","3.781,91 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","4.000,00 ","0,00 ","4.000,00 ","0,00 ","0,00 ","0,00 ","481.531,39 ","22.314,34 ","11.603,34 ","0,00 ","10.711,00 ","282.823,80 ","0,00 ","1.200,00 ","0,00 ","0,00 ","0,00 ","281.623,80 ","42.376,15 ","42.376,15 ","134.017,10 ","3.449,47 ","10.270,56 ","1.184,88 ","117.346,11 ","1.766,08 ","0,00 ","0,00 ","0,00 ","0,00 ","640.676,93 ","640.676,93 ","0,00 ","0,00 ","1.562,90 ","0,00 ","567.156,39 ","29.571,30 ","12.338,94 ","3.500,00 ","26.547,40 ","23.662,42 ","2.000,00 ","2.000,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","21.662,42 ","17.706,42 ","0,00 ","0,00 ","3.956,00 ","2.392,62 ","5.622,30 ","248.254,94 "
116.,171 ,OBČINA OPLOTNICA,"3.310.941,75 ","872.901,09 ","247.415,70 ","195.894,38 ","9.688,00 ","18.856,80 ","16.597,67 ","5.945,72 ","0,00 ","433,13 ","36.927,23 ","18.262,24 ","14.609,71 ","123,71 ","206,23 ","3.725,34 ","555.117,89 ","105.519,18 ","6.557,03 ","96.525,97 ","0,00 ","4.119,82 ","296.683,96 ","1.624,71 ","0,00 ","44.087,22 ","22.940,27 ","2.879,90 ","0,00 ","20.060,37 ","0,00 ","0,00 ","0,00 ","10.500,00 ","0,00 ","10.500,00 ","0,00 ","0,00 ","0,00 ","1.222.178,73 ","38.642,22 ","0,00 ","0,00 ","38.642,22 ","610.916,09 ","0,00 ","9.669,85 ","1.204,14 ","0,00 ","2.751,03 ","597.291,07 ","138.343,89 ","138.343,89 ","434.276,53 ","17.621,24 ","28.413,12 ","27.377,17 ","358.897,75 ","1.967,25 ","0,00 ","0,00 ","0,00 ","0,00 ","1.185.663,62 ","1.185.663,62 ","0,00 ","0,00 ","32.744,11 ","3.130,00 ","1.015.429,97 ","4.774,39 ","25.115,00 ","0,00 ","104.470,15 ","30.198,31 ","19.700,00 ","9.700,00 ","0,00 ","0,00 ","0,00 ","0,00 ","10.000,00 ","0,00 ","10.498,31 ","0,00 ","0,00 ","0,00 ","10.498,31 ","-57.343,68 ","-35.104,87 ","715.985,77 "
117.,87 ,OBČINA ORMOŽ,"15.287.212,29 ","2.158.525,54 ","685.502,05 ","583.728,28 ","23.622,30 ","51.693,63 ","7.393,36 ","11.793,23 ","0,00 ","7.271,25 ","110.725,99 ","53.363,83 ","42.751,26 ","361,74 ","603,07 ","13.646,09 ","1.107.677,61 ","116.063,48 ","161.524,59 ","203.790,43 ","16.269,42 ","5.979,87 ","346.672,20 ","41.210,63 ","0,00 ","216.166,99 ","30.777,40 ","20.607,92 ","0,00 ","10.169,48 ","0,00 ","0,00 ","0,00 ","223.842,49 ","0,00 ","0,00 ","0,00 ","223.842,49 ","0,00 ","5.259.304,61 ","328.742,79 ","106.572,17 ","0,00 ","222.170,62 ","2.691.139,78 ","0,00 ","13.750,00 ","10.554,53 ","812,84 ","24.847,42 ","2.641.174,99 ","434.057,81 ","434.057,81 ","1.805.364,23 ","10.699,37 ","84.574,23 ","8.767,00 ","1.068.563,01 ","548.617,00 ","84.143,62 ","0,00 ","0,00 ","0,00 ","7.484.070,04 ","7.484.070,04 ","77.000,00 ","0,00 ","638.238,44 ","580,20 ","5.851.228,50 ","444.957,54 ","82.476,21 ","17.478,48 ","372.110,67 ","385.312,10 ","246.024,07 ","246.024,07 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","139.288,03 ","0,00 ","0,00 ","0,00 ","139.288,03 ","-2.037.923,76 ","-2.021.111,81 ","4.179.412,80 "
118.,88 ,OBČINA OSILNICA,"568.025,54 ","236.030,25 ","55.272,07 ","40.894,31 ","1.730,00 ","5.210,74 ","0,00 ","144,84 ","0,00 ","7.292,18 ","8.043,89 ","4.035,65 ","3.008,76 ","28,66 ","42,80 ","928,02 ","168.375,50 ","15.916,05 ","3.341,66 ","34.227,60 ","8.783,51 ","2.399,20 ","47.927,93 ","7.075,01 ","0,00 ","48.704,54 ","3.338,79 ","3.338,79 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","1.000,00 ","1.000,00 ","0,00 ","0,00 ","0,00 ","0,00 ","195.821,90 ","0,00 ","0,00 ","0,00 ","0,00 ","84.317,57 ","0,00 ","3.000,00 ","2.290,00 ","0,00 ","0,00 ","79.027,57 ","3.968,83 ","3.968,83 ","107.535,50 ","94.945,88 ","3.087,84 ","0,00 ","9.501,78 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","136.173,39 ","136.173,39 ","0,00 ","0,00 ","0,00 ","0,00 ","101.057,39 ","22.763,92 ","0,00 ","0,00 ","12.352,08 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","24.133,14 ","27.405,77 ","-364,89 "
119.,89 ,OBČINA PESNICA,"6.158.470,00 ","2.819.703,00 ","383.233,00 ","331.638,00 ","14.185,00 ","36.399,00 ","0,00 ","0,00 ","0,00 ","1.011,00 ","60.521,00 ","30.930,00 ","23.330,00 ","202,00 ","336,00 ","5.723,00 ","1.962.231,00 ","73.840,00 ","4.707,00 ","159.558,00 ","256.757,00 ","9.227,00 ","1.087.269,00 ","136.877,00 ","0,00 ","233.996,00 ","20.266,00 ","20.266,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","393.452,00 ","0,00 ","393.452,00 ","0,00 ","0,00 ","0,00 ","2.157.931,00 ","2.100,00 ","0,00 ","0,00 ","2.100,00 ","1.561.372,00 ","0,00 ","8.420,00 ","20.572,00 ","0,00 ","0,00 ","1.532.380,00 ","84.009,00 ","84.009,00 ","510.450,00 ","0,00 ","72.919,00 ","0,00 ","358.718,00 ","78.813,00 ","0,00 ","0,00 ","0,00 ","0,00 ","988.179,00 ","988.179,00 ","0,00 ","24.063,00 ","4.706,00 ","0,00 ","860.461,00 ","4.533,00 ","9.568,00 ","0,00 ","84.848,00 ","192.657,00 ","130.929,00 ","34.868,00 ","96.061,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","61.728,00 ","0,00 ","0,00 ","0,00 ","61.728,00 ","358.076,00 ","352.795,00 ","486.606,00 "
120.,90 ,OBČINA PIRAN,"26.300.536,02 ","5.660.500,49 ","1.863.639,56 ","1.674.853,27 ","56.428,16 ","110.424,44 ","11.507,78 ","2.475,47 ","0,00 ","7.950,44 ","304.334,81 ","146.271,52 ","121.516,93 ","1.028,53 ","1.713,96 ","33.803,87 ","2.741.367,40 ","454.332,42 ","169.305,25 ","467.989,44 ","44.712,43 ","13.842,36 ","570.369,13 ","128.571,42 ","44.245,06 ","847.999,89 ","257.563,34 ","257.563,34 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","493.595,38 ","0,00 ","20.000,00 ","0,00 ","473.595,38 ","0,00 ","11.436.558,89 ","1.497.680,24 ","848.011,50 ","0,00 ","649.668,74 ","3.539.523,75 ","0,00 ","36.250,00 ","192.972,26 ","0,00 ","2.100,00 ","3.308.201,49 ","1.732.181,43 ","1.732.181,43 ","4.637.266,39 ","8.645,08 ","123.248,16 ","0,00 ","3.000.885,52 ","1.504.487,63 ","0,00 ","29.907,08 ","0,00 ","29.907,08 ","8.700.977,06 ","8.700.977,06 ","834.353,06 ","0,00 ","167.762,36 ","19.165,18 ","5.361.241,43 ","1.279.253,11 ","355.463,85 ","19.901,64 ","663.836,43 ","502.499,58 ","172.579,41 ","106.831,78 ","65.747,63 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","329.920,17 ","0,00 ","0,00 ","0,00 ","329.920,17 ","67.831,17 ","233.579,05 ","1.487.792,02 "
121.,91 ,OBČINA PIVKA,"9.197.304,98 ","2.145.186,04 ","417.445,48 ","361.546,50 ","14.243,72 ","31.413,91 ","4.337,47 ","5.326,37 ","0,00 ","577,51 ","67.121,11 ","33.070,29 ","26.501,95 ","224,20 ","373,99 ","6.950,68 ","1.638.583,62 ","381.958,55 ","63.759,99 ","296.448,96 ","17.067,39 ","5.685,72 ","680.027,84 ","6.684,97 ","0,00 ","186.950,20 ","22.035,83 ","22.035,83 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","2.582.049,69 ","277.561,16 ","223.666,18 ","0,00 ","53.894,98 ","1.060.174,40 ","1.017,42 ","14.260,00 ","0,00 ","0,00 ","0,00 ","1.044.896,98 ","427.560,00 ","427.560,00 ","816.754,13 ","40.553,73 ","15.979,04 ","132.920,70 ","627.300,66 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","4.341.136,72 ","4.341.136,72 ","85.523,61 ","0,00 ","36.053,99 ","27.586,29 ","2.862.430,07 ","665.814,05 ","40.588,94 ","0,00 ","623.139,77 ","128.932,53 ","100.127,50 ","81.722,40 ","0,00 ","0,00 ","0,00 ","0,00 ","18.405,10 ","0,00 ","28.805,03 ","0,00 ","0,00 ","0,00 ","28.805,03 ","-674.181,36 ","-652.535,90 ","1.402.914,72 "
122.,92 ,OBČINA PODČETRTEK,"6.223.938,00 ","1.284.190,00 ","162.809,00 ","140.445,00 ","6.805,00 ","12.729,00 ","2.830,00 ","0,00 ","0,00 ","0,00 ","25.546,00 ","12.828,00 ","10.062,00 ","87,00 ","145,00 ","2.424,00 ","966.341,00 ","80.344,00 ","0,00 ","59.907,00 ","10.112,00 ","5.305,00 ","568.711,00 ","3.718,00 ","0,00 ","238.244,00 ","66.494,00 ","65.295,00 ","0,00 ","1.199,00 ","0,00 ","0,00 ","0,00 ","63.000,00 ","0,00 ","38.000,00 ","25.000,00 ","0,00 ","0,00 ","1.382.862,00 ","23.027,00 ","13.013,00 ","0,00 ","10.014,00 ","746.893,00 ","0,00 ","7.200,00 ","594,00 ","0,00 ","0,00 ","739.099,00 ","144.158,00 ","144.158,00 ","468.784,00 ","0,00 ","19.925,00 ","0,00 ","368.353,00 ","65.500,00 ","15.006,00 ","0,00 ","0,00 ","0,00 ","3.511.070,00 ","3.511.070,00 ","0,00 ","0,00 ","484.383,00 ","0,00 ","2.862.057,00 ","0,00 ","25.507,00 ","4.000,00 ","135.123,00 ","45.816,00 ","29.000,00 ","29.000,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","16.816,00 ","0,00 ","0,00 ","0,00 ","16.816,00 ","-730.284,77 ","-672.566,77 ","1.744.177,23 "
123.,172 ,OBČINA PODLEHNIK,"2.140.584,90 ","557.753,10 ","152.466,47 ","133.086,80 ","5.363,03 ","12.523,39 ","0,00 ","915,74 ","0,00 ","577,51 ","19.614,70 ","9.431,23 ","7.473,50 ","63,61 ","105,90 ","2.540,46 ","351.072,76 ","34.499,23 ","31.961,54 ","42.325,12 ","12.421,67 ","330,59 ","174.215,19 ","3.529,41 ","0,00 ","51.790,01 ","28.218,77 ","15.850,84 ","12.367,93 ","0,00 ","0,00 ","0,00 ","0,00 ","6.380,40 ","0,00 ","6.380,40 ","0,00 ","0,00 ","0,00 ","696.215,69 ","28.169,09 ","0,00 ","0,00 ","28.169,09 ","380.989,41 ","0,00 ","1.050,00 ","1.000,00 ","0,00 ","0,00 ","378.939,41 ","44.651,49 ","44.651,49 ","242.405,70 ","36.479,82 ","42.044,16 ","0,00 ","155.329,73 ","4.310,67 ","4.241,32 ","0,00 ","0,00 ","0,00 ","870.951,19 ","870.951,19 ","0,00 ","0,00 ","20.430,38 ","831,20 ","462.892,83 ","295.993,14 ","18.896,75 ","1.260,00 ","70.646,89 ","15.664,92 ","15.664,92 ","0,00 ","3.664,92 ","0,00 ","0,00 ","0,00 ","12.000,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","84.432,91 ","112.482,65 ","300.102,57 "
124.,93 ,OBČINA PODVELKA,"3.903.786,23 ","790.199,22 ","72.841,44 ","62.433,32 ","2.768,00 ","5.020,83 ","0,00 ","2.186,16 ","0,00 ","433,13 ","11.984,00 ","5.718,80 ","4.581,50 ","38,78 ","64,60 ","1.580,32 ","663.771,80 ","61.477,02 ","17.423,29 ","60.397,24 ","8.312,55 ","10.368,03 ","404.381,82 ","1.787,28 ","0,00 ","99.624,57 ","1.048,75 ","1.048,75 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","40.553,23 ","19.078,65 ","20.000,00 ","1.474,58 ","0,00 ","0,00 ","855.879,36 ","24.168,58 ","14.590,00 ","0,00 ","9.578,58 ","471.145,25 ","0,00 ","3.950,00 ","4.666,52 ","0,00 ","0,00 ","462.528,73 ","70.485,55 ","70.485,55 ","290.079,98 ","0,00 ","38.179,36 ","3.656,57 ","172.120,51 ","70.850,23 ","5.273,31 ","0,00 ","0,00 ","0,00 ","1.933.716,69 ","1.933.716,69 ","0,00 ","23.990,00 ","119.822,89 ","10.350,22 ","1.594.262,57 ","33.417,86 ","5.000,03 ","0,00 ","146.873,12 ","323.990,96 ","190.372,71 ","187.989,36 ","2.383,35 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","133.618,25 ","0,00 ","115,30 ","0,00 ","133.502,95 ","-37.104,46 ","-60.202,81 ","1.522.004,70 "
125.,200 ,OBČINA POLJČANE,"3.841.268,62 ","1.020.152,67 ","273.042,24 ","222.764,04 ","8.419,33 ","17.918,55 ","20.480,30 ","2.305,00 ","0,00 ","1.155,02 ","42.987,77 ","23.045,08 ","15.593,15 ","142,60 ","237,46 ","3.969,48 ","645.936,91 ","62.665,78 ","50.803,74 ","111.611,67 ","8.774,47 ","2.824,98 ","358.637,13 ","6.639,27 ","0,00 ","43.979,87 ","20.943,87 ","20.943,87 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","37.241,88 ","0,00 ","37.241,88 ","0,00 ","0,00 ","0,00 ","1.140.528,44 ","1.047,91 ","0,00 ","0,00 ","1.047,91 ","737.453,96 ","0,00 ","11.368,56 ","6.320,47 ","0,00 ","13.585,36 ","706.179,57 ","134.842,08 ","134.842,08 ","267.184,49 ","0,00 ","32.861,87 ","3.605,68 ","183.633,64 ","47.083,30 ","0,00 ","0,00 ","0,00 ","0,00 ","1.606.848,74 ","1.606.848,74 ","130.454,10 ","0,00 ","53.733,34 ","373,57 ","655.312,59 ","454.861,72 ","78.756,24 ","690,00 ","232.667,18 ","73.738,77 ","21.100,00 ","16.600,00 ","0,00 ","0,00 ","0,00 ","4.500,00 ","0,00 ","0,00 ","52.638,77 ","955,00 ","0,00 ","0,00 ","51.683,77 ","-297.751,48 ","-277.223,22 ","1.012.580,93 "
126.,173 ,OBČINA POLZELA,"5.259.985,57 ","1.199.560,35 ","238.650,10 ","206.989,93 ","9.602,80 ","14.712,05 ","6.063,16 ","415,89 ","0,00 ","866,27 ","39.455,74 ","20.170,55 ","15.163,16 ","129,13 ","215,12 ","3.777,78 ","806.651,87 ","89.342,08 ","13.161,22 ","65.786,20 ","12.873,15 ","5.126,05 ","488.293,63 ","4.883,01 ","0,00 ","127.186,53 ","41.095,30 ","39.330,59 ","0,00 ","1.764,71 ","0,00 ","0,00 ","0,00 ","73.707,34 ","0,00 ","72.000,00 ","0,00 ","1.707,34 ","0,00 ","1.751.134,22 ","168.437,79 ","152.614,46 ","0,00 ","15.823,33 ","1.035.953,66 ","0,00 ","8.250,00 ","0,00 ","131,23 ","0,00 ","1.027.572,43 ","159.444,36 ","159.444,36 ","387.298,41 ","5.366,45 ","50.537,92 ","750,00 ","325.190,78 ","1.565,38 ","3.887,88 ","0,00 ","0,00 ","0,00 ","2.032.230,56 ","2.032.230,56 ","0,00 ","0,00 ","153.419,29 ","0,00 ","1.422.890,25 ","208.147,11 ","38.114,00 ","0,00 ","209.659,91 ","277.060,44 ","33.060,60 ","31.807,00 ","1.253,60 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","243.999,84 ","190.944,23 ","0,00 ","0,00 ","53.055,61 ","-568.024,25 ","-535.140,14 ","1.149.753,92 "
