,,,,,,,,,,,,- V EUR,,,,,,,,,,- V EUR,,,,,,,,,,- V EUR,,,,,,,,,- V EUR,,,,,,,,,,- V EUR,,,,,,,,,,- V EUR,,,,,,,,,,- V EUR,,,,,,,,,- V EUR,,,,,,,,- V EUR,,,,,,- V EUR
106.,77 ,OBČINA MORAVČE,"5,094,979.32 ","1,095,860.04 ","231,635.52 ","196,567.71 ","5,497.60 ","20,892.04 ","4,300.28 ",0.00 ,0.00 ,"4,377.89 ","33,047.62 ","17,155.21 ","14,242.21 ",120.40 ,200.71 ,"1,329.09 ","801,813.22 ","111,471.35 ","14,432.72 ","108,829.79 ","8,494.79 ","3,031.27 ","428,180.97 ","20,919.83 ",0.00 ,"106,452.50 ","18,688.04 ","18,688.04 ",0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,"10,675.64 ",0.00 ,"10,675.64 ",0.00 ,0.00 ,0.00 ,"1,450,732.76 ","49,364.23 ","31,954.39 ",0.00 ,"17,409.84 ","703,231.58 ",0.00 ,0.00 ,"5,523.14 ","3,859.56 ",0.00 ,"693,848.88 ","133,872.81 ","133,872.81 ","564,264.14 ","33,639.94 ","26,264.32 ",0.00 ,"489,359.88 ","15,000.00 ",0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,"2,415,956.32 ","2,415,956.32 ",0.00 ,0.00 ,"10,816.81 ","8,520.84 ","1,808,924.51 ","35,902.90 ","52,174.98 ",0.00 ,"499,616.28 ","132,430.20 ","60,805.67 ","51,981.77 ","1,622.40 ",0.00 ,0.00 ,"7,201.50 ",0.00 ,0.00 ,"71,624.53 ",789.53 ,0.00 ,0.00 ,"70,835.00 ","-1,067,441.67 ","-1,056,526.29 ","1,297,596.78 "
107.,78 ,OBČINA MORAVSKE TOPLICE,"7,087,276.09 ","2,143,829.61 ","361,219.21 ","330,756.38 ","6,777.70 ","21,579.35 ",0.00 ,0.00 ,0.00 ,"2,105.78 ","54,848.01 ","29,165.94 ","23,450.10 ",218.39 ,330.79 ,"1,682.79 ","1,697,962.02 ","289,834.29 ","31,161.48 ","218,415.25 ","12,382.10 ","3,690.84 ","1,017,066.27 ","12,721.64 ",0.00 ,"112,690.15 ","2,205.50 ","2,205.35 ",0.00 ,0.00 ,0.15 ,0.00 ,0.00 ,"27,594.87 ","6,994.87 ","20,600.00 ",0.00 ,0.00 ,0.00 ,"2,346,053.42 ","214,182.26 ","204,331.65 ",0.00 ,"9,850.61 ","844,551.45 ",0.00 ,"51,000.00 ",0.00 ,0.00 ,0.00 ,"793,551.45 ","185,322.17 ","185,322.17 ","1,073,127.48 ",0.00 ,"67,874.60 ",43.15 ,"987,950.18 ","17,259.55 ",0.00 ,"28,870.06 ",0.00 ,"28,870.06 ",0.00 ,"2,354,067.11 ","2,354,067.11 ",0.00 ,0.00 ,"111,686.06 ","16,648.07 ","1,985,715.51 ","52,914.92 ","82,469.44 ",0.00 ,"104,633.11 ","243,325.95 ","58,414.79 ","58,414.79 ",0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,"184,911.16 ","127,256.93 ",0.00 ,0.00 ,"57,654.23 ","-95,905.17 ","-97,336.04 ","1,030,883.60 "
108.,79 ,OBČINA MOZIRJE,"2,965,411.67 ","1,237,228.22 ","256,014.95 ","225,471.39 ","5,040.98 ","13,176.95 ",0.00 ,0.00 ,"9,640.47 ","2,685.16 ","40,132.58 ","20,629.21 ","16,302.09 ",136.97 ,228.23 ,"2,836.08 ","774,429.21 ","71,629.04 ","2,784.65 ","115,178.16 ","2,694.25 ","2,035.89 ","433,139.26 ","8,789.23 ",0.00 ,"138,178.73 ","116,886.10 ","84,421.14 ","8,163.49 ","24,301.47 ",0.00 ,0.00 ,0.00 ,"49,765.38 ","10,444.91 ","38,949.53 ",0.00 ,370.94 ,0.00 ,"893,080.40 ","4,196.70 ",0.00 ,0.00 ,"4,196.70 ","252,491.01 ",0.00 ,"8,000.00 ","3,583.04 ",0.00 ,0.00 ,"240,907.97 ","33,171.47 ","33,171.47 ","603,221.22 ",0.00 ,"23,808.18 ",24.51 ,"579,388.53 ",0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,"671,415.81 ","671,415.81 ",0.00 ,0.00 ,"1,501.46 ",0.00 ,"137,154.82 ","388,609.41 ","56,662.53 ",0.00 ,"87,487.59 ","163,687.24 ","53,510.19 ","47,808.80 ","5,701.39 ",0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,"110,177.05 ",0.00 ,0.00 ,0.00 ,"110,177.05 ","421,493.48 ","538,363.12 ","889,642.34 "
109.,80 ,MESTNA OBČINA MURSKA SOBOTA,"15,743,174.04 ","4,046,665.31 ","1,148,384.30 ","1,055,807.94 ","22,745.41 ","62,362.88 ",0.00 ,"4,869.29 ",0.00 ,"2,598.78 ","171,279.39 ","88,456.55 ","75,294.87 ",676.12 ,"1,061.84 ","5,790.01 ","2,560,314.97 ","259,316.81 ","4,499.45 ","456,855.54 ","42,992.69 ","7,808.79 ","993,734.22 ","77,916.67 ",0.00 ,"717,190.80 ","124,248.36 ","102,495.18 ",0.00 ,"21,753.18 ",0.00 ,0.00 ,0.00 ,"42,438.29 ","41,438.29 ","1,000.00 ",0.00 ,0.00 ,0.00 ,"7,123,291.19 ","167,121.43 ","165,643.43 ",0.00 ,"1,478.00 ","2,987,481.21 ",0.00 ,"5,091.50 ","83,402.24 ",0.00 ,"210,000.00 ","2,688,987.47 ","758,825.98 ","758,825.98 ","3,209,862.57 ",0.00 ,"316,020.24 ","86,559.54 ","2,807,282.79 ",0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,"4,400,049.36 ","4,400,049.36 ",0.00 ,"200,341.35 ","181,484.70 ",954.92 ,"3,484,194.06 ","379,921.34 ",208.00 ,"13,960.57 ","138,984.42 ","173,168.18 ","85,218.44 ","85,218.44 ",0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,"87,949.74 ",0.00 ,"9,086.23 ",0.00 ,"78,863.51 ","567,286.28 ","689,986.23 ","3,014,336.12 "
110.,81 ,OBČINA MUTA,"6,197,757.85 ","574,007.31 ","124,686.87 ","112,577.09 ","3,006.40 ","8,032.58 ",0.00 ,"1,070.80 ",0.00 ,0.00 ,"18,741.87 ","9,976.25 ","7,961.54 ",67.39 ,112.45 ,624.24 ,"334,612.39 ","116,310.37 ","17,252.92 ","31,089.24 ","5,425.36 ","3,207.90 ","39,145.48 ","20,165.56 ","15,870.06 ","86,145.50 ","45,530.23 ","38,496.67 ",0.00 ,"7,033.56 ",0.00 ,0.00 ,0.00 ,"50,435.95 ","25,264.93 ","5,000.00 ",0.00 ,"20,171.02 ",0.00 ,"1,530,242.50 ","24,706.69 ",0.00 ,0.00 ,"24,706.69 ","456,789.14 ",0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,"456,789.14 ","115,042.25 ","115,042.25 ","933,704.42 ","19,217.88 ","35,567.53 ","6,600.50 ","501,633.76 ","364,324.30 ","6,360.45 ",0.00 ,0.00 ,0.00 ,0.00 ,"4,039,381.01 ","4,039,381.01 ","28,000.00 ",0.00 ,"31,927.68 ",0.00 ,"3,790,561.43 ","42,877.56 ","47,357.00 ",0.00 ,"98,657.34 ","54,127.03 ","33,618.52 ","33,618.52 ",0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,"20,508.51 ","1,281.83 ",0.00 ,0.00 ,"19,226.68 ","-273,540.08 ","-229,032.65 ","923,899.49 "
111.,82 ,OBČINA NAKLO,"9,697,215.16 ","1,142,372.41 ","241,106.83 ","217,195.95 ","3,975.20 ","13,167.84 ",661.78 ,"5,141.28 ",0.00 ,964.78 ,"36,582.10 ","19,556.21 ","15,659.62 ",130.21 ,220.56 ,"1,015.50 ","823,516.27 ","147,314.91 ","72,023.87 ","83,166.63 ","7,743.01 ","10,448.78 ","221,947.41 ","68,466.60 ","1,000.00 ","211,405.06 ","36,167.21 ","36,167.21 ",0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,"5,000.00 ",0.00 ,"5,000.00 ",0.00 ,0.00 ,0.00 ,"1,387,706.61 ","45,531.37 ","45,531.37 ",0.00 ,0.00 ,"923,822.12 ",0.00 ,"14,250.00 ",0.00 ,0.00 ,800.00 ,"908,772.12 ","152,392.58 ","152,392.58 ","265,960.54 ","66,103.11 ","18,699.56 ",0.00 ,"181,157.87 ",0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,"7,139,568.84 ","7,139,568.84 ",0.00 ,0.00 ,"867,350.94 ",0.00 ,"5,462,850.34 ","476,192.38 ","21,170.12 ","1,609.41 ","310,395.65 ","27,567.30 ","7,608.00 ","7,608.00 ",0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,"19,959.30 ","1,135.14 ",0.00 ,0.00 ,"18,824.16 ","-1,972,976.00 ","-1,938,497.14 ","1,164,528.31 "
112.,83 ,OBČINA NAZARJE,"2,248,430.75 ","927,245.93 ","151,488.63 ","127,523.98 ","1,514.80 ","6,592.94 ","1,827.64 ",0.00 ,0.00 ,"14,029.27 ","21,347.59 ","11,447.64 ","9,171.07 ",77.62 ,129.35 ,521.91 ,"709,288.42 ","70,141.32 ",0.00 ,"51,098.33 ","2,268.28 ",258.91 ,"429,984.63 ","4,800.26 ",0.00 ,"150,736.69 ","12,708.98 ","12,708.98 ",0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,"32,412.31 ","3,059.45 ","25,000.00 ",0.00 ,"4,352.86 ",0.00 ,"856,206.19 ","57,544.82 ","4,656.00 ",0.00 ,"52,888.82 ","508,696.11 ",0.00 ,"3,145.32 ",200.00 ,0.00 ,0.00 ,"505,350.79 ","75,938.24 ","75,938.24 ","214,027.02 ","22,961.12 ","20,863.88 ",0.00 ,"166,352.94 ",0.00 ,"3,849.08 ",0.00 ,0.00 ,0.00 ,0.00 ,"423,158.80 ","423,158.80 ",0.00 ,0.00 ,"3,670.64 ","2,969.22 ","113,261.11 ","257,117.06 ","1,991.72 ",0.00 ,"44,149.05 ","41,819.83 ","17,922.28 ","15,265.02 ","1,391.07 ",0.00 ,0.00 ,0.00 ,"1,266.19 ",0.00 ,"23,897.55 ","22,297.55 ",0.00 ,0.00 ,"1,600.00 ","500,740.65 ","513,282.50 ","421,378.42 "
113.,84 ,MESTNA OBČINA NOVA GORICA,"42,491,338.51 ","11,943,689.50 ","2,101,510.32 ","1,931,036.86 ","29,632.80 ","114,670.66 ","23,115.92 ","1,961.07 ",0.00 ,"1,093.01 ","315,841.41 ","163,748.60 ","138,876.25 ","1,356.00 ","1,958.14 ","9,902.42 ","8,911,768.62 ","1,017,839.04 ","380,475.22 ","1,734,830.54 ","51,243.26 ","6,806.52 ","1,331,177.39 ","245,410.26 ","3,005,741.46 ","1,138,244.93 ","324,569.15 ","324,569.15 ",0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,"290,000.00 ",0.00 ,"290,000.00 ",0.00 ,0.00 ,0.00 ,"12,671,355.04 ","484,245.38 ","425,750.47 ",0.00 ,"58,494.91 ","5,933,633.39 ",0.00 ,"131,000.00 ","117,542.33 ","14,160.49 ","17,729.18 ","5,653,201.39 ","1,489,459.54 ","1,489,459.54 ","4,755,680.43 ",300.00 ,"204,293.42 ","327,850.91 ","4,222,867.04 ",369.06 ,0.00 ,"8,336.30 ",0.00 ,"8,336.30 ",0.00 ,"16,453,876.78 ","16,453,876.78 ","1,129,233.89 ","5,345.97 ","361,990.38 ","12,301.93 ","13,478,546.98 ","371,514.71 ","188,635.42 ","1,141.19 ","905,166.31 ","1,422,417.19 ","515,073.42 ","212,971.67 ",0.00 ,0.00 ,"92,227.44 ","209,102.36 ",0.00 ,771.95 ,"907,343.77 ",0.00 ,0.00 ,0.00 ,"907,343.77 ","-8,372,057.18 ","-8,066,339.90 ","2,847,489.20 "
114.,85 ,MESTNA OBČINA NOVO MESTO,"34,103,111.19 ","9,365,246.32 ","2,193,060.71 ","2,030,331.97 ","23,124.59 ","104,831.72 ","21,308.37 ","3,606.46 ",0.00 ,"9,857.60 ","338,098.65 ","179,875.90 ","146,185.39 ","1,278.47 ","2,061.72 ","8,697.17 ","6,463,355.74 ","595,467.98 ","48,590.21 ","526,499.59 ","50,907.06 ","10,619.28 ","4,022,457.67 ","576,045.35 ","7,464.38 ","625,304.22 ","360,731.22 ","357,230.40 ","3,500.82 ",0.00 ,0.00 ,0.00 ,0.00 ,"10,000.00 ",0.00 ,"10,000.00 ",0.00 ,0.00 ,0.00 ,"14,665,890.67 ","715,494.62 ","439,811.19 ",0.00 ,"275,683.43 ","7,142,510.50 ",0.00 ,0.00 ,0.00 ,0.00 ,"10,959.09 ","7,131,551.41 ","1,478,038.39 ","1,478,038.39 ","5,329,847.16 ",0.00 ,"369,800.78 ","53,600.00 ","4,731,396.34 ","175,050.04 ",0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,"9,284,390.87 ","9,284,390.87 ",22.90 ,0.00 ,"140,077.26 ","49,242.51 ","3,856,307.45 ","4,661,767.29 ","133,897.73 ","7,871.44 ","435,204.29 ","787,583.33 ","13,905.28 ",0.00 ,0.00 ,0.00 ,0.00 ,"13,905.28 ",0.00 ,0.00 ,"773,678.05 ",0.00 ,0.00 ,0.00 ,"773,678.05 ","-1,647,431.54 ","-1,287,168.58 ","5,347,449.15 "
115.,86 ,OBČINA ODRANCI,"2,583,127.91 ","425,654.76 ","103,650.85 ","90,209.98 ","2,754.70 ","4,939.51 ",0.00 ,0.00 ,0.00 ,"5,746.66 ","15,552.49 ","8,292.23 ","6,772.64 ",56.10 ,93.83 ,337.69 ,"291,669.31 ","27,964.97 ","49,432.64 ","72,463.62 ","8,020.11 ","1,104.93 ","84,215.57 ",0.00 ,0.00 ,"48,467.47 ","14,782.11 ","14,782.11 ",0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,"490,148.42 ",396.32 ,396.32 ,0.00 ,0.00 ,"339,777.10 ",0.00 ,"2,000.00 ",0.00 ,0.00 ,0.00 ,"337,777.10 ","41,440.00 ","41,440.00 ","108,535.00 ","3,632.24 ","12,079.52 ",0.00 ,"91,927.24 ",0.00 ,896.00 ,0.00 ,0.00 ,0.00 ,0.00 ,"1,663,911.77 ","1,663,911.77 ",0.00 ,0.00 ,998.17 ,"2,433.44 ","1,537,120.11 ","90,881.57 ",0.00 ,854.00 ,"31,624.48 ","3,412.96 ","1,651.00 ","1,651.00 ",0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,"1,761.96 ","1,761.96 ",0.00 ,0.00 ,0.00 ,"-79,638.04 ","-64,857.44 ","397,264.74 "
116.,171 ,OBČINA OPLOTNICA,"3,598,180.82 ","939,062.36 ","223,623.66 ","186,075.37 ","5,351.73 ","11,214.32 ","8,530.38 ","10,968.06 ",0.00 ,"1,483.80 ","29,746.78 ","15,873.34 ","12,690.56 ",107.35 ,179.11 ,896.42 ,"596,209.88 ","131,228.11 ","5,974.40 ","90,925.28 ",0.00 ,"3,991.14 ","203,627.13 ","94,416.00 ",0.00 ,"66,047.82 ","22,518.10 ","15,656.59 ",0.00 ,"6,861.51 ",0.00 ,0.00 ,0.00 ,"66,963.94 ",0.00 ,"66,963.94 ",0.00 ,0.00 ,0.00 ,"1,191,470.30 ","29,354.50 ","20,465.13 ",0.00 ,"8,889.37 ","653,598.81 ",0.00 ,"9,557.21 ","1,256.64 ",0.00 ,0.00 ,"642,784.96 ","128,420.26 ","128,420.26 ","380,096.73 ","18,437.39 ","23,663.92 ","30,157.45 ","306,264.97 ","1,573.00 ",0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,"1,448,373.62 ","1,448,373.62 ",0.00 ,0.00 ,"4,477.02 ",0.00 ,"1,352,949.18 ",719.43 ,"5,500.00 ","2,412.81 ","82,315.18 ","19,274.54 ","19,274.54 ","3,074.54 ",0.00 ,0.00 ,0.00 ,0.00 ,"16,200.00 ",0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,"-130,040.94 ","-107,522.97 ","559,184.81 "
117.,87 ,OBČINA ORMOŽ,"17,281,275.60 ","2,072,074.20 ","665,769.27 ","583,755.74 ","14,324.39 ","42,586.14 ","11,220.96 ","13,015.77 ",0.00 ,866.27 ,"100,460.76 ","53,467.55 ","42,955.24 ",368.42 ,603.50 ,"3,066.05 ","1,028,729.59 ","91,065.80 ","119,581.35 ","193,976.99 ","13,552.74 ","2,549.35 ","347,130.10 ","37,155.68 ",0.00 ,"223,717.58 ","11,882.18 ","5,697.89 ",0.00 ,"6,184.29 ",0.00 ,0.00 ,0.00 ,"265,232.40 ",0.00 ,"84,000.00 ",0.00 ,"181,232.40 ",0.00 ,"4,887,952.32 ","113,680.59 ","40,161.34 ",0.00 ,"73,519.25 ","2,538,274.25 ",0.00 ,"10,800.00 ","4,395.47 ","1,018.04 ","16,343.22 ","2,505,717.52 ","479,310.41 ","479,310.41 ","1,746,687.07 ","14,742.73 ","117,528.96 ","4,400.00 ","989,908.64 ","505,579.37 ","114,527.37 ","10,000.00 ",0.00 ,0.00 ,"10,000.00 ","10,042,613.43 ","10,042,613.43 ",0.00 ,0.00 ,"46,691.96 ",0.00 ,"9,106,733.68 ","532,310.96 ","124,272.33 ","5,494.89 ","227,109.61 ","278,635.65 ","222,594.00 ","222,594.00 ",0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,"56,041.65 ",0.00 ,0.00 ,0.00 ,"56,041.65 ","-420,884.89 ","-412,635.81 ","4,404,964.15 "
118.,88 ,OBČINA OSILNICA,"937,530.39 ","204,739.04 ","60,171.81 ","51,897.78 ","1,906.66 ","6,367.37 ",0.00 ,0.00 ,0.00 ,0.00 ,"8,896.73 ","4,931.61 ","3,713.95 ",29.96 ,49.79 ,171.42 ,"130,965.20 ","10,746.13 ","4,532.03 ","22,202.26 ","14,176.18 ",525.56 ,"23,037.65 ","4,553.28 ","6,768.70 ","44,423.41 ","3,705.30 ","3,705.30 ",0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,"1,000.00 ",0.00 ,"1,000.00 ",0.00 ,0.00 ,0.00 ,"229,454.68 ",0.00 ,0.00 ,0.00 ,0.00 ,"98,433.85 ",0.00 ,600.00 ,740.00 ,0.00 ,0.00 ,"97,093.85 ","2,319.07 ","2,319.07 ","128,701.76 ","115,126.11 ","4,331.24 ",0.00 ,"9,244.41 ",0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,"503,336.67 ","503,336.67 ",0.00 ,0.00 ,812.18 ,0.00 ,"459,681.49 ","35,958.62 ",0.00 ,0.00 ,"6,884.38 ",0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,"-31,597.67 ","-27,892.41 ","-9,937.17 "
119.,89 ,OBČINA PESNICA,"8,379,430.48 ","2,433,001.78 ","390,434.96 ","343,605.51 ","8,481.13 ","38,059.56 ",0.00 ,0.00 ,0.00 ,288.76 ,"58,749.18 ","31,536.36 ","25,037.28 ",209.40 ,349.39 ,"1,616.75 ","1,919,050.07 ","85,241.78 ","1,537.53 ","121,912.02 ","216,653.47 ","8,043.57 ","1,156,173.41 ","46,208.47 ","25,000.00 ","258,279.82 ","47,193.80 ","47,193.80 ",0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,"17,573.77 ",0.00 ,"4,109.25 ","13,464.52 ",0.00 ,0.00 ,"2,244,760.56 ","277,422.01 ","259,563.51 ",0.00 ,"17,858.50 ","1,387,890.45 ",0.00 ,"6,611.00 ","10,918.64 ",0.00 ,0.00 ,"1,370,360.81 ","83,035.56 ","83,035.56 ","496,412.54 ",0.00 ,"88,182.25 ",0.00 ,"364,082.92 ","44,147.37 ",0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,"3,471,965.58 ","3,471,965.58 ",0.00 ,0.00 ,"138,613.77 ",0.00 ,"2,969,215.02 ",0.00 ,"174,744.43 ",0.00 ,"189,392.36 ","229,702.56 ","171,113.42 ","171,113.42 ",0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,"58,589.14 ","49,452.67 ",0.00 ,0.00 ,"9,136.47 ","-1,530,955.37 ","-1,486,300.30 ","451,689.23 "
120.,90 ,OBČINA PIRAN,"24,805,891.03 ","5,424,994.17 ","1,636,846.61 ","1,464,495.99 ","25,619.79 ","99,284.01 ","21,560.22 ","5,266.11 ",0.00 ,"20,620.49 ","246,359.93 ","129,186.12 ","107,197.56 ",946.82 ,"1,511.77 ","7,517.66 ","2,784,496.17 ","441,159.53 ","137,867.05 ","382,087.88 ","54,666.31 ","11,140.59 ","567,229.88 ","121,566.32 ","269,859.98 ","798,918.63 ","178,803.62 ","178,803.62 ",0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,"578,487.84 ",0.00 ,"55,000.00 ",0.00 ,"523,487.84 ",0.00 ,"10,368,822.85 ","899,779.20 ","93,180.62 ",0.00 ,"806,598.58 ","3,232,443.13 ",0.00 ,"15,450.00 ","160,626.60 ",0.00 ,"2,060.00 ","3,054,306.53 ","1,735,327.82 ","1,735,327.82 ","4,336,574.74 ",0.00 ,"152,061.28 ",0.00 ,"2,584,068.18 ","1,600,445.28 ",0.00 ,"164,697.96 ",0.00 ,"164,697.96 ",0.00 ,"8,203,691.65 ","8,203,691.65 ","270,000.00 ","116,817.60 ","322,683.66 ","6,937.05 ","4,746,604.85 ","2,325,079.74 ","78,025.20 ","12,829.01 ","324,714.54 ","808,382.36 ","158,777.23 ","104,951.71 ","53,825.52 ",0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,"649,605.13 ",0.00 ,0.00 ,0.00 ,"649,605.13 ","-1,677,472.92 ","-1,528,112.14 ","2,999,264.52 "
121.,91 ,OBČINA PIVKA,"12,231,308.27 ","2,202,026.48 ","441,738.84 ","395,533.82 ","7,850.40 ","26,796.78 ","2,346.91 ","9,210.93 ",0.00 ,0.00 ,"67,804.08 ","36,257.49 ","29,026.87 ",245.62 ,408.82 ,"1,865.28 ","1,599,052.88 ","398,477.42 ","65,930.28 ","296,673.15 ","17,196.20 ","3,418.76 ","591,854.87 ","4,451.88 ","22,312.93 ","198,737.39 ","60,149.43 ","60,149.43 ",0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,"33,281.25 ",0.00 ,"33,281.25 ",0.00 ,0.00 ,0.00 ,"2,653,954.41 ","218,130.99 ","164,130.30 ",0.00 ,"54,000.69 ","946,333.75 ","2,005.60 ","13,870.00 ",0.00 ,"11,444.12 ",0.00 ,"919,014.03 ","477,193.07 ","477,193.07 ","1,012,296.60 ","254,177.60 ","35,449.36 ","14,151.97 ","708,517.67 ",0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,"7,330,695.21 ","7,330,695.21 ",0.00 ,0.00 ,"19,996.26 ","272,833.52 ","6,135,688.73 ","472,379.45 ","90,437.16 ",0.00 ,"339,360.09 ","44,632.17 ","30,000.00 ","30,000.00 ",0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,"14,632.17 ",0.00 ,0.00 ,0.00 ,"14,632.17 ","-187,698.40 ","-129,160.80 ","1,137,416.82 "
122.,92 ,OBČINA PODČETRTEK,"6,592,694.96 ","1,086,515.13 ","165,309.77 ","146,002.63 ","5,868.13 ","12,364.55 ","1,074.46 ",0.00 ,0.00 ,0.00 ,"25,332.84 ","13,446.19 ","11,042.07 ",90.70 ,151.81 ,602.07 ,"791,109.92 ","62,863.82 ",0.00 ,"70,116.58 ","16,689.94 ","1,040.61 ","428,093.82 ","3,458.40 ",0.00 ,"208,846.75 ","38,962.60 ","37,964.85 ",0.00 ,997.75 ,0.00 ,0.00 ,0.00 ,"65,800.00 ",0.00 ,"65,800.00 ",0.00 ,0.00 ,0.00 ,"1,333,314.99 ","5,649.57 ",0.00 ,0.00 ,"5,649.57 ","709,767.63 ",0.00 ,"7,500.00 ",850.00 ,0.00 ,0.00 ,"701,417.63 ","135,630.83 ","135,630.83 ","482,266.96 ",0.00 ,"30,125.25 ",0.00 ,"379,898.08 ","62,343.38 ","9,900.25 ",0.00 ,0.00 ,0.00 ,0.00 ,"4,134,070.70 ","4,134,070.70 ",0.00 ,0.00 ,"30,811.67 ",0.00 ,"3,955,913.58 ",0.00 ,"8,725.40 ","1,492.37 ","137,127.68 ","38,794.14 ","38,794.14 ","29,000.00 ","9,794.14 ",0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,"30,311.90 ","69,264.80 ","1,087,193.09 "
123.,172 ,OBČINA PODLEHNIK,"2,767,040.10 ","583,670.09 ","122,688.38 ","108,993.47 ","4,627.99 ","7,937.44 ",0.00 ,"1,129.48 ",0.00 ,0.00 ,"13,545.85 ","7,176.23 ","5,749.04 ",48.64 ,80.92 ,491.02 ,"404,169.99 ","45,737.12 ","26,194.57 ","33,724.04 ","8,996.51 ",0.00 ,"189,728.54 ","5,695.11 ",0.00 ,"94,094.10 ","15,017.82 ","11,262.25 ","3,755.57 ",0.00 ,0.00 ,0.00 ,0.00 ,"28,248.05 ",0.00 ,"28,248.05 ",0.00 ,0.00 ,0.00 ,"706,416.08 ","19,170.00 ",0.00 ,0.00 ,"19,170.00 ","405,530.49 ",0.00 ,"2,900.00 ",0.00 ,0.00 ,"9,000.00 ","393,630.49 ","46,176.44 ","46,176.44 ","235,539.15 ","31,754.08 ","26,202.28 ",0.00 ,"170,549.89 ",0.00 ,"7,032.90 ",0.00 ,0.00 ,0.00 ,0.00 ,"1,468,953.93 ","1,468,953.93 ",0.00 ,"24,350.00 ","11,182.35 ","1,166.44 ","158,033.43 ","1,221,449.46 ",707.15 ,"2,320.00 ","49,745.10 ","8,000.00 ","8,000.00 ",0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,"8,000.00 ",0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,"80,315.39 ","94,839.09 ","316,316.06 "
124.,93 ,OBČINA PODVELKA,"3,259,263.55 ","995,105.85 ","83,183.67 ","73,659.88 ","1,553.20 ","4,913.76 ",0.00 ,"2,666.69 ",0.00 ,390.14 ,"12,719.86 ","6,754.89 ","5,411.54 ",45.80 ,76.36 ,431.27 ,"830,076.69 ","65,426.35 ","8,302.81 ","44,741.11 ","7,790.38 ","3,818.55 ","591,245.14 ","1,728.54 ",0.00 ,"107,023.81 ",55.21 ,55.21 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,"69,070.42 ","34,576.95 ","30,693.00 ",0.00 ,"3,800.47 ",0.00 ,"769,395.62 ","11,074.35 ","10,174.35 ",0.00 ,900.00 ,"409,060.75 ",0.00 ,"4,650.00 ","5,486.79 ","1,079.71 ",0.00 ,"397,844.25 ","83,297.24 ","83,297.24 ","265,963.28 ",0.00 ,"31,661.99 ","3,423.37 ","153,808.80 ","73,041.80 ","4,027.32 ",0.00 ,0.00 ,0.00 ,0.00 ,"1,388,030.01 ","1,388,030.01 ",0.00 ,0.00 ,"8,891.60 ","4,543.28 ","1,218,245.72 ","30,801.44 ","12,440.47 ",0.00 ,"113,107.50 ","106,732.07 ","58,170.51 ","58,170.51 ",0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,"48,561.56 ",0.00 ,0.00 ,0.00 ,"48,561.56 ","665,307.75 ","638,990.63 ","1,526,114.65 "
