,,,,,,,,,,,,- V EUR,,,,,,,,,- V EUR,,,,,,,,,- V EUR,,,,,,,,,,- V EUR,,,,,,,,,- V EUR,,,,,,,,,,- V EUR,,,,,,,,- V EUR,,,,,,,- V EUR
67.,164 ,OBČINA KOMENDA,"6.325.728,79 ","4.069.923,87 ","3.160.517,31 ","2.675.186,00 ","2.675.186,00 ","345.664,63 ","220.942,31 ","1.979,02 ","3.508,64 ","119.234,66 ","139.666,68 ","1.452,91 ","0,00 ","138.213,77 ","0,00 ","0,00 ","909.406,56 ","81.664,30 ","0,00 ","6.909,74 ","74.754,56 ","1.504,26 ","1.504,26 ","5.807,65 ","5.807,65 ","403.223,88 ","403.223,88 ","417.206,47 ","417.206,47 ","2.209.434,60 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","2.209.434,60 ","17.085,00 ","2.192.349,60 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","46.370,32 ","46.370,32 ","46.370,32 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 "
68.,50 ,MESTNA OBČINA KOPER,"58.584.805,74 ","49.691.828,53 ","39.008.122,55 ","24.964.247,00 ","24.964.247,00 ","12.272.183,29 ","10.770.677,18 ","33.923,36 ","301.554,43 ","1.166.028,32 ","1.771.692,26 ","79.708,51 ","0,00 ","1.691.983,75 ","0,00 ","0,00 ","10.683.705,98 ","6.852.424,30 ","163,50 ","704.428,94 ","6.147.831,86 ","30.569,04 ","30.569,04 ","168.046,04 ","168.046,04 ","19.138,06 ","19.138,06 ","3.613.528,54 ","3.613.528,54 ","4.609.913,01 ","939.773,35 ","936.797,96 ","2.975,39 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","3.670.139,66 ","0,00 ","3.670.139,66 ","0,00 ","6.075,00 ","6.075,00 ","4.575,00 ","1.500,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","4.169.729,20 ","1.785.820,63 ","1.709.685,93 ","74.034,70 ","0,00 ","2.100,00 ","0,00 ","2.383.908,57 ","0,00 ","3.187,50 ","0,00 ","2.380.721,07 ","0,00 ","0,00 ","0,00 ","0,00 ","107.260,00 ","107.260,00 ","107.260,00 "
69.,197 ,OBČINA KOSTANJEVICA NA KRKI,"2.525.617,12 ","2.307.653,76 ","1.848.238,33 ","1.640.975,00 ","1.640.975,00 ","140.623,46 ","104.113,15 ","253,57 ","17.477,19 ","18.779,55 ","66.639,87 ","4.372,85 ","0,00 ","62.267,02 ","0,00 ","0,00 ","459.415,43 ","23.911,33 ","0,00 ","9.915,06 ","13.996,27 ","1.487,94 ","1.487,94 ","1.004,36 ","1.004,36 ","12.283,40 ","12.283,40 ","420.728,40 ","420.728,40 ","16.393,25 ","814,25 ","814,25 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","15.579,00 ","0,00 ","15.579,00 ","0,00 ","49.354,82 ","31.854,82 ","25.335,84 ","6.518,98 ","17.500,00 ","0,00 ","0,00 ","17.500,00 ","0,00 ","0,00 ","0,00 ","152.215,29 ","152.215,29 ","152.215,29 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 "
70.,165 ,OBČINA KOSTEL,"1.455.389,00 ","938.948,00 ","767.211,00 ","703.570,00 ","703.570,00 ","43.983,00 ","11.020,00 ","27,00 ","21.886,00 ","11.050,00 ","19.658,00 ","263,00 ","0,00 ","19.395,00 ","0,00 ","0,00 ","171.737,00 ","76.672,00 ","0,00 ","51,00 ","76.621,00 ","207,00 ","207,00 ","222,00 ","222,00 ","64.078,00 ","64.078,00 ","30.558,00 ","30.558,00 ","24.602,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","24.602,00 ","8.322,00 ","16.280,00 ","0,00 ","9.822,00 ","0,00 ","0,00 ","0,00 ","9.822,00 ","0,00 ","0,00 ","9.822,00 ","0,00 ","0,00 ","0,00 ","482.017,00 ","482.017,00 ","385.097,00 ","96.920,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 "
71.,51 ,OBČINA KOZJE,"4.280.877,56 ","3.183.737,42 ","2.692.353,08 ","2.511.312,00 ","2.511.312,00 ","110.091,90 ","82.483,70 ","78,22 ","6.453,02 ","21.076,96 ","70.949,18 ","300,58 ","0,00 ","70.648,60 ","0,00 ","0,00 ","491.384,34 ","144.320,05 ","0,00 ","1.091,64 ","143.228,41 ","3.331,45 ","3.331,45 ","1.002,63 ","1.002,63 ","0,00 ","0,00 ","342.730,21 ","342.730,21 ","16.308,28 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","16.308,28 ","16.155,82 ","152,46 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","1.080.831,86 ","588.287,17 ","568.287,17 ","15.000,00 ","0,00 ","5.000,00 ","0,00 ","492.544,69 ","0,00 ","0,00 ","492.544,69 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 "
72.,52 ,MESTNA OBČINA KRANJ,"47.687.567,17 ","41.919.978,70 ","34.223.154,12 ","26.620.402,00 ","26.620.402,00 ","6.630.696,91 ","5.340.264,51 ","10.276,43 ","195.332,71 ","1.084.823,26 ","972.055,21 ","28.904,62 ","0,00 ","943.150,59 ","0,00 ","0,00 ","7.696.824,58 ","4.464.684,53 ","89.949,00 ","89.139,53 ","4.285.596,00 ","20.210,97 ","20.210,97 ","553.236,84 ","553.236,84 ","210.134,04 ","210.134,04 ","2.448.558,20 ","2.448.558,20 ","1.014.008,48 ","632.933,10 ","628.656,90 ","0,00 ","355,32 ","3.920,88 ","0,00 ","0,00 ","0,00 ","381.075,38 ","12.327,75 ","368.747,63 ","0,00 ","12.883,01 ","12.883,01 ","10.986,67 ","1.896,34 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","4.671.696,98 ","917.534,63 ","581.756,29 ","335.778,34 ","0,00 ","0,00 ","0,00 ","3.754.162,35 ","0,00 ","0,00 ","3.746.728,44 ","0,00 ","0,00 ","0,00 ","7.433,91 ","0,00 ","69.000,00 ","69.000,00 ","69.000,00 "
73.,53 ,OBČINA KRANJSKA GORA,"8.727.474,44 ","7.689.079,41 ","5.501.771,56 ","3.513.985,00 ","3.513.985,00 ","1.314.925,78 ","1.006.994,42 ","0,00 ","108.991,83 ","198.939,53 ","672.860,78 ","47.528,61 ","0,00 ","625.332,17 ","0,00 ","0,00 ","2.187.307,85 ","2.079.798,99 ","13.020,00 ","83.791,22 ","1.982.987,77 ","3.083,60 ","3.083,60 ","33.103,20 ","33.103,20 ","292.482,62 ","292.482,62 ","-221.160,56 ","-221.160,56 ","308.719,00 ","177.109,05 ","177.109,05 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","131.609,95 ","1.660,00 ","129.949,95 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","729.676,03 ","729.676,03 ","610.950,46 ","33.725,57 ","0,00 ","85.000,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 "
74.,166 ,OBČINA KRIŽEVCI,"3.097.826,43 ","2.696.467,95 ","2.267.289,44 ","2.057.741,00 ","2.057.741,00 ","160.304,53 ","108.823,98 ","0,00 ","5.983,29 ","45.497,26 ","49.243,91 ","452,82 ","0,00 ","48.791,09 ","0,00 ","0,00 ","429.178,51 ","107.237,68 ","1.875,72 ","15.483,64 ","89.878,32 ","3.613,28 ","3.613,28 ","1.317,17 ","1.317,17 ","6.288,35 ","6.288,35 ","310.722,03 ","310.722,03 ","1.601,03 ","572,88 ","572,88 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","1.028,15 ","0,00 ","1.028,15 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","399.757,45 ","112.268,45 ","98.448,91 ","13.819,54 ","0,00 ","0,00 ","0,00 ","287.489,00 ","0,00 ","0,00 ","287.489,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 "
75.,54 ,OBČINA KRŠKO,"37.943.210,64 ","29.680.012,41 ","19.478.624,37 ","15.871.582,00 ","15.871.582,00 ","2.552.361,99 ","2.254.395,53 ","3.229,88 ","108.457,87 ","186.278,71 ","1.054.342,28 ","10.838,83 ","0,00 ","1.043.503,45 ","338,10 ","338,10 ","10.201.388,04 ","952.208,80 ","57.444,60 ","11.529,44 ","883.234,76 ","7.881,46 ","7.881,46 ","15.619,52 ","15.619,52 ","64.976,55 ","64.976,55 ","9.160.701,71 ","9.160.701,71 ","808.732,62 ","66.370,55 ","63.370,55 ","3.000,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","742.362,07 ","28.356,70 ","714.005,37 ","0,00 ","160.189,87 ","160.189,87 ","160.189,87 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","7.294.275,74 ","1.653.733,27 ","1.563.878,10 ","89.855,17 ","0,00 ","0,00 ","0,00 ","5.640.542,47 ","0,00 ","95.861,25 ","0,00 ","5.544.681,22 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 "
76.,55 ,OBČINA KUNGOTA,"4.593.413,22 ","3.542.744,02 ","3.191.444,02 ","2.910.675,00 ","2.910.675,00 ","154.239,62 ","85.331,84 ","883,81 ","28.624,66 ","39.399,31 ","126.529,40 ","1.257,81 ","0,00 ","125.271,59 ","0,00 ","0,00 ","351.300,00 ","63.353,47 ","823,76 ","592,25 ","61.937,46 ","2.157,87 ","2.157,87 ","3.104,16 ","3.104,16 ","0,00 ","0,00 ","282.684,50 ","282.684,50 ","49.200,00 ","48.400,00 ","48.400,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","800,00 ","0,00 ","800,00 ","0,00 ","1.440,00 ","1.440,00 ","1.440,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","1.000.029,20 ","933.122,71 ","933.122,71 ","0,00 ","0,00 ","0,00 ","0,00 ","66.906,49 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","66.906,49 ","0,00 ","0,00 ","0,00 ","0,00 "
77.,56 ,OBČINA KUZMA,"1.627.719,49 ","1.489.268,45 ","1.179.716,87 ","1.102.596,00 ","1.102.596,00 ","48.429,91 ","44.331,02 ","54,81 ","2.351,33 ","1.692,75 ","28.690,96 ","1.232,50 ","0,00 ","27.458,46 ","0,00 ","0,00 ","309.551,58 ","49.727,92 ","2.100,24 ","164,13 ","47.463,55 ","10.188,43 ","10.188,43 ","0,00 ","0,00 ","0,00 ","0,00 ","249.635,23 ","249.635,23 ","32.687,39 ","25.544,49 ","24.836,16 ","0,00 ","0,00 ","708,33 ","0,00 ","0,00 ","0,00 ","7.142,90 ","7.142,90 ","0,00 ","0,00 ","247,52 ","247,52 ","0,00 ","247,52 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","105.516,13 ","105.516,13 ","105.516,13 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 "
78.,57 ,OBČINA LAŠKO,"13.135.778,03 ","11.624.917,56 ","10.167.464,53 ","8.645.840,00 ","8.645.840,00 ","1.026.005,11 ","900.570,24 ","1.591,44 ","47.501,72 ","76.341,71 ","495.619,42 ","3.880,58 ","0,00 ","491.738,84 ","0,00 ","0,00 ","1.457.453,03 ","655.049,83 ","626,80 ","7.250,01 ","647.173,02 ","4.639,23 ","4.639,23 ","17.119,91 ","17.119,91 ","72.979,62 ","72.979,62 ","707.664,44 ","707.664,44 ","408.627,93 ","264.004,27 ","264.004,27 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","144.623,66 ","8.100,00 ","136.523,66 ","0,00 ","8.515,00 ","8.515,00 ","8.515,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","1.093.717,54 ","1.000.872,94 ","1.000.872,94 ","0,00 ","0,00 ","0,00 ","0,00 ","92.844,60 ","0,00 ","0,00 ","20.253,65 ","72.590,95 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 "
79.,58 ,OBČINA LENART,"9.204.809,41 ","5.693.517,72 ","4.836.960,52 ","4.227.218,00 ","4.227.218,00 ","225.361,30 ","108.973,32 ","948,31 ","23.518,77 ","91.920,90 ","384.381,22 ","2.040,62 ","0,00 ","382.340,60 ","0,00 ","0,00 ","856.557,20 ","151.803,12 ","125,37 ","1.118,86 ","150.558,89 ","3.292,27 ","3.292,27 ","2.570,78 ","2.570,78 ","67.030,37 ","67.030,37 ","631.860,66 ","631.860,66 ","2.327.887,50 ","9.255,50 ","9.255,50 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","2.318.632,00 ","0,00 ","2.318.632,00 ","0,00 ","3.150,00 ","3.150,00 ","3.150,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","1.180.254,19 ","594.210,56 ","556.131,45 ","38.079,11 ","0,00 ","0,00 ","0,00 ","586.043,63 ","0,00 ","0,00 ","0,00 ","586.043,63 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 "
80.,59 ,OBČINA LENDAVA,"10.452.186,46 ","8.411.266,87 ","7.387.646,49 ","6.435.164,00 ","6.435.164,00 ","589.489,46 ","479.362,37 ","102,66 ","21.179,03 ","88.845,40 ","362.993,03 ","3.343,69 ","0,00 ","359.649,34 ","0,00 ","0,00 ","1.023.620,38 ","321.544,39 ","1.576,90 ","49.769,52 ","270.197,97 ","4.337,25 ","4.337,25 ","21.734,66 ","21.734,66 ","389.451,00 ","389.451,00 ","286.553,08 ","286.553,08 ","260.760,07 ","260.258,07 ","257.508,07 ","2.750,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","502,00 ","502,00 ","0,00 ","0,00 ","144.801,78 ","144.801,78 ","144.801,78 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","1.635.357,74 ","1.524.680,05 ","1.150.770,31 ","74.493,56 ","0,00 ","299.416,18 ","0,00 ","110.677,69 ","0,00 ","0,00 ","110.677,69 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 "
81.,60 ,OBČINA LITIJA,"12.839.502,67 ","11.240.728,45 ","10.618.254,04 ","9.160.658,00 ","9.160.658,00 ","769.379,85 ","588.937,98 ","3.417,63 ","35.755,92 ","141.268,32 ","688.216,19 ","6.941,60 ","0,00 ","681.274,59 ","0,00 ","0,00 ","622.474,41 ","291.186,25 ","322,67 ","1.172,64 ","289.690,94 ","6.542,16 ","6.542,16 ","5.752,25 ","5.752,25 ","0,00 ","0,00 ","318.993,75 ","318.993,75 ","479.739,34 ","22.706,02 ","22.706,02 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","457.033,32 ","0,00 ","457.033,32 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","1.119.034,88 ","1.044.034,88 ","1.002.745,72 ","41.289,16 ","0,00 ","0,00 ","0,00 ","75.000,00 ","0,00 ","0,00 ","75.000,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 "
82.,61 ,MESTNA OBČINA LJUBLJANA,"373.122.845,52 ","252.745.534,68 ","215.104.783,03 ","142.826.195,00 ","142.826.195,00 ","62.476.198,17 ","48.151.449,12 ","112.388,62 ","4.189.348,72 ","10.023.011,71 ","9.802.389,86 ","513.779,03 ","0,00 ","9.288.610,83 ","0,00 ","0,00 ","37.640.751,65 ","14.544.990,65 ","341.123,17 ","214.513,06 ","13.989.354,42 ","316.847,54 ","316.847,54 ","2.773.813,09 ","2.773.813,09 ","510.627,99 ","510.627,99 ","19.494.472,38 ","19.494.472,38 ","104.717.061,50 ","82.496.016,67 ","82.493.725,00 ","2.291,67 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","22.221.044,83 ","266.490,00 ","21.954.554,83 ","0,00 ","239.545,80 ","239.545,80 ","239.330,00 ","215,80 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","15.260.011,01 ","3.245.587,05 ","3.204.274,16 ","41.312,89 ","0,00 ","0,00 ","0,00 ","12.014.423,96 ","0,00 ","0,00 ","8.320.645,68 ","3.627.111,28 ","0,00 ","0,00 ","0,00 ","66.667,00 ","160.692,53 ","160.692,53 ","160.692,53 "
83.,62 ,OBČINA LJUBNO,"3.250.409,32 ","2.434.783,03 ","2.218.487,84 ","2.085.493,00 ","2.085.493,00 ","71.379,87 ","40.273,55 ","204,55 ","7.146,23 ","23.755,54 ","61.614,97 ","1.147,30 ","0,00 ","60.467,67 ","0,00 ","0,00 ","216.295,19 ","130.356,39 ","27,45 ","5.990,39 ","124.338,55 ","1.216,35 ","1.216,35 ","2.771,88 ","2.771,88 ","0,00 ","0,00 ","81.950,57 ","81.950,57 ","37.049,92 ","7.559,04 ","7.559,04 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","29.490,88 ","12.191,88 ","17.299,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","778.576,37 ","306.878,99 ","306.878,99 ","0,00 ","0,00 ","0,00 ","0,00 ","471.697,38 ","0,00 ","13.603,34 ","458.094,04 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 "
84.,63 ,OBČINA LJUTOMER,"11.897.774,39 ","9.283.758,62 ","8.188.950,06 ","6.997.236,00 ","6.997.236,00 ","961.097,83 ","828.221,77 ","0,00 ","45.607,65 ","87.268,41 ","230.616,23 ","4.934,10 ","0,00 ","225.682,13 ","0,00 ","0,00 ","1.094.808,56 ","617.177,79 ","22.028,40 ","3.323,96 ","591.825,43 ","11.352,32 ","11.352,32 ","35.570,82 ","35.570,82 ","109.084,63 ","109.084,63 ","321.623,00 ","321.623,00 ","157.450,35 ","32.296,86 ","32.296,86 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","125.153,49 ","0,00 ","125.153,49 ","0,00 ","5.634,50 ","5.634,50 ","5.634,50 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","2.450.930,92 ","2.450.930,92 ","1.770.531,02 ","277.717,26 ","227.470,98 ","175.211,66 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 "
85.,64 ,OBČINA LOGATEC,"11.901.576,70 ","11.316.264,18 ","8.444.231,59 ","7.191.160,00 ","7.191.160,00 ","943.803,13 ","704.180,13 ","1.220,53 ","34.964,47 ","203.438,00 ","309.268,46 ","3.855,40 ","0,00 ","305.413,06 ","0,00 ","0,00 ","2.872.032,59 ","1.635.838,08 ","0,00 ","7.227,94 ","1.628.610,14 ","9.779,35 ","9.779,35 ","23.558,15 ","23.558,15 ","41.803,76 ","41.803,76 ","1.161.053,25 ","1.161.053,25 ","126.187,93 ","31.571,90 ","30.671,90 ","0,00 ","0,00 ","900,00 ","0,00 ","0,00 ","0,00 ","94.616,03 ","0,00 ","94.616,03 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","459.124,59 ","423.846,76 ","389.817,49 ","34.029,27 ","0,00 ","0,00 ","0,00 ","35.277,83 ","0,00 ","35.277,83 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 "
86.,208 ,OBČINA LOG-DRAGOMER,"2.377.880,48 ","2.296.824,65 ","2.048.428,32 ","1.797.565,00 ","1.797.565,00 ","171.717,33 ","75.838,48 ","3.485,86 ","1.351,83 ","91.041,16 ","79.145,99 ","4.521,57 ","0,00 ","74.624,42 ","0,00 ","0,00 ","248.396,33 ","139.062,04 ","84.177,20 ","10.333,10 ","44.551,74 ","1.596,93 ","1.596,93 ","32.749,72 ","32.749,72 ","0,00 ","0,00 ","74.987,64 ","74.987,64 ","15.939,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","15.939,00 ","0,00 ","15.939,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","65.116,83 ","65.116,83 ","65.116,83 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 "
87.,65 ,OBČINA LOŠKA DOLINA,"3.453.925,78 ","3.017.662,26 ","2.865.169,39 ","2.521.756,00 ","2.521.756,00 ","250.236,06 ","227.041,16 ","7,61 ","8.209,41 ","14.977,88 ","93.177,33 ","1.445,98 ","0,00 ","91.731,35 ","0,00 ","0,00 ","152.492,87 ","116.501,11 ","13.630,05 ","7.098,27 ","95.772,79 ","1.246,04 ","1.246,04 ","0,00 ","0,00 ","2.220,47 ","2.220,47 ","32.525,25 ","32.525,25 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","436.263,52 ","436.263,52 ","436.263,52 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 "
88.,66 ,OBČINA LOŠKI POTOK,"3.486.403,44 ","1.803.763,08 ","1.766.106,30 ","1.627.965,00 ","1.627.965,00 ","60.270,63 ","34.804,47 ","4,30 ","18.271,30 ","7.190,56 ","77.870,67 ","697,80 ","0,00 ","77.172,87 ","0,00 ","0,00 ","37.656,78 ","7.070,30 ","0,00 ","348,08 ","6.722,22 ","650,54 ","650,54 ","0,00 ","0,00 ","952,17 ","952,17 ","28.983,77 ","28.983,77 ","1.000,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","1.000,00 ","0,00 ","1.000,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","1.681.640,36 ","457.339,02 ","456.039,02 ","0,00 ","0,00 ","1.300,00 ","0,00 ","1.224.301,34 ","0,00 ","9.926,76 ","0,00 ","1.214.374,58 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 "
89.,167 ,OBČINA LOVRENC NA POHORJU,"3.274.472,72 ","2.887.889,01 ","2.213.038,26 ","2.032.379,00 ","2.032.379,00 ","122.366,80 ","103.885,56 ","0,00 ","3.372,36 ","15.108,88 ","58.292,46 ","288,08 ","0,00 ","58.004,38 ","0,00 ","0,00 ","674.850,75 ","577.309,44 ","1.553,44 ","2.267,16 ","573.488,84 ","872,33 ","872,33 ","0,00 ","0,00 ","58.982,85 ","58.982,85 ","37.686,13 ","37.686,13 ","51.649,56 ","15.599,28 ","15.599,28 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","36.050,28 ","0,00 ","36.050,28 ","0,00 ","3.100,00 ","3.100,00 ","3.100,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","331.834,15 ","331.834,15 ","331.598,59 ","0,00 ","0,00 ","235,56 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 "
90.,67 ,OBČINA LUČE,"2.430.692,10 ","1.896.647,32 ","1.794.507,72 ","1.741.209,00 ","1.741.209,00 ","14.817,50 ","7.801,66 ","88,28 ","720,01 ","6.207,55 ","38.481,22 ","309,08 ","0,00 ","38.172,14 ","0,00 ","0,00 ","102.139,60 ","69.018,44 ","27,45 ","1.435,09 ","67.555,90 ","1.758,05 ","1.758,05 ","230,40 ","230,40 ","0,00 ","0,00 ","31.132,71 ","31.132,71 ","1.015,80 ","1.015,80 ","1.015,80 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","533.028,98 ","182.140,04 ","182.140,04 ","0,00 ","0,00 ","0,00 ","0,00 ","350.888,94 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","350.888,94 ","0,00 ","0,00 ","0,00 ","0,00 "
91.,68 ,OBČINA LUKOVICA,"4.582.401,79 ","4.367.940,59 ","3.884.900,66 ","3.316.016,00 ","3.316.016,00 ","404.850,13 ","334.695,63 ","317,17 ","10.237,50 ","59.599,83 ","164.034,53 ","3.220,46 ","0,00 ","160.814,07 ","0,00 ","0,00 ","483.039,93 ","173.154,03 ","0,00 ","7.472,33 ","165.681,70 ","-0,09 ","-0,09 ","4.153,52 ","4.153,52 ","112.673,47 ","112.673,47 ","193.059,00 ","193.059,00 ","20.043,57 ","1.377,57 ","1.377,57 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","18.666,00 ","0,00 ","18.666,00 ","0,00 ","25.521,42 ","25.521,42 ","14.731,50 ","10.789,92 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","168.896,21 ","168.896,21 ","168.896,21 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 "
