,,,,,,,,,,- V EUR,,,,,,,,,- V EUR,,,,,,,,,- V EUR,,,,,,,,,- V EUR,,,,,,,,,- V EUR,,,,,,,,,- V EUR,,,,,,,,,- V EUR,,,,,,,,- V EUR,,,,,,,,- V EUR,,,,,,- V EUR,,,,,,- V EUR,,,,,,,,- V EUR,,,,,,,,,- V EUR,,,,,,,,- V EUR
113.,85 ,MESTNA OBČINA NOVO MESTO,"4.077.532,25 ","3.749.484,76 ","3.749.484,76 ","0,00 ","0,00 ","0,00 ","0,00 ","32.571,34 ","0,00 ","32.571,34 ","0,00 ","0,00 ","1.171,33 ","1.171,33 ","141.131,42 ","141.131,42 ","153.173,40 ","153.173,40 ","22.135,63 ","22.135,63 ","22.135,63 ","293,53 ","0,00 ","0,00 ","293,53 ","293,53 ","1.795.471,79 ","54.200,20 ","54.200,20 ","0,00 ","28.070,77 ","28.070,77 ","0,00 ","0,00 ","389.657,01 ","0,00 ","389.657,01 ","0,00 ","1.169.050,08 ","1.093.561,06 ","0,00 ","75.489,02 ","0,00 ","0,00 ","0,00 ","4.239,51 ","4.239,51 ","150.254,22 ","150.254,22 ","626.532,89 ","296.019,63 ","296.019,63 ","0,00 ","0,00 ","330.513,26 ","330.513,26 ","0,00 ","0,00 ","0,00 ","0,00 ","99.129,90 ","38.557,86 ","38.557,86 ","968,39 ","968,39 ","5.804,88 ","5.804,88 ","53.798,77 ","53.798,77 ","30.166,95 ","0,00 ","0,00 ","28.257,40 ","28.257,40 ","0,00 ","0,00 ","0,00 ","1.909,55 ","1.909,55 ","80.670,57 ","393,27 ","393,27 ","78.611,60 ","78.611,60 ","0,00 ","0,00 ","1.665,70 ","1.665,70 ","2.025,19 ","1.463,59 ","1.135,27 ","328,32 ","362,88 ","123,84 ","239,04 ","0,00 ","0,00 ","92,16 ","92,16 ","0,00 ","0,00 ","106,56 ","106,56 ","0,00 ","0,00 ","10.181,44 ","0,00 ","0,00 ","0,00 ","0,00 ","181,44 ","181,44 ","10.000,00 ","10.000,00 ","6.744.140,14 "
114.,86 ,OBČINA ODRANCI,"266.059,51 ","253.057,46 ","202.487,19 ","2.555,30 ","48.014,97 ","0,00 ","0,00 ","795,67 ","0,00 ","795,67 ","0,00 ","0,00 ","1.717,60 ","1.717,60 ","10.488,78 ","10.488,78 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","2.400,89 ","350,00 ","350,00 ","2.050,89 ","2.050,89 ","85.458,64 ","26.032,37 ","26.032,37 ","0,00 ","655,38 ","655,38 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","11.535,30 ","11.535,30 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","47.235,59 ","47.235,59 ","30.925,61 ","5.058,60 ","5.058,60 ","25.867,01 ","25.867,01 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","40.265,71 ","177,59 ","177,59 ","0,00 ","0,00 ","31.327,06 ","31.327,06 ","8.761,06 ","8.761,06 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","3.896,10 ","3.896,10 ","3.896,10 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","4.000,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","4.000,00 ","4.000,00 ","433.006,46 "
115.,171 ,OBČINA OPLOTNICA,"392.249,25 ","371.651,43 ","367.330,62 ","4.320,81 ","0,00 ","0,00 ","0,00 ","1.738,78 ","0,00 ","1.738,78 ","0,00 ","0,00 ","0,00 ","0,00 ","18.859,04 ","18.859,04 ","0,00 ","0,00 ","3.168,79 ","3.168,79 ","3.168,79 ","1.116,67 ","1.106,02 ","1.106,02 ","10,65 ","10,65 ","222.625,64 ","2.698,33 ","2.698,33 ","0,00 ","2.103,79 ","805,60 ","1.298,19 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","186.092,37 ","186.092,37 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","2.302,00 ","2.302,00 ","29.429,15 ","29.429,15 ","1.684,50 ","1.684,50 ","1.684,50 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","39.889,06 ","354,88 ","354,88 ","0,00 ","0,00 ","809,71 ","809,71 ","38.724,47 ","38.724,47 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","45.311,44 ","41.455,53 ","41.455,53 ","2.025,97 ","2.025,97 ","0,00 ","0,00 ","1.829,94 ","1.829,94 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","50.193,05 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","50.193,05 ","50.193,05 ","756.238,40 "
116.,87 ,OBČINA ORMOŽ,"1.246.816,32 ","901.781,36 ","897.269,39 ","4.511,97 ","0,00 ","0,00 ","0,00 ","104.046,05 ","4.691,94 ","99.354,11 ","0,00 ","0,00 ","27.365,16 ","27.365,16 ","93.026,33 ","93.026,33 ","120.597,42 ","120.597,42 ","1.963,72 ","1.963,72 ","1.963,72 ","2.890,71 ","2.890,71 ","2.890,71 ","0,00 ","0,00 ","300.155,87 ","13.919,79 ","3.042,79 ","10.877,00 ","9.448,45 ","7.616,44 ","1.832,01 ","0,00 ","825,00 ","0,00 ","0,00 ","825,00 ","171.538,41 ","166.176,41 ","0,00 ","5.362,00 ","0,00 ","0,00 ","0,00 ","2.605,44 ","2.605,44 ","101.818,78 ","101.818,78 ","4.065,33 ","1.483,34 ","1.483,34 ","2.581,99 ","2.581,99 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","261.500,18 ","160.157,78 ","160.157,78 ","0,00 ","0,00 ","16.778,68 ","16.778,68 ","84.563,72 ","84.563,72 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","107.149,16 ","8.899,99 ","8.899,99 ","96.609,54 ","96.609,54 ","603,36 ","603,36 ","1.036,27 ","1.036,27 ","6.949,36 ","5.449,36 ","0,00 ","5.449,36 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","1.500,00 ","1.500,00 ","80.341,18 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","80.341,18 ","80.341,18 ","2.011.831,83 "
117.,88 ,OBČINA OSILNICA,"145.393,67 ","130.875,70 ","130.025,22 ","850,48 ","0,00 ","0,00 ","0,00 ","5.662,56 ","0,00 ","5.662,56 ","0,00 ","0,00 ","6.918,88 ","6.918,88 ","1.936,53 ","1.936,53 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","110,57 ","0,00 ","0,00 ","110,57 ","110,57 ","24.084,51 ","0,00 ","0,00 ","0,00 ","216,00 ","0,00 ","216,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","9.220,93 ","9.220,93 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","4.350,60 ","4.350,60 ","10.296,98 ","10.296,98 ","28.596,54 ","17.065,34 ","17.065,34 ","11.531,20 ","11.531,20 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","22.383,69 ","0,00 ","0,00 ","323,67 ","323,67 ","14.448,72 ","14.448,72 ","7.611,30 ","7.611,30 ","4.754,58 ","0,00 ","0,00 ","4.754,58 ","4.754,58 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","1.023,86 ","0,00 ","0,00 ","1.023,86 ","1.023,86 ","0,00 ","0,00 ","0,00 ","0,00 ","25.623,39 ","25.623,39 ","1.516,46 ","24.106,93 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","5.618,04 ","0,00 ","0,00 ","0,00 ","0,00 ","5.118,04 ","5.118,04 ","500,00 ","500,00 ","257.588,85 "
118.,89 ,OBČINA PESNICA,"638.493,20 ","486.477,92 ","454.667,34 ","31.810,58 ","0,00 ","0,00 ","0,00 ","150.906,63 ","0,00 ","150.906,63 ","0,00 ","0,00 ","0,00 ","0,00 ","83,75 ","83,75 ","1.024,90 ","1.024,90 ","3.894,67 ","3.894,67 ","3.894,67 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","719.057,90 ","43.319,83 ","443,52 ","42.876,31 ","7.114,68 ","7.114,68 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","504.817,31 ","504.817,31 ","0,00 ","0,00 ","0,00 ","2.622,88 ","2.622,88 ","8.423,25 ","8.423,25 ","152.759,95 ","152.759,95 ","119.060,95 ","87.659,97 ","87.659,97 ","31.400,98 ","31.400,98 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","127.558,13 ","1.307,99 ","1.307,99 ","4.800,00 ","4.800,00 ","2.390,40 ","2.390,40 ","119.059,74 ","119.059,74 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","41.664,27 ","26.299,76 ","26.299,76 ","6.895,11 ","6.895,11 ","8.469,40 ","8.469,40 ","0,00 ","0,00 ","226.693,13 ","226.693,13 ","18.820,03 ","207.873,10 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","17.110,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","17.110,00 ","17.110,00 ","1.893.532,25 "
119.,90 ,OBČINA PIRAN,"3.286.137,71 ","2.567.747,52 ","2.507.459,80 ","43.385,88 ","16.901,84 ","0,00 ","0,00 ","454.993,86 ","7.299,82 ","447.694,04 ","0,00 ","0,00 ","53.883,79 ","53.883,79 ","40.588,99 ","40.588,99 ","168.923,55 ","168.923,55 ","12.177,00 ","12.177,00 ","12.177,00 ","6.509,15 ","6.509,15 ","6.509,15 ","0,00 ","0,00 ","934.905,31 ","0,00 ","0,00 ","0,00 ","12.524,81 ","11.050,25 ","0,00 ","1.474,56 ","0,00 ","0,00 ","0,00 ","0,00 ","330.615,28 ","330.615,28 ","0,00 ","0,00 ","0,00 ","122.623,65 ","122.623,65 ","51.622,08 ","51.622,08 ","417.519,49 ","417.519,49 ","20.676,82 ","0,00 ","0,00 ","14.294,89 ","14.294,89 ","0,00 ","0,00 ","5.153,00 ","5.153,00 ","1.228,93 ","1.228,93 ","1.517.438,50 ","973.584,96 ","973.584,96 ","534.643,88 ","534.643,88 ","0,00 ","0,00 ","9.209,66 ","9.209,66 ","10.057,41 ","0,00 ","0,00 ","10.057,41 ","10.057,41 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","143.289,13 ","0,00 ","0,00 ","19.302,60 ","19.302,60 ","110.032,74 ","110.032,74 ","13.953,79 ","13.953,79 ","481,65 ","481,65 ","0,00 ","481,65 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","66.170,95 ","0,00 ","0,00 ","0,00 ","0,00 ","45.170,95 ","45.170,95 ","21.000,00 ","21.000,00 ","5.997.843,63 "
120.,91 ,OBČINA PIVKA,"849.547,64 ","633.508,63 ","627.422,10 ","6.086,53 ","0,00 ","0,00 ","0,00 ","96.054,49 ","0,00 ","96.054,49 ","0,00 ","0,00 ","1.302,17 ","1.302,17 ","33.406,24 ","33.406,24 ","85.276,11 ","85.276,11 ","1.733,37 ","1.733,37 ","1.733,37 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","365.997,24 ","88.593,43 ","88.593,43 ","0,00 ","57.028,24 ","30.941,22 ","26.087,02 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","70.748,44 ","70.748,44 ","0,00 ","0,00 ","0,00 ","24.931,66 ","24.931,66 ","150,00 ","150,00 ","124.545,47 ","124.545,47 ","42.419,96 ","7.709,35 ","7.709,35 ","34.710,61 ","34.710,61 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","165.868,01 ","39.230,61 ","39.230,61 ","1.124,35 ","1.124,35 ","6.215,45 ","6.215,45 ","119.297,60 ","119.297,60 ","5.547,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","5.547,00 ","5.547,00 ","219.292,39 ","69.573,53 ","69.573,53 ","118.812,70 ","118.812,70 ","30.906,16 ","30.906,16 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","1.650.405,61 "
121.,92 ,OBČINA PODČETRTEK,"413.725,00 ","304.845,00 ","300.419,00 ","657,00 ","3.769,00 ","0,00 ","0,00 ","47.412,00 ","549,00 ","46.863,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","61.468,00 ","61.468,00 ","3.831,00 ","3.831,00 ","3.831,00 ","1.994,00 ","1.040,00 ","1.040,00 ","954,00 ","954,00 ","620.951,00 ","14.921,00 ","14.921,00 ","0,00 ","12.790,00 ","5.236,00 ","7.554,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","558.837,00 ","548.178,00 ","0,00 ","10.659,00 ","0,00 ","0,00 ","0,00 ","12.740,00 ","12.740,00 ","21.663,00 ","21.663,00 ","21.036,00 ","7.262,00 ","7.262,00 ","13.774,00 ","13.774,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","65.922,00 ","56.719,00 ","56.719,00 ","9.203,00 ","9.203,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","1.800,00 ","0,00 ","0,00 ","1.800,00 ","1.800,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","34.000,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","34.000,00 ","34.000,00 ","1.163.259,00 "
122.,172 ,OBČINA PODLEHNIK,"375.783,76 ","233.667,19 ","225.574,76 ","8.092,43 ","0,00 ","0,00 ","0,00 ","103.968,71 ","0,00 ","103.968,71 ","0,00 ","0,00 ","13.397,35 ","13.397,35 ","24.750,51 ","24.750,51 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","169.460,01 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","155.601,82 ","155.601,82 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","13.858,19 ","13.858,19 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","345,04 ","0,00 ","0,00 ","345,04 ","345,04 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","1.763,96 ","1.763,96 ","1.763,96 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","547.352,77 "
123.,93 ,OBČINA PODVELKA,"309.397,57 ","241.673,73 ","237.507,93 ","4.165,80 ","0,00 ","0,00 ","0,00 ","27.125,10 ","1.024,60 ","26.100,50 ","0,00 ","0,00 ","18.272,75 ","18.272,75 ","7.818,83 ","7.818,83 ","14.507,16 ","14.507,16 ","1.128,76 ","1.128,76 ","1.128,76 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","315.693,80 ","4.839,57 ","4.839,57 ","0,00 ","46.226,61 ","300,00 ","45.926,61 ","0,00 ","17.995,00 ","0,00 ","17.995,00 ","0,00 ","232.791,93 ","232.791,93 ","0,00 ","0,00 ","0,00 ","1.728,00 ","1.728,00 ","0,00 ","0,00 ","12.112,69 ","12.112,69 ","13.263,34 ","7.780,93 ","7.780,93 ","5.482,41 ","5.482,41 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","18.012,77 ","8.011,21 ","8.011,21 ","9.789,16 ","9.789,16 ","0,00 ","0,00 ","212,40 ","212,40 ","1.548,39 ","0,00 ","0,00 ","1.548,39 ","1.548,39 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","5.817,56 ","415,92 ","415,92 ","5.401,64 ","5.401,64 ","0,00 ","0,00 ","0,00 ","0,00 ","700,00 ","700,00 ","0,00 ","700,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","17.801,71 ","0,00 ","0,00 ","0,00 ","0,00 ","1.489,60 ","1.489,60 ","16.312,11 ","16.312,11 ","683.363,90 "
124.,200 ,OBČINA POLJČANE,"354.497,00 ","279.737,00 ","275.714,00 ","4.023,00 ","0,00 ","0,00 ","0,00 ","53.441,00 ","1.421,00 ","52.020,00 ","0,00 ","0,00 ","17.689,00 ","17.689,00 ","3.630,00 ","3.630,00 ","0,00 ","0,00 ","7.645,00 ","7.645,00 ","7.645,00 ","2.642,00 ","964,00 ","964,00 ","1.678,00 ","1.678,00 ","220.013,00 ","47.677,00 ","45.280,00 ","2.397,00 ","11.838,00 ","2.780,00 ","9.058,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","126.004,00 ","126.004,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","34.494,00 ","34.494,00 ","4.173,00 ","977,00 ","977,00 ","3.196,00 ","3.196,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","103.414,00 ","234,00 ","234,00 ","18.978,00 ","18.978,00 ","360,00 ","360,00 ","83.842,00 ","83.842,00 ","5.077,00 ","0,00 ","0,00 ","5.077,00 ","5.077,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","14.627,00 ","5.131,00 ","5.131,00 ","8.314,00 ","8.314,00 ","1.182,00 ","1.182,00 ","0,00 ","0,00 ","3.903,00 ","3.903,00 ","0,00 ","3.903,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","55.184,00 ","1.191,00 ","1.191,00 ","0,00 ","0,00 ","0,00 ","0,00 ","53.993,00 ","53.993,00 ","771.175,00 "
125.,173 ,OBČINA POLZELA,"479.266,63 ","324.661,13 ","315.197,12 ","9.464,01 ","0,00 ","0,00 ","0,00 ","121.123,23 ","0,00 ","121.123,23 ","0,00 ","0,00 ","2.989,86 ","2.989,86 ","30.492,41 ","30.492,41 ","0,00 ","0,00 ","1.200,04 ","1.200,04 ","1.200,04 ","860,55 ","860,55 ","860,55 ","0,00 ","0,00 ","315.676,22 ","41.428,69 ","41.428,69 ","0,00 ","8.735,26 ","4.174,03 ","4.561,23 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","235.004,04 ","235.004,04 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","30.508,23 ","30.508,23 ","13.156,84 ","11.368,22 ","11.368,22 ","1.788,62 ","1.788,62 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","54.399,18 ","25.112,55 ","25.112,55 ","0,00 ","0,00 ","9.900,15 ","9.900,15 ","19.386,48 ","19.386,48 ","12.664,53 ","0,00 ","0,00 ","12.664,53 ","12.664,53 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","21.961,53 ","0,00 ","0,00 ","4.759,58 ","4.759,58 ","16.760,35 ","16.760,35 ","441,60 ","441,60 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","46.300,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","46.300,00 ","46.300,00 ","945.485,52 "
126.,94 ,OBČINA POSTOJNA,"1.973.798,20 ","1.444.378,36 ","1.425.188,27 ","19.190,09 ","0,00 ","0,00 ","0,00 ","151.064,05 ","0,00 ","151.064,05 ","0,00 ","0,00 ","70.069,52 ","70.069,52 ","216.314,87 ","216.314,87 ","91.971,40 ","91.971,40 ","8.853,80 ","8.853,80 ","8.853,80 ","7.316,07 ","6.418,00 ","6.418,00 ","898,07 ","898,07 ","1.273.546,29 ","9.077,18 ","9.077,18 ","0,00 ","95.162,58 ","15.011,47 ","80.151,11 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","902.693,93 ","902.693,93 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","32.820,76 ","32.820,76 ","233.791,84 ","233.791,84 ","75.307,71 ","19.134,05 ","19.134,05 ","56.160,98 ","56.160,98 ","0,00 ","0,00 ","0,00 ","0,00 ","12,68 ","12,68 ","385.024,66 ","130.034,64 ","130.034,64 ","1.407,79 ","1.407,79 ","20.893,93 ","20.893,93 ","232.688,30 ","232.688,30 ","3.645,46 ","0,00 ","0,00 ","430,46 ","430,46 ","0,00 ","0,00 ","0,00 ","3.215,00 ","3.215,00 ","301.089,51 ","28.506,89 ","28.506,89 ","266.360,92 ","266.360,92 ","0,00 ","0,00 ","6.221,70 ","6.221,70 ","18.785,01 ","13.115,86 ","146,88 ","12.968,98 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","1.418,56 ","1.418,56 ","0,00 ","0,00 ","4.250,59 ","4.250,59 ","16.817,46 ","0,00 ","0,00 ","0,00 ","0,00 ","16.817,46 ","16.817,46 ","0,00 ","0,00 ","4.064.184,17 "
127.,174 ,OBČINA PREBOLD,"830.699,56 ","309.017,35 ","304.442,48 ","4.574,87 ","0,00 ","0,00 ","0,00 ","499.153,00 ","0,00 ","499.153,00 ","0,00 ","0,00 ","19.238,55 ","19.238,55 ","3.290,66 ","3.290,66 ","0,00 ","0,00 ","900,52 ","900,52 ","900,52 ","7.656,76 ","1.161,11 ","1.161,11 ","6.495,65 ","6.495,65 ","323.553,36 ","16.234,65 ","0,00 ","16.234,65 ","7.911,12 ","1.229,78 ","6.681,34 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","149.857,98 ","149.857,98 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","3.868,32 ","3.868,32 ","145.681,29 ","145.681,29 ","9.471,20 ","6.786,26 ","6.786,26 ","2.684,94 ","2.684,94 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","80.173,70 ","46.995,78 ","46.995,78 ","0,00 ","0,00 ","0,00 ","0,00 ","33.177,92 ","33.177,92 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","20.700,52 ","128,38 ","128,38 ","16.640,34 ","16.640,34 ","3.423,40 ","3.423,40 ","508,40 ","508,40 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","23.545,29 ","0,00 ","0,00 ","0,00 ","0,00 ","16.579,25 ","16.579,25 ","6.966,04 ","6.966,04 ","1.296.700,91 "
128.,95 ,OBČINA PREDDVOR,"337.443,74 ","301.515,76 ","296.168,17 ","5.347,59 ","0,00 ","0,00 ","0,00 ","21.139,47 ","0,00 ","21.139,47 ","0,00 ","0,00 ","14.788,51 ","14.788,51 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","4.913,81 ","0,00 ","0,00 ","4.913,81 ","4.913,81 ","330.842,96 ","0,00 ","0,00 ","0,00 ","39.994,04 ","39.994,04 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","242.636,18 ","242.636,18 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","17.022,72 ","17.022,72 ","31.190,02 ","31.190,02 ","3.382,70 ","1.472,70 ","1.472,70 ","1.910,00 ","1.910,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","21.093,33 ","663,63 ","663,63 ","0,00 ","0,00 ","0,00 ","0,00 ","20.429,70 ","20.429,70 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","1.518,78 ","0,00 ","0,00 ","1.518,78 ","1.518,78 ","0,00 ","0,00 ","0,00 ","0,00 ","6.744,35 ","6.744,35 ","0,00 ","6.744,35 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","705.939,67 "
129.,175 ,OBČINA PREVALJE,"855.304,92 ","629.474,68 ","603.168,56 ","26.306,12 ","0,00 ","0,00 ","0,00 ","192.693,95 ","1.505,69 ","191.188,26 ","0,00 ","0,00 ","10.134,84 ","10.134,84 ","19.524,34 ","19.524,34 ","3.477,11 ","3.477,11 ","0,00 ","0,00 ","0,00 ","2.034,65 ","1.563,63 ","1.563,63 ","471,02 ","471,02 ","392.782,91 ","10.540,61 ","10.540,61 ","0,00 ","50.004,85 ","0,00 ","50.004,85 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","296.834,11 ","296.834,11 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","3.312,00 ","3.312,00 ","32.091,34 ","32.091,34 ","3.864,00 ","3.864,00 ","3.864,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","168.591,24 ","85.861,94 ","85.861,94 ","18.547,20 ","18.547,20 ","26.677,54 ","26.677,54 ","37.504,56 ","37.504,56 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","102.415,48 ","34.528,04 ","34.528,04 ","60.539,82 ","60.539,82 ","7.347,62 ","7.347,62 ","0,00 ","0,00 ","14.898,53 ","14.579,83 ","0,00 ","14.579,83 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","318,70 ","318,70 ","15.000,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","15.000,00 ","15.000,00 ","1.554.891,73 "
