,,,,,,,,,,,,- V EUR,,,,,,,,,- V EUR,,,,,,,,,,- V EUR,,,,,,,,,,- V EUR,,,,,,,,,,- V EUR,,,,,,,,,,- V EUR,,,,,,,,- V EUR,,,,,,,- V EUR
40.,207 ,OBČINA GORJE,"2,922,271.64 ","2,322,313.50 ","2,071,680.96 ","1,859,708.00 ","1,859,708.00 ","147,581.52 ","103,797.47 ",447.93 ,"15,133.61 ","28,202.51 ","64,391.44 ",901.51 ,0.00 ,"63,489.93 ",0.00 ,0.00 ,"250,632.54 ","115,926.77 ",22.10 ,526.33 ,"115,378.34 ","2,536.84 ","2,536.84 ","2,500.00 ","2,500.00 ",0.00 ,0.00 ,"129,668.93 ","129,668.93 ","4,747.00 ",0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,"4,747.00 ",0.00 ,"4,747.00 ",0.00 ,"185,338.49 ",0.00 ,0.00 ,0.00 ,"185,338.49 ",0.00 ,"185,338.49 ",0.00 ,0.00 ,0.00 ,0.00 ,"409,872.65 ","137,510.47 ","137,510.47 ",0.00 ,0.00 ,0.00 ,0.00 ,"272,362.18 ",0.00 ,"70,000.00 ","151,702.13 ","50,660.05 ",0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 
41.,29 ,OBČINA GORNJA RADGONA,"12,463,289.49 ","6,494,849.07 ","5,757,321.67 ","4,890,517.00 ","4,890,517.00 ","631,867.17 ","578,222.65 ","1,121.18 ","11,235.94 ","41,287.40 ","233,832.44 ","1,326.31 ",0.00 ,"232,506.13 ","1,105.06 ","1,105.06 ","737,527.40 ","488,466.80 ","29,673.41 ",511.14 ,"458,282.25 ","1,582.60 ","1,582.60 ","17,802.71 ","17,802.71 ","80,062.68 ","80,062.68 ","149,612.61 ","149,612.61 ","128,145.88 ","77,218.00 ","77,218.00 ",0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,"50,927.88 ","41,618.61 ","9,309.27 ",0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,"5,840,294.54 ","722,887.13 ","620,072.02 ","32,719.78 ","70,095.33 ",0.00 ,0.00 ,"5,117,407.41 ",0.00 ,0.00 ,"1,763,310.73 ","3,354,096.68 ",0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 
42.,30 ,OBČINA GORNJI GRAD,"2,458,658.10 ","2,119,563.71 ","1,985,024.86 ","1,871,711.00 ","1,871,711.00 ","62,296.66 ","49,785.38 ",0.00 ,"1,356.19 ","11,155.09 ","51,001.32 ",251.32 ,0.00 ,"50,750.00 ",15.88 ,15.88 ,"134,538.85 ","106,509.78 ",0.00 ,5.78 ,"106,504.00 ",422.52 ,422.52 ,371.45 ,371.45 ,0.00 ,0.00 ,"27,235.10 ","27,235.10 ","50,612.53 ","10,502.28 ","4,200.00 ",0.00 ,0.00 ,"6,302.28 ",0.00 ,0.00 ,0.00 ,"40,110.25 ",0.00 ,"40,110.25 ",0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,"288,481.86 ","109,643.80 ","71,606.04 ","38,037.76 ",0.00 ,0.00 ,0.00 ,"178,838.06 ",0.00 ,0.00 ,"178,838.06 ",0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 
43.,31 ,OBČINA GORNJI PETROVCI,"2,034,453.90 ","1,915,911.00 ","1,829,095.69 ","1,679,392.00 ","1,679,392.00 ","83,020.79 ","64,948.56 ",0.00 ,"1,319.10 ","16,753.13 ","66,602.93 ","1,364.41 ",0.00 ,"65,238.52 ",79.97 ,79.97 ,"86,815.31 ","73,716.50 ",0.00 ,0.03 ,"73,716.47 ",172.16 ,172.16 ,500.76 ,500.76 ,0.00 ,0.00 ,"12,425.89 ","12,425.89 ","8,167.50 ","5,550.00 ","5,550.00 ",0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,"2,617.50 ","1,417.50 ","1,200.00 ",0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,"110,375.40 ","110,375.40 ","97,793.93 ","12,581.47 ",0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 
44.,158 ,OBČINA GRAD,"30,190,067.90 ","1,849,948.20 ","1,681,042.57 ","1,557,457.00 ","1,557,457.00 ","84,768.93 ","77,246.35 ",0.00 ,"2,033.31 ","5,489.27 ","38,816.64 ","1,285.00 ",0.00 ,"37,531.64 ",0.00 ,0.00 ,"168,905.63 ","49,220.90 ","1,826.15 ",0.25 ,"47,394.50 ","2,083.84 ","2,083.84 ","1,013.40 ","1,013.40 ","9,415.65 ","9,415.65 ","107,171.84 ","107,171.84 ",0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,"28,340,119.70 ","8,492,903.14 ","6,716,055.63 ","1,776,847.51 ",0.00 ,0.00 ,0.00 ,"19,847,216.56 ",0.00 ,0.00 ,"937,105.84 ","18,910,110.72 ",0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 
45.,32 ,OBČINA GROSUPLJE,"28,442,223.96 ","16,780,113.44 ","14,513,863.18 ","10,229,278.00 ","10,229,278.00 ","724,467.56 ","405,278.49 ","5,191.15 ","60,268.63 ","253,729.29 ","3,560,117.62 ","3,263,395.76 ",0.00 ,"296,721.86 ",0.00 ,0.00 ,"2,266,250.26 ","1,383,746.86 ",54.40 ,"13,224.44 ","1,370,468.02 ","6,500.42 ","6,500.42 ","60,537.16 ","60,537.16 ","158,708.95 ","158,708.95 ","656,756.87 ","656,756.87 ","70,729.20 ",460.83 ,0.00 ,0.00 ,460.83 ,0.00 ,0.00 ,0.00 ,0.00 ,"70,268.37 ",795.00 ,"69,473.37 ",0.00 ,400.00 ,400.00 ,0.00 ,400.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,"11,590,981.32 ","2,114,539.87 ","2,112,431.05 ","2,108.82 ",0.00 ,0.00 ,0.00 ,"9,476,441.45 ",0.00 ,"56,080.64 ",0.00 ,"9,420,360.81 ",0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 
46.,159 ,OBČINA HAJDINA,"4,033,897.16 ","3,447,516.76 ","2,765,462.54 ","2,003,473.00 ","2,003,473.00 ","697,871.14 ","674,978.42 ",312.85 ,"5,759.36 ","16,820.51 ","64,118.40 ",966.88 ,0.00 ,"63,151.52 ",0.00 ,0.00 ,"682,054.22 ","315,766.61 ",0.00 ,144.49 ,"315,622.12 ","1,195.65 ","1,195.65 ","1,332.09 ","1,332.09 ","6,053.04 ","6,053.04 ","357,706.83 ","357,706.83 ","3,869.27 ","3,059.00 ",0.00 ,0.00 ,"3,059.00 ",0.00 ,0.00 ,0.00 ,0.00 ,810.27 ,810.27 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,"582,511.13 ","227,136.31 ","227,136.31 ",0.00 ,0.00 ,0.00 ,0.00 ,"355,374.82 ",0.00 ,"128,611.64 ","226,763.18 ",0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 
47.,160 ,OBČINA HOČE-SLIVNICA,"10,949,120.22 ","7,558,727.64 ","6,691,951.68 ","5,791,979.00 ","5,791,979.00 ","648,679.45 ","459,211.73 ","1,635.05 ","34,271.00 ","153,561.67 ","251,293.23 ","3,077.26 ",0.00 ,"248,215.97 ",0.00 ,0.00 ,"866,775.96 ","333,158.31 ","65,383.99 ","3,224.72 ","264,549.60 ","3,391.57 ","3,391.57 ","13,873.75 ","13,873.75 ","136,544.14 ","136,544.14 ","379,808.19 ","379,808.19 ","19,096.53 ",122.95 ,0.00 ,0.00 ,0.00 ,122.95 ,0.00 ,0.00 ,0.00 ,"18,973.58 ",0.00 ,"18,973.58 ",0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,"3,371,296.05 ","628,166.25 ","628,166.25 ",0.00 ,0.00 ,0.00 ,0.00 ,"2,743,129.80 ",0.00 ,0.00 ,"1,418,668.97 ","1,324,460.83 ",0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 
48.,161 ,OBČINA HODOŠ,"652,216.71 ","381,881.49 ","316,433.82 ","302,670.00 ","302,670.00 ","11,285.66 ","11,088.14 ",0.00 ,20.20 ,177.32 ,"2,478.16 ",0.00 ,0.00 ,"2,478.16 ",0.00 ,0.00 ,"65,447.67 ",873.94 ,0.00 ,0.11 ,873.83 ,9.08 ,9.08 ,715.80 ,715.80 ,"4,761.33 ","4,761.33 ","59,087.52 ","59,087.52 ",0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,50.00 ,50.00 ,0.00 ,50.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,"270,285.22 ","132,290.52 ","114,006.92 ",0.00 ,0.00 ,"18,283.60 ",0.00 ,"137,994.70 ",0.00 ,"137,994.70 ",0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 
49.,162 ,OBČINA HORJUL,"2,764,480.15 ","2,306,493.64 ","1,771,428.25 ","1,636,234.00 ","1,636,234.00 ","108,806.28 ","93,124.76 ",602.25 ,"2,581.10 ","12,498.17 ","26,387.97 ",580.82 ,0.00 ,"25,807.15 ",0.00 ,0.00 ,"535,065.39 ","160,283.13 ","20,218.46 ","29,324.30 ","110,740.37 ","2,003.00 ","2,003.00 ","33,722.90 ","33,722.90 ","42,974.31 ","42,974.31 ","296,082.05 ","296,082.05 ","8,120.09 ","2,295.09 ",0.00 ,0.00 ,"2,295.09 ",0.00 ,0.00 ,0.00 ,0.00 ,"5,825.00 ",0.00 ,"5,825.00 ",0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,"449,866.42 ","100,515.28 ","99,499.27 ",25.53 ,990.48 ,0.00 ,0.00 ,"349,351.14 ",0.00 ,0.00 ,0.00 ,"349,351.14 ",0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 
50.,34 ,OBČINA HRASTNIK,"9,453,626.25 ","7,352,476.32 ","6,208,812.66 ","5,024,617.00 ","5,024,617.00 ","919,389.71 ","857,370.24 ",620.88 ,"18,835.78 ","42,562.81 ","264,804.27 ","16,925.62 ",0.00 ,"247,878.65 ",1.68 ,1.68 ,"1,143,663.66 ","987,308.06 ",0.00 ,"2,836.39 ","984,471.67 ","2,276.26 ","2,276.26 ","5,499.12 ","5,499.12 ",0.00 ,0.00 ,"148,580.22 ","148,580.22 ","31,933.74 ",0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,"31,933.74 ",0.00 ,"31,933.74 ",0.00 ,"21,900.00 ","21,900.00 ","21,900.00 ",0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,"2,047,316.19 ","214,413.62 ","214,413.62 ",0.00 ,0.00 ,0.00 ,0.00 ,"1,832,902.57 ",0.00 ,"210,114.86 ","893,239.29 ","729,548.42 ",0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 
51.,35 ,OBČINA HRPELJE-KOZINA,"4,151,348.90 ","3,999,603.03 ","3,375,967.43 ","2,968,373.00 ","2,968,373.00 ","307,094.37 ","239,871.84 ","2,107.65 ","15,969.96 ","49,144.92 ","100,490.98 ",852.39 ,0.00 ,"99,638.59 ",9.08 ,9.08 ,"623,635.60 ","573,877.75 ","3,433.44 ","1,012.68 ","569,431.63 ","6,719.73 ","6,719.73 ","12,808.52 ","12,808.52 ",0.00 ,0.00 ,"30,229.60 ","30,229.60 ","24,348.92 ",23.42 ,23.42 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,"24,325.50 ",0.00 ,"24,325.50 ",0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,"127,396.95 ","127,396.95 ","77,871.40 ","49,525.55 ",0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 
52.,36 ,OBČINA IDRIJA,"17,351,959.90 ","10,475,134.01 ","8,968,493.64 ","7,804,916.00 ","7,804,916.00 ","927,378.56 ","838,687.68 ",421.43 ,"13,962.07 ","74,307.38 ","236,189.02 ","20,872.56 ",0.00 ,"215,316.46 ",10.06 ,10.06 ,"1,506,640.37 ","1,373,583.86 ",0.00 ,"1,606.39 ","1,371,977.47 ","5,369.23 ","5,369.23 ","28,950.48 ","28,950.48 ","27,885.47 ","27,885.47 ","70,851.33 ","70,851.33 ","63,082.19 ","5,855.55 ","5,855.55 ",0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,"57,226.64 ","26,887.91 ","30,338.73 ",0.00 ,"3,100.00 ","3,100.00 ","3,100.00 ",0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,"6,711,949.56 ","1,681,058.66 ","1,674,309.07 ","6,749.59 ",0.00 ,0.00 ,0.00 ,"5,030,890.90 ",0.00 ,"49,119.24 ","816,486.81 ","4,165,284.85 ",0.00 ,0.00 ,0.00 ,0.00 ,"98,694.14 ",0.00 ,0.00 ,"98,694.14 ","98,694.14 "
53.,37 ,OBČINA IG,"5,932,891.98 ","5,499,785.33 ","4,379,727.50 ","3,769,952.00 ","3,769,952.00 ","328,989.72 ","260,271.57 ","1,120.44 ",815.32 ,"66,782.39 ","280,785.00 ","2,375.18 ",0.00 ,"278,409.82 ",0.78 ,0.78 ,"1,120,057.83 ","170,484.34 ","32,864.35 ","26,210.07 ","111,409.92 ","3,555.55 ","3,555.55 ","61,013.41 ","61,013.41 ","62,512.57 ","62,512.57 ","822,491.96 ","822,491.96 ","212,976.90 ",0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,"212,976.90 ","1,662.90 ","211,314.00 ",0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,"220,129.75 ","146,034.26 ","146,034.26 ",0.00 ,0.00 ,0.00 ,0.00 ,"74,095.49 ",0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,"74,095.49 ",0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 
54.,38 ,OBČINA ILIRSKA BISTRICA,"12,937,238.79 ","10,515,616.36 ","9,592,047.27 ","8,488,632.00 ","8,488,632.00 ","862,681.25 ","748,708.20 ",478.87 ,"42,362.00 ","71,132.18 ","240,734.02 ",926.40 ,0.00 ,"239,807.62 ",0.00 ,0.00 ,"923,569.09 ","734,762.79 ","52,801.60 ","2,199.54 ","679,761.65 ","7,600.63 ","7,600.63 ","12,582.28 ","12,582.28 ","1,095.01 ","1,095.01 ","167,528.38 ","167,528.38 ","56,556.59 ",292.45 ,292.45 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,"56,264.14 ",0.00 ,"56,264.14 ",0.00 ,"1,006.37 ",0.00 ,0.00 ,0.00 ,"1,006.37 ","1,006.37 ",0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,"2,364,059.47 ","620,425.60 ","617,048.95 ","3,376.65 ",0.00 ,0.00 ,0.00 ,"1,743,633.87 ",0.00 ,"38,934.43 ","959,729.26 ","741,010.18 ",0.00 ,0.00 ,"3,960.00 ",0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 
55.,39 ,OBČINA IVANČNA GORICA,"14,373,330.64 ","11,536,818.86 ","9,771,775.84 ","9,248,216.00 ","9,248,216.00 ","174,111.12 ","13,344.98 ","1,763.55 ","8,277.70 ","150,724.89 ","349,448.72 ","9,576.70 ",0.00 ,"339,872.02 ",0.00 ,0.00 ,"1,765,043.02 ","936,304.01 ",0.00 ,"10,322.80 ","925,981.21 ","9,999.87 ","9,999.87 ","56,795.43 ","56,795.43 ","86,536.51 ","86,536.51 ","675,407.20 ","675,407.20 ","23,270.63 ",355.63 ,0.00 ,0.00 ,355.63 ,0.00 ,0.00 ,0.00 ,0.00 ,"22,915.00 ","22,475.00 ",440.00 ,0.00 ,"201,713.71 ","201,713.71 ",0.00 ,"201,713.71 ",0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,"2,596,527.44 ","994,263.46 ","994,263.46 ",0.00 ,0.00 ,0.00 ,0.00 ,"1,602,263.98 ",0.00 ,0.00 ,0.00 ,"1,602,263.98 ",0.00 ,0.00 ,0.00 ,0.00 ,"15,000.00 ","15,000.00 ","15,000.00 ",0.00 ,0.00 
56.,40 ,OBČINA IZOLA,"17,656,147.97 ","15,375,812.52 ","10,257,080.09 ","7,698,262.00 ","7,698,262.00 ","1,963,923.44 ","1,457,594.30 ","16,713.85 ","80,497.19 ","409,118.10 ","593,727.81 ","3,512.89 ",0.00 ,"590,214.92 ","1,166.84 ","1,166.84 ","5,118,732.43 ","2,422,716.33 ",0.00 ,"12,083.10 ","2,410,633.23 ","16,499.71 ","16,499.71 ","211,488.71 ","211,488.71 ","2,889.99 ","2,889.99 ","2,465,137.69 ","2,465,137.69 ","848,794.65 ","20,310.01 ","20,310.01 ",0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,"828,484.64 ",0.00 ,"828,484.64 ",0.00 ,150.00 ,150.00 ,150.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,"1,431,390.80 ","593,693.26 ","470,257.00 ","67,530.22 ","15,682.04 ","40,224.00 ",0.00 ,"837,697.54 ",0.00 ,0.00 ,"189,526.48 ","648,171.06 ",0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 
57.,41 ,OBČINA JESENICE,"17,808,617.50 ","16,077,502.50 ","13,511,580.27 ","10,428,129.00 ","10,428,129.00 ","2,028,778.76 ","1,803,550.24 ",780.33 ,"46,542.79 ","177,905.40 ","1,054,672.51 ","442,054.26 ",0.00 ,"612,618.25 ",0.00 ,0.00 ,"2,565,922.23 ","2,254,153.20 ",136.00 ,"24,818.82 ","2,229,198.38 ","5,359.10 ","5,359.10 ","92,446.75 ","92,446.75 ","18,411.55 ","18,411.55 ","195,551.63 ","195,551.63 ","373,456.87 ","124,168.67 ","123,445.61 ",0.00 ,723.06 ,0.00 ,0.00 ,0.00 ,0.00 ,"249,288.20 ",0.00 ,"249,288.20 ",0.00 ,"3,755.00 ","3,755.00 ","3,560.00 ",195.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,"1,353,903.13 ","438,644.85 ","324,233.16 ","109,563.17 ","4,848.52 ",0.00 ,0.00 ,"915,258.28 ",0.00 ,0.00 ,"312,274.70 ","602,983.58 ",0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 
58.,163 ,OBČINA JEZERSKO,"1,231,729.24 ","941,876.88 ","708,729.58 ","638,295.00 ","638,295.00 ","38,904.66 ","29,014.31 ",5.64 ,"7,335.31 ","2,549.40 ","31,529.92 ",150.42 ,0.00 ,"31,379.50 ",0.00 ,0.00 ,"233,147.30 ","166,798.23 ",0.00 ,"4,293.09 ","162,505.14 ",0.00 ,0.00 ,745.00 ,745.00 ,0.00 ,0.00 ,"65,604.07 ","65,604.07 ","18,346.89 ",0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,"18,346.89 ","15,160.00 ","3,186.89 ",0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,"268,105.47 ","34,777.48 ","34,777.48 ",0.00 ,0.00 ,0.00 ,0.00 ,"233,327.99 ",0.00 ,0.00 ,"227,110.43 ",0.00 ,0.00 ,0.00 ,"6,217.56 ",0.00 ,"3,400.00 ","3,400.00 ","3,400.00 ",0.00 ,0.00 
59.,42 ,OBČINA JURŠINCI,"2,446,414.83 ","1,693,887.43 ","1,585,567.18 ","1,475,434.00 ","1,475,434.00 ","66,782.97 ","51,298.41 ",35.16 ,"3,743.89 ","11,705.51 ","43,350.21 ",0.00 ,0.00 ,"43,350.21 ",0.00 ,0.00 ,"108,320.25 ","43,274.11 ",0.00 ,"1,477.21 ","41,796.90 ","1,857.34 ","1,857.34 ","1,460.25 ","1,460.25 ",423.59 ,423.59 ,"61,304.96 ","61,304.96 ","6,620.20 ",0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,"6,620.20 ","6,523.96 ",96.24 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,"745,907.20 ","69,392.63 ","68,111.63 ","1,281.00 ",0.00 ,0.00 ,0.00 ,"676,514.57 ",0.00 ,0.00 ,"439,821.77 ","236,692.80 ",0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 
60.,43 ,OBČINA KAMNIK,"21,089,830.07 ","19,862,261.57 ","17,631,367.89 ","15,436,888.00 ","15,436,888.00 ","1,926,396.65 ","1,527,623.70 ","2,379.37 ","47,358.02 ","349,035.56 ","267,545.41 ","12,657.58 ",0.00 ,"254,887.83 ",537.83 ,537.83 ,"2,230,893.68 ","1,456,979.83 ","27,535.04 ","22,562.20 ","1,406,882.59 ","12,947.73 ","12,947.73 ","79,594.62 ","79,594.62 ","100,408.17 ","100,408.17 ","580,963.33 ","580,963.33 ","123,414.91 ","1,992.91 ","1,992.91 ",0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,"121,422.00 ","4,478.00 ","116,944.00 ",0.00 ,"46,310.00 ","46,310.00 ","42,850.00 ","3,460.00 ",0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,"1,049,160.09 ","951,407.26 ","951,407.26 ",0.00 ,0.00 ,0.00 ,0.00 ,"97,752.83 ",0.00 ,0.00 ,0.00 ,"97,752.83 ",0.00 ,0.00 ,0.00 ,0.00 ,"8,683.50 ",0.00 ,0.00 ,"8,683.50 ","8,683.50 "
61.,44 ,OBČINA KANAL,"7,709,721.67 ","6,496,992.36 ","4,854,350.41 ","3,962,209.00 ","3,962,209.00 ","638,969.58 ","579,661.39 ",130.26 ,"29,508.55 ","29,669.38 ","253,151.95 ","182,259.47 ",0.00 ,"70,892.48 ",19.88 ,19.88 ,"1,642,641.95 ","1,473,906.71 ","72,258.00 ",544.26 ,"1,401,104.45 ",735.19 ,735.19 ,"2,000.55 ","2,000.55 ","33,175.28 ","33,175.28 ","132,824.22 ","132,824.22 ","5,957.40 ",0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,"5,957.40 ",572.40 ,"5,385.00 ",0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,"1,206,771.91 ","297,503.26 ","272,810.32 ",0.00 ,0.00 ,"24,692.94 ",0.00 ,"909,268.65 ",0.00 ,0.00 ,"909,268.65 ",0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 
62.,45 ,OBČINA KIDRIČEVO,"8,247,882.16 ","6,565,641.09 ","4,478,412.40 ","3,592,530.00 ","3,592,530.00 ","829,320.42 ","734,405.36 ",253.36 ,"17,209.61 ","77,452.09 ","56,561.98 ","1,096.12 ",0.00 ,"55,465.86 ",0.00 ,0.00 ,"2,087,228.69 ","521,155.25 ",0.00 ,87.99 ,"521,067.26 ","2,264.38 ","2,264.38 ","9,525.64 ","9,525.64 ",654.11 ,654.11 ,"1,553,629.31 ","1,553,629.31 ","91,143.64 ",0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,"91,143.64 ","8,376.81 ","82,766.83 ",0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,"1,591,097.43 ","141,415.15 ","127,971.55 ","2,319.70 ",0.00 ,"11,123.90 ",0.00 ,"1,449,682.28 ",0.00 ,"109,265.44 ","1,167,714.04 ","172,702.80 ",0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 
63.,46 ,OBČINA KOBARID,"5,110,441.67 ","3,657,016.64 ","3,194,939.76 ","2,881,335.00 ","2,881,335.00 ","168,188.47 ","109,068.47 ",112.50 ,"36,041.47 ","22,966.03 ","145,236.02 ",973.94 ,0.00 ,"144,262.08 ",180.27 ,180.27 ,"462,076.88 ","398,958.96 ",40.80 ,88.10 ,"398,830.06 ",906.40 ,906.40 ,"9,849.93 ","9,849.93 ","9,907.59 ","9,907.59 ","42,454.00 ","42,454.00 ","147,191.16 ","16,670.00 ","16,670.00 ",0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,"130,521.16 ",414.80 ,"130,106.36 ",0.00 ,"2,350.00 ","2,350.00 ","2,350.00 ",0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,"1,303,883.87 ","484,425.84 ","484,425.84 ",0.00 ,0.00 ,0.00 ,0.00 ,"819,458.03 ",0.00 ,0.00 ,"819,458.03 ",0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 
