,,,,,,,,,,- V EUR,,,,,,,,,- V EUR,,,,,,,,,- V EUR,,,,,,,,,- V EUR,,,,,,,,,- V EUR,,,,,,,,,- V EUR,,,,,,,,,- V EUR,,,,,,,,- V EUR,,,,,,,,- V EUR,,,,,,- V EUR,,,,,- V EUR,,,,,,,- V EUR,,,,,,,,- V EUR,,,,,,,,,- V EUR,,,,,,,,,- V EUR,,,- V EUR
45.,32 ,OBČINA GROSUPLJE,"1.524.806,00 ","1.032.201,00 ","981.025,00 ","47.176,00 ","4.000,00 ","0,00 ","0,00 ","332.599,00 ","1.863,00 ","330.736,00 ","0,00 ","0,00 ","15.328,00 ","15.328,00 ","92.871,00 ","92.871,00 ","51.807,00 ","51.807,00 ","5.944,00 ","5.944,00 ","5.944,00 ","7.760,00 ","7.760,00 ","7.760,00 ","0,00 ","0,00 ","665.302,00 ","16.561,00 ","16.561,00 ","0,00 ","22.231,00 ","22.231,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","493.173,00 ","493.173,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","27.650,00 ","27.650,00 ","105.687,00 ","105.687,00 ","40.796,00 ","28.100,00 ","28.100,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","12.696,00 ","12.696,00 ","215.743,00 ","34.021,00 ","34.021,00 ","22.300,00 ","22.300,00 ","410,00 ","410,00 ","159.012,00 ","159.012,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","145.089,00 ","0,00 ","0,00 ","9.030,00 ","9.030,00 ","135.885,00 ","135.885,00 ","174,00 ","174,00 ","0,00 ","0,00 ","26.503,00 ","26.503,00 ","26.503,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","10.706,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","10.706,00 ","10.706,00 ","2.642.649,00 "
46.,159 ,OBČINA HAJDINA,"411.067,00 ","275.130,00 ","266.557,00 ","8.573,00 ","0,00 ","0,00 ","0,00 ","89.802,00 ","0,00 ","89.802,00 ","0,00 ","0,00 ","7.633,00 ","7.633,00 ","13.894,00 ","13.894,00 ","24.608,00 ","24.608,00 ","1.124,00 ","1.124,00 ","1.124,00 ","10.907,00 ","7.321,00 ","7.321,00 ","3.586,00 ","3.586,00 ","296.116,00 ","44.097,00 ","4.166,00 ","39.931,00 ","1.300,00 ","1.300,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","214.305,00 ","214.305,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","36.414,00 ","36.414,00 ","12.260,00 ","12.146,00 ","12.146,00 ","114,00 ","114,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","114.381,00 ","0,00 ","0,00 ","28.112,00 ","28.112,00 ","673,00 ","673,00 ","85.596,00 ","85.596,00 ","204,00 ","0,00 ","0,00 ","204,00 ","204,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","58.536,00 ","7.047,00 ","7.047,00 ","1.600,00 ","1.600,00 ","48.222,00 ","48.222,00 ","1.667,00 ","1.667,00 ","0,00 ","0,00 ","1.680,00 ","1.680,00 ","0,00 ","1.680,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","1.507,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","1.134,00 ","1.134,00 ","373,00 ","373,00 ","907.782,00 "
47.,160 ,OBČINA HOČE-SLIVNICA,"706.224,00 ","542.337,00 ","504.871,00 ","37.466,00 ","0,00 ","0,00 ","0,00 ","41.792,00 ","0,00 ","41.792,00 ","0,00 ","0,00 ","3.826,00 ","3.826,00 ","33,00 ","33,00 ","118.236,00 ","118.236,00 ","5.317,00 ","5.317,00 ","5.317,00 ","1.224,00 ","1.224,00 ","1.224,00 ","0,00 ","0,00 ","716.777,00 ","62.113,00 ","9.707,00 ","52.406,00 ","3.814,00 ","0,00 ","3.814,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","607.677,00 ","485.473,00 ","0,00 ","122.204,00 ","0,00 ","3.064,00 ","3.064,00 ","4.454,00 ","4.454,00 ","35.655,00 ","35.655,00 ","333.169,00 ","166.411,00 ","166.411,00 ","34.104,00 ","34.104,00 ","115.462,00 ","115.462,00 ","0,00 ","0,00 ","17.192,00 ","17.192,00 ","207.582,00 ","0,00 ","0,00 ","7.986,00 ","7.986,00 ","83.111,00 ","83.111,00 ","116.485,00 ","116.485,00 ","52.587,00 ","0,00 ","0,00 ","52.587,00 ","52.587,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","30.591,00 ","3.805,00 ","3.805,00 ","7.936,00 ","7.936,00 ","18.850,00 ","18.850,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","2.053.471,00 "
48.,161 ,OBČINA HODOŠ,"199.646,00 ","105.107,00 ","104.690,00 ","417,00 ","0,00 ","0,00 ","0,00 ","84.432,00 ","0,00 ","84.432,00 ","0,00 ","0,00 ","3.096,00 ","3.096,00 ","7.011,00 ","7.011,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","5.896,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","5.896,00 ","5.896,00 ","2.379,00 ","1.591,00 ","1.591,00 ","0,00 ","0,00 ","0,00 ","0,00 ","788,00 ","788,00 ","0,00 ","0,00 ","733,00 ","0,00 ","0,00 ","0,00 ","0,00 ","733,00 ","733,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","66.476,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","66.476,00 ","66.476,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","275.130,00 "
49.,162 ,OBČINA HORJUL,"195.184,00 ","170.315,00 ","166.453,00 ","3.862,00 ","0,00 ","0,00 ","0,00 ","22.998,00 ","0,00 ","22.998,00 ","0,00 ","0,00 ","1.871,00 ","1.871,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","62.120,00 ","5.700,00 ","5.700,00 ","0,00 ","2.786,00 ","0,00 ","2.786,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","45.946,00 ","45.946,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","7.688,00 ","7.688,00 ","17.816,00 ","0,00 ","0,00 ","17.816,00 ","17.816,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","41.692,00 ","0,00 ","0,00 ","512,00 ","512,00 ","12.914,00 ","12.914,00 ","28.266,00 ","28.266,00 ","207,00 ","0,00 ","0,00 ","207,00 ","207,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","21.938,00 ","420,00 ","420,00 ","5.918,00 ","5.918,00 ","15.600,00 ","15.600,00 ","0,00 ","0,00 ","0,00 ","0,00 ","35.438,00 ","35.438,00 ","6.053,00 ","29.385,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","8.000,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","8.000,00 ","8.000,00 ","382.395,00 "
50.,34 ,OBČINA HRASTNIK,"891.836,93 ","697.587,00 ","685.972,44 ","11.614,56 ","0,00 ","0,00 ","0,00 ","124.472,54 ","1.542,26 ","122.930,28 ","0,00 ","0,00 ","15.582,33 ","15.582,33 ","25.583,74 ","25.583,74 ","28.611,32 ","28.611,32 ","7.673,13 ","7.673,13 ","7.673,13 ","4.725,77 ","0,00 ","0,00 ","4.725,77 ","4.725,77 ","402.832,48 ","23.846,23 ","23.846,23 ","0,00 ","5.399,91 ","0,00 ","5.399,91 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","201.525,70 ","201.525,70 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","1.875,85 ","1.875,85 ","170.184,79 ","170.184,79 ","673,92 ","0,00 ","0,00 ","673,92 ","673,92 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","370.258,66 ","208.267,65 ","208.267,65 ","53.909,36 ","53.909,36 ","0,00 ","0,00 ","108.081,65 ","108.081,65 ","91.336,20 ","0,00 ","0,00 ","87.163,20 ","87.163,20 ","0,00 ","0,00 ","0,00 ","4.173,00 ","4.173,00 ","0,00 ","0,00 ","46.397,15 ","0,00 ","0,00 ","2.897,61 ","2.897,61 ","43.499,54 ","43.499,54 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","87.531,05 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","87.531,05 ","87.531,05 ","1.903.265,29 "
51.,35 ,OBČINA HRPELJE-KOZINA,"598.657,00 ","460.971,00 ","457.203,00 ","3.768,00 ","0,00 ","0,00 ","0,00 ","91.514,00 ","0,00 ","91.514,00 ","0,00 ","0,00 ","30.210,00 ","30.210,00 ","0,00 ","0,00 ","15.962,00 ","15.962,00 ","4.319,00 ","4.319,00 ","4.319,00 ","17.507,00 ","0,00 ","0,00 ","17.507,00 ","17.507,00 ","39.646,00 ","11.344,00 ","11.344,00 ","0,00 ","9.122,00 ","0,00 ","9.122,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","14.358,00 ","14.358,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","4.822,00 ","4.822,00 ","57.614,00 ","5.351,00 ","5.351,00 ","52.263,00 ","52.263,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","127.301,00 ","39.870,00 ","39.870,00 ","0,00 ","0,00 ","994,00 ","994,00 ","86.437,00 ","86.437,00 ","1.626,00 ","0,00 ","0,00 ","1.626,00 ","1.626,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","60.186,00 ","20.287,00 ","20.287,00 ","39.899,00 ","39.899,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","6.896,00 ","6.896,00 ","0,00 ","6.896,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","1.564,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","1.302,00 ","1.302,00 ","262,00 ","262,00 ","915.316,00 "
52.,36 ,OBČINA IDRIJA,"1.215.175,00 ","831.983,00 ","767.354,00 ","64.629,00 ","0,00 ","0,00 ","0,00 ","109.533,00 ","3.355,00 ","106.178,00 ","0,00 ","0,00 ","37.403,00 ","37.403,00 ","96.133,00 ","96.133,00 ","140.123,00 ","140.123,00 ","2.286,00 ","2.286,00 ","2.286,00 ","1.117,00 ","1.117,00 ","1.117,00 ","0,00 ","0,00 ","1.184.792,00 ","45.699,00 ","45.699,00 ","0,00 ","115.890,00 ","21.997,00 ","93.893,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","637.168,00 ","637.168,00 ","0,00 ","0,00 ","0,00 ","15.205,00 ","15.205,00 ","139.475,00 ","139.475,00 ","231.355,00 ","231.355,00 ","4.800,00 ","1.190,00 ","1.190,00 ","3.610,00 ","3.610,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","268.093,00 ","110.390,00 ","110.390,00 ","20.532,00 ","20.532,00 ","17.172,00 ","17.172,00 ","119.999,00 ","119.999,00 ","530,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","530,00 ","530,00 ","0,00 ","0,00 ","98.496,00 ","14.865,00 ","14.865,00 ","55.325,00 ","55.325,00 ","26.265,00 ","26.265,00 ","2.041,00 ","2.041,00 ","0,00 ","0,00 ","4.620,00 ","1.640,00 ","1.545,00 ","95,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","2.980,00 ","2.980,00 ","0,00 ","0,00 ","0,00 ","0,00 ","62.833,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","8,00 ","8,00 ","62.825,00 ","62.825,00 ","2.842.742,00 "
53.,37 ,OBČINA IG,"594.926,00 ","456.222,00 ","439.173,00 ","17.049,00 ","0,00 ","0,00 ","0,00 ","120.420,00 ","1.612,00 ","118.808,00 ","0,00 ","0,00 ","17.156,00 ","17.156,00 ","1.128,00 ","1.128,00 ","0,00 ","0,00 ","2.914,00 ","2.914,00 ","2.914,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","405.857,00 ","16.000,00 ","16.000,00 ","0,00 ","73.940,00 ","7.274,00 ","66.666,00 ","0,00 ","45.012,00 ","0,00 ","45.012,00 ","0,00 ","237.814,00 ","237.814,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","9.436,00 ","9.436,00 ","23.655,00 ","23.655,00 ","18.839,00 ","13.120,00 ","13.120,00 ","5.719,00 ","5.719,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","240.080,00 ","3.951,00 ","3.951,00 ","206.895,00 ","206.895,00 ","13.486,00 ","13.486,00 ","15.748,00 ","15.748,00 ","180,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","180,00 ","180,00 ","0,00 ","0,00 ","47.157,00 ","0,00 ","0,00 ","4.735,00 ","4.735,00 ","42.422,00 ","42.422,00 ","0,00 ","0,00 ","0,00 ","0,00 ","88.747,00 ","88.747,00 ","19.380,00 ","69.367,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","39.311,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","39.311,00 ","39.311,00 ","1.438.011,00 "
54.,38 ,OBČINA ILIRSKA BISTRICA,"1.093.790,00 ","845.709,00 ","834.662,00 ","11.047,00 ","0,00 ","0,00 ","0,00 ","90.956,00 ","923,00 ","90.033,00 ","0,00 ","0,00 ","55.727,00 ","55.727,00 ","25.993,00 ","25.993,00 ","75.405,00 ","75.405,00 ","180,00 ","180,00 ","180,00 ","2.976,00 ","2.976,00 ","2.976,00 ","0,00 ","0,00 ","835.222,00 ","32.369,00 ","32.369,00 ","0,00 ","134.415,00 ","16.801,00 ","117.614,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","436.224,00 ","436.224,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","11.489,00 ","11.489,00 ","220.725,00 ","220.725,00 ","31.396,00 ","31.396,00 ","31.396,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","296.037,00 ","43.234,00 ","43.234,00 ","0,00 ","0,00 ","13.642,00 ","13.642,00 ","239.161,00 ","239.161,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","13.565,00 ","211,00 ","211,00 ","835,00 ","835,00 ","12.519,00 ","12.519,00 ","0,00 ","0,00 ","0,00 ","0,00 ","27.112,00 ","4.344,00 ","0,00 ","4.344,00 ","22.394,00 ","22.394,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","374,00 ","374,00 ","0,00 ","0,00 ","0,00 ","0,00 ","312,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","312,00 ","312,00 ","0,00 ","0,00 ","2.300.590,00 "
55.,39 ,OBČINA IVANČNA GORICA,"913.401,00 ","719.770,00 ","681.695,00 ","33.143,00 ","4.932,00 ","0,00 ","0,00 ","93.791,00 ","5.181,00 ","88.610,00 ","0,00 ","0,00 ","23.178,00 ","23.178,00 ","191,00 ","191,00 ","76.471,00 ","76.471,00 ","8.088,00 ","8.088,00 ","8.088,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","587.662,00 ","30.339,00 ","30.339,00 ","0,00 ","55.549,00 ","23.549,00 ","32.000,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","458.514,00 ","458.514,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","43.260,00 ","43.260,00 ","25.531,00 ","19.969,00 ","19.969,00 ","5.562,00 ","5.562,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","256.120,00 ","11.761,00 ","11.761,00 ","135.856,00 ","135.856,00 ","14.711,00 ","14.711,00 ","93.792,00 ","93.792,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","98.519,00 ","0,00 ","0,00 ","24.457,00 ","24.457,00 ","71.526,00 ","71.526,00 ","2.536,00 ","2.536,00 ","0,00 ","0,00 ","26.652,00 ","26.652,00 ","11.882,00 ","14.770,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","14.466,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","14.466,00 ","14.466,00 ","1.930.439,00 "
56.,40 ,OBČINA IZOLA,"2.658.439,98 ","1.832.793,71 ","1.819.713,99 ","9.994,37 ","3.085,35 ","0,00 ","0,00 ","575.342,50 ","0,00 ","575.342,50 ","0,00 ","0,00 ","133.738,88 ","133.738,88 ","99.506,23 ","99.506,23 ","17.058,66 ","17.058,66 ","17.730,31 ","17.730,31 ","17.730,31 ","4.759,48 ","4.759,48 ","4.759,48 ","0,00 ","0,00 ","1.096.827,74 ","0,00 ","0,00 ","0,00 ","39.803,17 ","20.323,91 ","0,00 ","19.479,26 ","0,00 ","0,00 ","0,00 ","0,00 ","710.786,76 ","710.786,76 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","85.854,43 ","85.854,43 ","260.383,38 ","260.383,38 ","336.076,42 ","278.233,27 ","278.233,27 ","55.372,59 ","55.372,59 ","941,26 ","941,26 ","1.529,30 ","1.529,30 ","0,00 ","0,00 ","454.721,60 ","120.766,46 ","120.766,46 ","159.063,35 ","159.063,35 ","4.170,00 ","4.170,00 ","170.721,79 ","170.721,79 ","2.878,57 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","2.878,57 ","2.878,57 ","0,00 ","0,00 ","95.593,53 ","85.663,95 ","85.663,95 ","9.929,58 ","9.929,58 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","78.150,83 ","78.150,83 ","0,00 ","78.150,83 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","41.729,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","41.729,00 ","41.729,00 ","4.786.907,46 "
57.,41 ,OBČINA JESENICE,"2.161.558,71 ","1.804.859,47 ","1.784.113,04 ","20.346,43 ","400,00 ","0,00 ","0,00 ","235.450,83 ","0,00 ","235.450,83 ","0,00 ","0,00 ","35.450,71 ","35.450,71 ","32.254,33 ","32.254,33 ","53.543,37 ","53.543,37 ","19.267,74 ","19.267,74 ","19.267,74 ","14.599,08 ","6.259,73 ","6.259,73 ","8.339,35 ","8.339,35 ","1.325.636,83 ","30.937,87 ","30.937,87 ","0,00 ","50.583,24 ","8.865,59 ","41.717,65 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","1.183.649,00 ","1.183.649,00 ","0,00 ","0,00 ","0,00 ","31.554,05 ","31.554,05 ","16.401,28 ","16.401,28 ","12.511,39 ","12.511,39 ","7.798,24 ","7.798,24 ","7.798,24 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","433.857,66 ","121.141,58 ","121.141,58 ","87.672,83 ","87.672,83 ","41.688,01 ","41.688,01 ","183.355,24 ","183.355,24 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","201.028,73 ","3.049,89 ","3.049,89 ","175.303,06 ","175.303,06 ","0,00 ","0,00 ","22.675,78 ","22.675,78 ","0,00 ","0,00 ","58.131,96 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","54.121,65 ","54.121,65 ","3.697,31 ","3.697,31 ","313,00 ","313,00 ","0,00 ","0,00 ","8.979,87 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","7.394,55 ","7.394,55 ","1.585,32 ","1.585,32 ","4.230.858,82 "
58.,163 ,OBČINA JEZERSKO,"96.198,45 ","84.592,79 ","83.872,22 ","720,57 ","0,00 ","0,00 ","0,00 ","5.434,36 ","0,00 ","5.434,36 ","0,00 ","0,00 ","6.171,30 ","6.171,30 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","61.053,12 ","11.605,62 ","11.605,62 ","0,00 ","20.295,99 ","285,00 ","20.010,99 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","26.269,14 ","26.269,14 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","1.615,75 ","1.615,75 ","1.266,62 ","1.266,62 ","1.017,07 ","865,09 ","865,09 ","151,98 ","151,98 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","10.292,02 ","2.713,69 ","2.713,69 ","0,00 ","0,00 ","2.899,21 ","2.899,21 ","4.679,12 ","4.679,12 ","1.909,61 ","0,00 ","0,00 ","1.909,61 ","1.909,61 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","7.963,01 ","1.669,00 ","1.669,00 ","4.254,28 ","4.254,28 ","1.829,73 ","1.829,73 ","210,00 ","210,00 ","0,00 ","0,00 ","52.812,78 ","9.787,93 ","1.957,96 ","7.829,97 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","43.024,85 ","43.024,85 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","231.246,06 "
59.,42 ,OBČINA JURŠINCI,"213.342,69 ","192.363,43 ","190.299,75 ","2.063,68 ","0,00 ","0,00 ","0,00 ","10.497,86 ","0,00 ","10.497,86 ","0,00 ","0,00 ","4.366,41 ","4.366,41 ","6.114,99 ","6.114,99 ","0,00 ","0,00 ","1.206,97 ","1.206,97 ","1.206,97 ","226,96 ","226,96 ","226,96 ","0,00 ","0,00 ","78.438,93 ","1.482,68 ","1.482,68 ","0,00 ","11.980,54 ","11.453,01 ","527,53 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","53.264,17 ","53.264,17 ","0,00 ","0,00 ","0,00 ","2.724,00 ","2.724,00 ","0,00 ","0,00 ","8.987,54 ","8.987,54 ","3.480,58 ","344,12 ","344,12 ","3.136,46 ","3.136,46 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","35.219,09 ","0,00 ","0,00 ","22.907,19 ","22.907,19 ","719,46 ","719,46 ","11.592,44 ","11.592,44 ","3.085,22 ","0,00 ","0,00 ","3.085,22 ","3.085,22 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","15.831,78 ","7.725,97 ","7.725,97 ","3.649,65 ","3.649,65 ","4.456,16 ","4.456,16 ","0,00 ","0,00 ","0,00 ","0,00 ","828,93 ","828,93 ","828,93 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","1.000,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","1.000,00 ","1.000,00 ","352.661,15 "
