,,,,,,,,,,,,- V EUR,,,,,,,,,- V EUR,,,,,,,,,,- V EUR,,,,,,,,,,- V EUR,,,,,,,,,,- V EUR,,,,,,,,,,- V EUR,,,,,,,,- V EUR,,,,,,,- V EUR
48.,161 ,OBČINA HODOŠ,"639.763,93 ","366.816,45 ","322.398,37 ","304.835,00 ","304.835,00 ","12.528,47 ","10.121,83 ","0,00 ","155,05 ","2.251,59 ","4.900,94 ","0,00 ","0,00 ","4.900,94 ","133,96 ","133,96 ","44.418,08 ","39,35 ","0,00 ","39,35 ","0,00 ","36,32 ","36,32 ","0,00 ","0,00 ","0,00 ","0,00 ","44.342,41 ","44.342,41 ","104,31 ","104,31 ","104,31 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","272.843,17 ","272.843,17 ","239.628,86 ","0,00 ","0,00 ","33.214,31 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 "
49.,162 ,OBČINA HORJUL,"2.339.819,81 ","2.240.920,22 ","1.805.259,35 ","1.623.906,00 ","1.623.906,00 ","137.124,52 ","104.493,25 ","338,98 ","9.402,04 ","22.890,25 ","44.228,83 ","293,91 ","0,00 ","43.934,92 ","0,00 ","0,00 ","435.660,87 ","176.830,25 ","0,00 ","62.643,32 ","114.186,93 ","1.268,84 ","1.268,84 ","41.919,71 ","41.919,71 ","18.221,63 ","18.221,63 ","197.420,44 ","197.420,44 ","1.454,67 ","1.454,67 ","1.454,67 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","97.444,92 ","97.444,92 ","96.318,84 ","135,60 ","990,48 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 "
50.,34 ,OBČINA HRASTNIK,"9.682.668,85 ","7.821.102,07 ","6.473.291,84 ","5.250.348,00 ","5.250.348,00 ","942.714,14 ","867.100,32 ","875,33 ","20.718,42 ","54.020,07 ","280.349,97 ","49.810,11 ","0,00 ","230.539,86 ","-120,27 ","-120,27 ","1.347.810,23 ","1.032.862,25 ","11.659,84 ","38.829,58 ","982.372,83 ","3.099,78 ","3.099,78 ","2.932,66 ","2.932,66 ","0,00 ","0,00 ","308.915,54 ","308.915,54 ","335.608,09 ","277.545,32 ","5.000,00 ","0,00 ","0,00 ","272.545,32 ","0,00 ","0,00 ","0,00 ","58.062,77 ","0,00 ","58.062,77 ","0,00 ","21.211,00 ","21.211,00 ","21.211,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","1.504.747,69 ","322.420,27 ","322.420,27 ","0,00 ","0,00 ","0,00 ","0,00 ","1.182.327,42 ","0,00 ","13.724,89 ","1.031.205,25 ","137.397,28 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 "
51.,35 ,OBČINA HRPELJE-KOZINA,"6.168.775,19 ","4.099.664,81 ","3.431.621,81 ","2.932.443,00 ","2.932.443,00 ","335.570,44 ","248.782,18 ","1.692,90 ","46.766,48 ","38.328,88 ","163.608,37 ","6.819,90 ","0,00 ","156.788,47 ","0,00 ","0,00 ","668.043,00 ","546.407,25 ","0,00 ","716,32 ","545.690,93 ","2.441,88 ","2.441,88 ","3.227,83 ","3.227,83 ","0,00 ","0,00 ","115.966,04 ","115.966,04 ","29.651,30 ","1.509,97 ","1.509,97 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","28.141,33 ","0,00 ","28.141,33 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","2.039.459,08 ","1.626.878,76 ","397.564,42 ","1.229.314,34 ","0,00 ","0,00 ","0,00 ","412.580,32 ","0,00 ","0,00 ","362.449,70 ","0,00 ","0,00 ","0,00 ","50.130,62 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 "
52.,36 ,OBČINA IDRIJA,"12.314.333,12 ","10.920.840,91 ","9.105.649,65 ","7.825.746,00 ","7.825.746,00 ","957.694,98 ","819.455,75 ","519,86 ","24.053,82 ","113.665,55 ","317.993,18 ","41.831,19 ","0,00 ","276.161,99 ","4.215,49 ","4.215,49 ","1.815.191,26 ","1.595.147,68 ","0,00 ","23.842,93 ","1.571.304,75 ","5.422,58 ","5.422,58 ","49.236,30 ","49.236,30 ","73.793,44 ","73.793,44 ","91.591,26 ","91.591,26 ","33.087,37 ","11.877,27 ","11.877,27 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","21.210,10 ","14.598,24 ","6.611,86 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","1.319.856,58 ","761.053,29 ","761.053,29 ","0,00 ","0,00 ","0,00 ","0,00 ","558.803,29 ","0,00 ","29.518,92 ","529.284,37 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","40.548,26 ","0,00 ","0,00 ","40.548,26 ","40.548,26 "
53.,37 ,OBČINA IG,"6.227.502,16 ","5.471.577,29 ","4.266.124,04 ","3.716.033,00 ","3.716.033,00 ","374.140,74 ","263.689,11 ","1.199,21 ","31.031,80 ","78.220,62 ","168.064,01 ","3.879,04 ","0,00 ","164.184,97 ","7.886,29 ","7.886,29 ","1.205.453,25 ","221.286,86 ","0,00 ","91.341,41 ","129.945,45 ","5.027,93 ","5.027,93 ","23.495,36 ","23.495,36 ","48.984,60 ","48.984,60 ","906.658,50 ","906.658,50 ","500.841,21 ","63.275,42 ","63.275,42 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","437.565,79 ","1.046,00 ","436.519,79 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","255.083,66 ","255.083,66 ","255.083,66 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 "
54.,38 ,OBČINA ILIRSKA BISTRICA,"16.885.396,66 ","10.997.177,03 ","9.809.894,05 ","8.605.326,00 ","8.605.326,00 ","933.971,20 ","795.170,19 ","415,58 ","59.125,09 ","79.260,34 ","266.876,86 ","5.849,59 ","0,00 ","261.027,27 ","3.719,99 ","3.719,99 ","1.187.282,98 ","827.168,16 ","26.492,43 ","2.375,46 ","798.300,27 ","8.810,01 ","8.810,01 ","4.130,27 ","4.130,27 ","7.332,80 ","7.332,80 ","339.841,74 ","339.841,74 ","819.732,98 ","349.267,98 ","349.267,98 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","470.465,00 ","18.035,56 ","452.429,44 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","5.068.486,65 ","1.107.883,56 ","1.082.576,56 ","25.307,00 ","0,00 ","0,00 ","0,00 ","3.960.603,09 ","0,00 ","0,00 ","3.960.603,09 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 "
55.,39 ,OBČINA IVANČNA GORICA,"11.940.482,21 ","11.291.707,02 ","9.804.340,26 ","9.156.343,00 ","9.156.343,00 ","329.827,19 ","132.781,74 ","2.142,97 ","68.958,98 ","125.943,50 ","318.170,07 ","8.063,18 ","0,00 ","310.106,89 ","0,00 ","0,00 ","1.487.366,76 ","1.015.647,67 ","14.830,08 ","89.038,71 ","911.778,88 ","5.992,76 ","5.992,76 ","7.556,96 ","7.556,96 ","20.223,41 ","20.223,41 ","437.945,96 ","437.945,96 ","95.189,49 ","23.996,00 ","23.996,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","71.193,49 ","70.526,82 ","666,67 ","0,00 ","625,00 ","625,00 ","365,00 ","260,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","552.960,70 ","515.152,37 ","515.152,37 ","0,00 ","0,00 ","0,00 ","0,00 ","37.808,33 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","37.808,33 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 "
56.,40 ,OBČINA IZOLA,"15.519.493,13 ","14.257.637,55 ","10.418.394,81 ","7.812.070,00 ","7.812.070,00 ","1.923.385,32 ","1.464.282,21 ","16.111,28 ","92.363,16 ","350.628,67 ","682.939,49 ","7.897,69 ","0,00 ","675.041,80 ","0,00 ","0,00 ","3.839.242,74 ","2.551.947,42 ","0,00 ","13.919,42 ","2.538.028,00 ","3.229,84 ","3.229,84 ","275.751,70 ","275.751,70 ","650,08 ","650,08 ","1.007.663,70 ","1.007.663,70 ","646.293,07 ","492.842,14 ","491.332,14 ","1.510,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","153.450,93 ","0,00 ","153.450,93 ","0,00 ","361,70 ","361,70 ","361,70 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","615.200,81 ","615.200,81 ","607.528,00 ","0,00 ","7.672,81 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 "
57.,41 ,OBČINA JESENICE,"18.324.686,94 ","16.401.174,04 ","13.113.311,10 ","10.776.199,00 ","10.776.199,00 ","2.072.723,89 ","1.755.473,34 ","837,74 ","57.311,21 ","259.101,60 ","264.388,21 ","9.667,12 ","0,00 ","254.721,09 ","0,00 ","0,00 ","3.287.862,94 ","2.667.605,78 ","156,10 ","68.594,71 ","2.598.854,97 ","10.586,37 ","10.586,37 ","93.220,68 ","93.220,68 ","16.635,87 ","16.635,87 ","499.814,24 ","499.814,24 ","269.509,94 ","227.991,44 ","225.353,94 ","2.500,00 ","137,50 ","0,00 ","0,00 ","0,00 ","0,00 ","41.518,50 ","0,00 ","41.518,50 ","0,00 ","2.920,00 ","2.920,00 ","2.470,00 ","450,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","1.651.082,96 ","641.284,40 ","458.621,02 ","182.663,38 ","0,00 ","0,00 ","0,00 ","1.009.798,56 ","0,00 ","0,00 ","1.009.798,56 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 "
58.,163 ,OBČINA JEZERSKO,"1.041.019,64 ","880.056,68 ","726.006,39 ","642.798,00 ","642.798,00 ","49.667,60 ","33.940,02 ","10,81 ","4.821,18 ","10.895,59 ","33.540,79 ","1.003,27 ","0,00 ","32.537,52 ","0,00 ","0,00 ","154.050,29 ","149.219,45 ","4.790,72 ","11.230,30 ","133.198,43 ","6,35 ","6,35 ","972,99 ","972,99 ","0,00 ","0,00 ","3.851,50 ","3.851,50 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","160.962,96 ","159.688,72 ","159.688,72 ","0,00 ","0,00 ","0,00 ","0,00 ","1.274,24 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","1.274,24 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 "
59.,42 ,OBČINA JURŠINCI,"2.543.994,10 ","1.664.623,85 ","1.600.138,75 ","1.492.286,00 ","1.492.286,00 ","64.079,37 ","49.095,60 ","33,70 ","4.509,86 ","10.440,21 ","43.773,38 ","578,51 ","0,00 ","43.194,87 ","0,00 ","0,00 ","64.485,10 ","21.844,93 ","0,00 ","79,33 ","21.765,60 ","2.201,33 ","2.201,33 ","482,17 ","482,17 ","0,00 ","0,00 ","39.956,67 ","39.956,67 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","1.060,30 ","1.060,30 ","1.060,30 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","878.309,95 ","159.103,65 ","156.841,09 ","0,00 ","0,00 ","2.262,56 ","0,00 ","719.206,30 ","0,00 ","0,00 ","647.691,41 ","0,00 ","0,00 ","0,00 ","71.514,89 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 "
60.,43 ,OBČINA KAMNIK,"21.488.084,99 ","20.757.271,28 ","18.609.448,38 ","15.565.806,00 ","15.565.806,00 ","2.658.776,45 ","2.093.955,87 ","4.882,93 ","179.034,16 ","380.903,49 ","384.865,93 ","12.914,61 ","0,00 ","371.951,32 ","0,00 ","0,00 ","2.147.822,90 ","1.447.639,51 ","57,20 ","37.974,44 ","1.409.607,87 ","12.984,35 ","12.984,35 ","119.980,10 ","119.980,10 ","123.381,85 ","123.381,85 ","443.837,09 ","443.837,09 ","153.287,00 ","19.239,00 ","19.239,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","134.048,00 ","0,00 ","134.048,00 ","0,00 ","1.350,00 ","1.350,00 ","1.350,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","562.689,64 ","562.689,64 ","554.083,55 ","8.606,09 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","13.487,07 ","0,00 ","0,00 ","13.487,07 ","13.487,07 "
61.,44 ,OBČINA KANAL,"7.281.808,29 ","6.008.944,62 ","4.761.982,13 ","4.027.360,00 ","4.027.360,00 ","653.550,45 ","558.222,55 ","80,86 ","74.747,33 ","20.499,71 ","80.362,66 ","3.029,38 ","0,00 ","77.333,28 ","709,02 ","709,02 ","1.246.962,49 ","1.096.607,85 ","0,00 ","3.736,74 ","1.092.871,11 ","769,59 ","769,59 ","2.646,93 ","2.646,93 ","41.651,46 ","41.651,46 ","105.286,66 ","105.286,66 ","17.123,56 ","950,00 ","0,00 ","950,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","16.173,56 ","14.134,00 ","2.039,56 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","1.255.740,11 ","456.730,55 ","439.518,98 ","0,00 ","0,00 ","17.211,57 ","0,00 ","799.009,56 ","0,00 ","0,00 ","799.009,56 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 "
62.,45 ,OBČINA KIDRIČEVO,"6.361.499,59 ","5.341.671,84 ","4.801.988,20 ","3.952.880,00 ","3.952.880,00 ","720.018,03 ","667.085,22 ","296,10 ","10.537,53 ","42.099,18 ","127.810,72 ","2.187,34 ","0,00 ","125.623,38 ","1.279,45 ","1.279,45 ","539.683,64 ","256.770,24 ","0,00 ","40.453,06 ","216.317,18 ","3.223,86 ","3.223,86 ","10.645,06 ","10.645,06 ","1.389,45 ","1.389,45 ","267.655,03 ","267.655,03 ","10.976,50 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","10.976,50 ","0,00 ","10.976,50 ","0,00 ","350,00 ","350,00 ","350,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","1.008.501,25 ","225.977,55 ","225.977,55 ","0,00 ","0,00 ","0,00 ","0,00 ","782.523,70 ","0,00 ","0,00 ","782.523,70 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 "
63.,46 ,OBČINA KOBARID,"4.941.011,30 ","3.841.016,36 ","3.210.929,40 ","2.857.614,00 ","2.857.614,00 ","196.363,17 ","105.065,77 ","67,00 ","64.145,68 ","27.084,72 ","156.877,46 ","276,00 ","0,00 ","156.601,46 ","74,77 ","74,77 ","630.086,96 ","538.625,96 ","17,00 ","1.837,00 ","536.771,96 ","416,00 ","416,00 ","15.801,00 ","15.801,00 ","48.646,00 ","48.646,00 ","26.598,00 ","26.598,00 ","90.312,39 ","28.800,00 ","28.800,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","61.512,39 ","1.628,59 ","59.883,80 ","0,00 ","12.202,00 ","12.202,00 ","12.202,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","997.480,55 ","479.901,55 ","474.559,55 ","0,00 ","0,00 ","5.342,00 ","0,00 ","517.579,00 ","0,00 ","0,00 ","517.579,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 "
64.,47 ,OBČINA KOBILJE,"951.819,11 ","472.021,09 ","399.663,27 ","379.565,00 ","379.565,00 ","16.629,90 ","9.442,55 ","113,16 ","2.843,08 ","4.231,11 ","3.062,23 ","55,00 ","0,00 ","3.007,23 ","406,14 ","406,14 ","72.357,82 ","54.906,30 ","0,00 ","24,08 ","54.882,22 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","17.451,52 ","17.451,52 ","27.370,00 ","27.370,00 ","27.370,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","452.428,02 ","85.058,89 ","64.135,25 ","0,00 ","0,00 ","20.923,64 ","0,00 ","367.369,13 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","367.369,13 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 "
65.,48 ,OBČINA KOČEVJE,"17.438.122,87 ","13.791.437,11 ","10.693.039,85 ","9.792.154,00 ","9.792.154,00 ","523.603,42 ","394.439,59 ","830,35 ","26.162,05 ","102.171,43 ","377.004,05 ","16.507,26 ","0,00 ","360.496,79 ","278,38 ","278,38 ","3.098.397,26 ","2.228.421,29 ","319,20 ","12.364,09 ","2.215.738,00 ","7.245,68 ","7.245,68 ","5.746,95 ","5.746,95 ","644.056,01 ","644.056,01 ","212.927,33 ","212.927,33 ","737.745,61 ","238.311,00 ","238.311,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","499.434,61 ","73.244,83 ","426.189,78 ","0,00 ","1.650,00 ","1.650,00 ","1.650,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","2.907.290,15 ","1.728.758,30 ","1.650.830,26 ","0,00 ","77.928,04 ","0,00 ","0,00 ","1.178.531,85 ","0,00 ","0,00 ","399.800,44 ","778.731,41 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 "
66.,49 ,OBČINA KOMEN,"4.256.035,14 ","3.280.711,70 ","2.562.839,49 ","2.299.202,00 ","2.299.202,00 ","164.308,74 ","103.258,44 ","506,56 ","26.482,62 ","34.061,12 ","100.312,98 ","302,89 ","0,00 ","100.010,09 ","-984,23 ","-984,23 ","717.872,21 ","585.655,50 ","2.597,62 ","1.784,36 ","581.273,52 ","4.042,33 ","4.042,33 ","1.440,92 ","1.440,92 ","26.539,81 ","26.539,81 ","100.193,65 ","100.193,65 ","6.035,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","6.035,00 ","0,00 ","6.035,00 ","0,00 ","4.878,00 ","1.878,00 ","1.878,00 ","0,00 ","3.000,00 ","0,00 ","0,00 ","3.000,00 ","0,00 ","0,00 ","0,00 ","964.410,44 ","328.032,16 ","328.032,16 ","0,00 ","0,00 ","0,00 ","0,00 ","636.378,28 ","0,00 ","0,00 ","636.378,28 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 "
67.,164 ,OBČINA KOMENDA,"6.487.244,35 ","5.730.736,78 ","3.415.855,58 ","2.898.439,00 ","2.898.439,00 ","396.250,87 ","332.853,41 ","1.567,54 ","816,31 ","61.013,61 ","116.862,19 ","1.821,56 ","0,00 ","115.040,63 ","4.303,52 ","4.303,52 ","2.314.881,20 ","91.969,74 ","0,00 ","1.793,55 ","90.176,19 ","1.721,41 ","1.721,41 ","40.629,58 ","40.629,58 ","446.956,59 ","446.956,59 ","1.733.603,88 ","1.733.603,88 ","288.873,57 ","37.606,91 ","0,00 ","37.606,91 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","251.266,66 ","0,00 ","251.266,66 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","467.634,00 ","467.634,00 ","19.645,95 ","447.988,05 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 "
68.,50 ,MESTNA OBČINA KOPER,"62.202.498,56 ","55.468.115,97 ","39.344.925,48 ","25.863.282,00 ","25.863.282,00 ","12.219.097,78 ","10.552.151,15 ","26.806,21 ","559.131,30 ","1.081.009,12 ","1.253.520,20 ","25.517,65 ","0,00 ","1.228.002,55 ","9.025,50 ","9.025,50 ","16.123.190,49 ","8.292.594,63 ","795.812,89 ","167.348,07 ","7.329.433,67 ","31.824,61 ","31.824,61 ","195.328,03 ","195.328,03 ","16.016,82 ","16.016,82 ","7.587.426,40 ","7.587.426,40 ","4.473.345,85 ","1.258.080,83 ","1.255.500,22 ","2.580,61 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","3.215.265,02 ","0,00 ","3.215.265,02 ","0,00 ","34.760,00 ","34.760,00 ","34.600,00 ","160,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","2.126.423,00 ","1.617.390,21 ","1.563.630,81 ","20.204,17 ","0,00 ","33.555,23 ","0,00 ","509.032,79 ","0,00 ","386.143,79 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","122.889,00 ","99.853,74 ","0,00 ","0,00 ","99.853,74 ","99.853,74 "
69.,197 ,OBČINA KOSTANJEVICA NA KRKI,"2.624.053,80 ","2.083.945,42 ","1.829.427,21 ","1.623.798,00 ","1.623.798,00 ","139.504,65 ","114.840,49 ","120,06 ","5.656,74 ","18.887,36 ","66.065,15 ","1.363,49 ","0,00 ","64.701,66 ","59,41 ","59,41 ","254.518,21 ","38.082,07 ","6.168,80 ","5.869,04 ","26.044,23 ","1.810,50 ","1.810,50 ","713,28 ","713,28 ","59,47 ","59,47 ","213.852,89 ","213.852,89 ","9.058,74 ","723,74 ","723,74 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","8.335,00 ","8.335,00 ","0,00 ","0,00 ","300,00 ","300,00 ","300,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","530.749,64 ","530.749,64 ","420.845,18 ","109.904,46 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 "
70.,165 ,OBČINA KOSTEL,"1.992.588,74 ","855.193,47 ","738.157,92 ","676.098,00 ","676.098,00 ","37.821,32 ","14.722,17 ","22,66 ","16.462,57 ","6.613,92 ","24.238,60 ","57,46 ","0,00 ","24.181,14 ","0,00 ","0,00 ","117.035,55 ","98.125,78 ","0,00 ","43,36 ","98.082,42 ","372,76 ","372,76 ","0,00 ","0,00 ","12.011,65 ","12.011,65 ","6.525,36 ","6.525,36 ","377,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","377,00 ","377,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","1.137.018,27 ","601.519,53 ","467.311,76 ","134.207,77 ","0,00 ","0,00 ","0,00 ","535.498,74 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","535.498,74 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 "
71.,51 ,OBČINA KOZJE,"4.552.107,00 ","3.252.354,00 ","2.728.280,00 ","2.542.558,00 ","2.542.558,00 ","113.890,00 ","91.156,00 ","67,00 ","8.447,00 ","14.220,00 ","71.832,00 ","4.160,00 ","0,00 ","67.672,00 ","0,00 ","0,00 ","524.074,00 ","224.656,00 ","0,00 ","1.696,00 ","222.960,00 ","1.327,00 ","1.327,00 ","465,00 ","465,00 ","0,00 ","0,00 ","297.626,00 ","297.626,00 ","825,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","825,00 ","825,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","1.298.928,00 ","545.242,00 ","545.242,00 ","0,00 ","0,00 ","0,00 ","0,00 ","753.686,00 ","0,00 ","0,00 ","753.686,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 "
72.,52 ,MESTNA OBČINA KRANJ,"46.949.162,69 ","42.632.053,58 ","35.703.565,23 ","27.449.086,00 ","27.449.086,00 ","6.946.479,92 ","5.780.694,98 ","6.895,28 ","277.048,51 ","881.841,15 ","1.307.999,31 ","306.865,52 ","0,00 ","1.001.133,79 ","0,00 ","0,00 ","6.928.488,35 ","4.860.972,59 ","90,00 ","265.637,08 ","4.595.245,51 ","18.949,06 ","18.949,06 ","310.319,51 ","310.319,51 ","228.514,61 ","228.514,61 ","1.509.732,58 ","1.509.732,58 ","194.851,15 ","76.950,80 ","72.250,08 ","4.650,00 ","50,72 ","0,00 ","0,00 ","0,00 ","0,00 ","117.900,35 ","7.608,01 ","110.292,34 ","0,00 ","230.088,91 ","4.754,00 ","3.870,00 ","884,00 ","225.334,91 ","0,00 ","225.334,91 ","0,00 ","0,00 ","0,00 ","0,00 ","3.810.633,79 ","1.280.928,65 ","891.112,02 ","389.816,63 ","0,00 ","0,00 ","0,00 ","2.529.705,14 ","0,00 ","0,00 ","2.357.135,64 ","172.569,50 ","0,00 ","0,00 ","0,00 ","0,00 ","81.535,26 ","0,00 ","0,00 ","81.535,26 ","81.535,26 "
