št.",ID,OBČINA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
63.,46 ,OBČINA KOBARID,"5.485.682,00 ","1.063.569,00 ","279.386,00 ","245.873,00 ","9.408,00 ","12.991,00 ","5.056,00 ","1.517,00 ","0,00 ","4.541,00 ","46.241,00 ","22.362,00 ","17.915,00 ","152,00 ","253,00 ","5.559,00 ","690.964,00 ","238.188,00 ","0,00 ","187.058,00 ","0,00 ","6.300,00 ","114.245,00 ","54.288,00 ","0,00 ","5.244,00 ","85.641,00 ","14.046,00 ","14.046,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","32.932,00 ","8.898,00 ","7.352,00 ","16.682,00 ","0,00 ","0,00 ","1.544.095,00 ","37.837,00 ","0,00 ","0,00 ","37.837,00 ","739.336,00 ","0,00 ","6.700,00 ","0,00 ","0,00 ","0,00 ","732.636,00 ","130.706,00 ","130.706,00 ","636.216,00 ","77.255,00 ","28.924,00 ","1.752,00 ","528.285,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","809.874,00 ","809.874,00 ","27.218,00 ","0,00 ","43.465,00 ","0,00 ","328.861,00 ","382.101,00 ","6.270,00 ","0,00 ","21.959,00 ","2.068.144,00 ","1.576.364,00 ","21.805,00 ","1.554.559,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","491.780,00 ","230.460,00 ","0,00 ","0,00 ","261.320,00 ","-544.728,00 ","-542.995,00 ","614.599,00 "
64.,47 ,OBČINA KOBILJE,"504.143,95 ","221.829,63 ","57.150,10 ","49.400,10 ","3.340,50 ","4.409,50 ","0,00 ","0,00 ","0,00 ","0,00 ","17.387,48 ","12.543,28 ","4.335,00 ","96,00 ","68,00 ","345,20 ","145.061,23 ","9.788,01 ","1.660,82 ","54.344,87 ","0,00 ","5.442,71 ","24.105,15 ","5.552,94 ","0,00 ","718,04 ","43.448,69 ","2.230,82 ","2.230,82 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","174.146,09 ","0,00 ","0,00 ","0,00 ","0,00 ","59.677,72 ","0,00 ","1.000,00 ","0,00 ","0,00 ","5.954,00 ","52.723,72 ","17.955,70 ","17.955,70 ","96.512,67 ","3.867,16 ","5.274,84 ","1.730,46 ","85.640,21 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","102.614,12 ","102.614,12 ","0,00 ","0,00 ","8.568,44 ","0,00 ","78.830,48 ","0,00 ","6.592,40 ","0,00 ","8.622,80 ","5.554,11 ","3.554,11 ","2.000,00 ","317,00 ","0,00 ","0,00 ","0,00 ","1.237,11 ","0,00 ","2.000,00 ","0,00 ","0,00 ","0,00 ","2.000,00 ","923,02 ","1.146,20 ","2.021,47 "
65.,48 ,OBČINA KOČEVJE,"16.424.462,40 ","3.046.021,70 ","670.729,45 ","577.005,77 ","23.856,00 ","40.187,68 ","17.443,54 ","3.358,36 ","0,00 ","8.878,10 ","110.225,60 ","53.610,86 ","42.423,18 ","359,01 ","601,05 ","13.231,50 ","2.026.821,18 ","378.067,71 ","143.689,92 ","285.976,63 ","15.033,79 ","6.746,90 ","881.290,71 ","10.715,72 ","31.145,66 ","10.748,47 ","263.405,67 ","228.245,47 ","135.083,34 ","93.162,13 ","0,00 ","0,00 ","0,00 ","0,00 ","10.000,00 ","0,00 ","10.000,00 ","0,00 ","0,00 ","0,00 ","4.753.410,94 ","14.996,87 ","0,00 ","0,00 ","14.996,87 ","2.562.076,61 ","0,00 ","31.949,90 ","0,00 ","1.982,79 ","2.000,00 ","2.526.143,92 ","354.044,13 ","354.044,13 ","1.821.668,33 ","0,00 ","248.375,82 ","10.256,89 ","1.442.584,19 ","0,00 ","120.451,43 ","0,00 ","625,00 ","625,00 ","0,00 ","6.960.261,25 ","6.960.261,25 ","1.373.952,53 ","0,00 ","50.414,54 ","0,00 ","4.291.850,76 ","397.216,66 ","334.776,27 ","820,80 ","511.229,69 ","1.664.768,51 ","1.110.598,76 ","29.078,00 ","981.315,21 ","0,00 ","0,00 ","0,00 ","100.205,55 ","0,00 ","554.169,75 ","4.254,43 ","0,00 ","0,00 ","549.915,32 ","-711.962,50 ","-494.944,74 ","3.350.887,97 "
66.,49 ,OBČINA KOMEN,"4.093.074,41 ","975.350,09 ","218.972,81 ","192.544,92 ","7.440,00 ","16.739,22 ","1.228,16 ","453,55 ","0,00 ","566,96 ","34.505,81 ","17.274,73 ","13.839,80 ","117,09 ","195,22 ","3.078,97 ","670.582,26 ","75.952,45 ","0,00 ","125.732,14 ","840,23 ","8.794,82 ","142.704,53 ","5.116,82 ","0,00 ","2.900,50 ","308.540,77 ","35.055,01 ","35.055,01 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","16.234,20 ","14.234,20 ","2.000,00 ","0,00 ","0,00 ","0,00 ","1.249.783,66 ","42.107,76 ","2.556,90 ","0,00 ","39.550,86 ","626.526,60 ","3.353,08 ","10.849,69 ","0,00 ","0,00 ","0,00 ","612.323,83 ","200.204,84 ","200.204,84 ","380.944,46 ","9.803,60 ","18.367,02 ","1.512,00 ","343.349,35 ","0,00 ","7.912,49 ","0,00 ","0,00 ","0,00 ","0,00 ","1.741.002,26 ","1.741.002,26 ","236.626,79 ","0,00 ","21.686,60 ","0,00 ","796.321,71 ","461.822,85 ","0,00 ","0,00 ","224.544,31 ","126.938,40 ","99.756,46 ","46.664,23 ","53.092,23 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","27.181,94 ","0,00 ","0,00 ","0,00 ","27.181,94 ","-497.738,22 ","-465.353,29 ","480.706,24 "
67.,164 ,OBČINA KOMENDA,"10.403.093,81 ","1.428.260,08 ","313.646,78 ","270.864,14 ","8.064,00 ","15.782,17 ","9.143,34 ","7.586,57 ","0,00 ","2.206,56 ","50.561,38 ","25.311,15 ","20.277,48 ","171,59 ","285,97 ","4.515,19 ","933.569,62 ","131.230,82 ","1.344,01 ","126.557,73 ","13.626,71 ","3.083,97 ","312.822,90 ","9.070,51 ","4.364,50 ","6.314,83 ","325.153,64 ","130.482,30 ","130.482,30 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","1.660.765,98 ","48.323,93 ","0,00 ","0,00 ","48.323,93 ","754.693,52 ","0,00 ","14.396,85 ","6.185,52 ","124,55 ","0,00 ","733.986,60 ","185.465,19 ","185.465,19 ","672.283,34 ","17.630,60 ","37.088,07 ","0,00 ","333.029,27 ","0,00 ","284.535,40 ","0,00 ","0,00 ","0,00 ","0,00 ","6.993.609,40 ","6.993.609,40 ","188.887,92 ","0,00 ","38.100,29 ","0,00 ","835.299,05 ","149.363,23 ","5.513.577,61 ","0,00 ","268.381,30 ","320.458,35 ","114.728,00 ","114.728,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","205.730,35 ","0,00 ","0,00 ","0,00 ","205.730,35 ","-189.902,77 ","-63.169,13 ","5.344.932,73 "
68.,50 ,MESTNA OBČINA KOPER,"78.818.708,51 ","8.279.488,62 ","3.053.569,83 ","2.645.132,11 ","98.300,00 ","210.470,40 ","61.112,47 ","30.465,44 ","0,00 ","8.089,41 ","487.473,73 ","240.396,26 ","191.126,90 ","1.616,41 ","2.695,11 ","51.639,05 ","4.314.791,33 ","1.113.070,97 ","48.152,75 ","440.658,27 ","167.999,27 ","96.169,99 ","608.212,24 ","141.511,54 ","125,00 ","54.499,59 ","1.644.391,71 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","423.653,73 ","381.653,73 ","42.000,00 ","0,00 ","0,00 ","0,00 ","22.193.186,92 ","1.103.750,09 ","0,00 ","0,00 ","1.103.750,09 ","8.860.708,79 ","0,00 ","0,00 ","0,00 ","2.728,69 ","32.327,05 ","8.825.653,05 ","2.243.827,15 ","2.243.827,15 ","9.984.900,89 ","4.536,53 ","418.814,67 ","0,00 ","5.443.227,46 ","0,00 ","4.045.436,81 ","72.885,42 ","0,00 ","0,00 ","0,00 ","42.357.633,30 ","42.357.633,30 ","2.098.913,94 ","33.370,00 ","1.148.531,77 ","218.370,99 ","27.675.504,88 ","2.355.275,58 ","4.903.616,78 ","238.813,60 ","3.685.235,76 ","5.988.399,67 ","4.516.590,84 ","232.122,00 ","3.624.277,48 ","0,00 ","48.841,50 ","187.821,35 ","423.528,51 ","0,00 ","1.471.808,83 ","100.000,00 ","333.834,00 ","0,00 ","1.037.974,83 ","-7.083.085,83 ","-7.849.892,24 ","13.719.523,36 "
69.,197 ,OBČINA KOSTANJEVICA NA KRKI,"2.062.290,59 ","653.597,80 ","111.113,37 ","96.612,85 ","3.360,00 ","4.315,55 ","4.401,66 ","1.856,35 ","0,00 ","566,96 ","18.077,87 ","9.110,42 ","7.298,65 ","61,75 ","102,94 ","1.504,11 ","504.391,07 ","98.224,77 ","3.411,75 ","52.885,95 ","3.733,18 ","2.358,38 ","177.955,02 ","2.577,94 ","0,00 ","2.199,74 ","161.044,34 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","20.015,49 ","0,00 ","20.015,49 ","0,00 ","0,00 ","0,00 ","808.617,48 ","1.604,88 ","0,00 ","0,00 ","1.604,88 ","430.432,38 ","0,00 ","6.400,00 ","2.290,00 ","0,00 ","0,00 ","421.742,38 ","75.239,22 ","75.239,22 ","301.341,00 ","0,00 ","16.401,15 ","2.000,00 ","282.588,97 ","0,00 ","350,88 ","0,00 ","0,00 ","0,00 ","0,00 ","477.349,97 ","477.349,97 ","0,00 ","0,00 ","8.548,76 ","3.307,20 ","359.579,00 ","3.751,76 ","0,00 ","8.374,20 ","93.789,05 ","122.725,34 ","19.635,91 ","10.423,00 ","0,00 ","0,00 ","0,00 ","9.212,91 ","0,00 ","0,00 ","103.089,43 ","0,00 ","0,00 ","0,00 ","103.089,43 ","1.695,57 ","-2.667,56 ","167.733,84 "
70.,165 ,OBČINA KOSTEL,"1.492.079,95 ","481.630,55 ","188.561,26 ","163.499,47 ","8.064,00 ","16.997,79 ","0,00 ","0,00 ","0,00 ","0,00 ","29.549,84 ","15.086,57 ","11.665,32 ","99,00 ","166,66 ","2.532,29 ","232.447,56 ","42.669,28 ","1.888,25 ","46.033,40 ","6.862,68 ","1.251,33 ","74.230,86 ","8.323,24 ","0,00 ","2.590,86 ","48.597,66 ","31.071,89 ","31.071,89 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","180.091,10 ","0,00 ","0,00 ","0,00 ","0,00 ","130.302,19 ","0,00 ","3.755,61 ","0,00 ","0,00 ","0,00 ","126.546,58 ","6.800,00 ","6.800,00 ","42.988,91 ","0,00 ","0,00 ","10.449,57 ","32.539,34 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","736.733,47 ","736.733,47 ","0,00 ","7.804,50 ","0,00 ","1.953,51 ","697.498,10 ","0,00 ","0,00 ","0,00 ","29.477,36 ","93.624,83 ","93.624,83 ","0,00 ","93.624,83 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","2.385,55 ","33.319,56 ","-42.543,36 "
71.,51 ,OBČINA KOZJE,"3.796.118,06 ","943.728,31 ","225.575,26 ","196.687,78 ","8.736,00 ","20.151,48 ","0,00 ","0,00 ","0,00 ","0,00 ","34.755,56 ","17.634,21 ","14.624,80 ","117,06 ","196,77 ","2.182,72 ","641.665,48 ","60.766,46 ","441,04 ","45.654,49 ","4.731,05 ","9.984,51 ","354.241,23 ","0,00 ","0,00 ","3.328,91 ","162.517,79 ","10.455,94 ","9.405,67 ","0,00 ","1.050,27 ","0,00 ","0,00 ","0,00 ","31.276,07 ","0,00 ","31.276,07 ","0,00 ","0,00 ","0,00 ","1.097.675,41 ","47.910,34 ","0,00 ","0,00 ","47.910,34 ","594.275,48 ","0,00 ","6.530,95 ","5.517,65 ","0,00 ","0,00 ","582.226,88 ","92.585,30 ","92.585,30 ","362.904,29 ","0,00 ","58.200,10 ","0,00 ","295.149,94 ","0,00 ","605,49 ","8.948,76 ","0,00 ","0,00 ","0,00 ","1.411.816,37 ","1.411.816,37 ","0,00 ","0,00 ","14.477,11 ","8.400,40 ","1.033.872,37 ","231.010,99 ","16.500,00 ","0,00 ","107.555,50 ","342.897,97 ","180.002,94 ","106.109,00 ","73.893,94 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","162.895,03 ","23.035,83 ","0,00 ","0,00 ","139.859,20 ","-169.051,52 ","-167.814,32 ","501.413,06 "
72.,52 ,MESTNA OBČINA KRANJ,"50.032.861,63 ","11.261.278,26 ","2.046.124,41 ","1.751.374,49 ","74.873,51 ","135.071,25 ","33.388,64 ","196,30 ","0,00 ","51.220,22 ","329.203,47 ","159.984,88 ","129.119,53 ","1.091,58 ","1.819,68 ","37.187,80 ","7.245.504,38 ","1.062.809,80 ","576.349,21 ","1.070.852,44 ","42.767,15 ","7.326,30 ","3.155.211,15 ","163.458,73 ","361.905,29 ","36.254,14 ","768.570,17 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","1.640.446,00 ","0,00 ","80.000,00 ","0,00 ","1.560.446,00 ","0,00 ","16.318.659,67 ","610.211,92 ","0,00 ","0,00 ","610.211,92 ","6.745.541,75 ","0,00 ","57.912,38 ","30.095,89 ","0,00 ","52.066,43 ","6.605.467,05 ","1.592.503,19 ","1.592.503,19 ","7.370.402,81 ","0,00 ","353.064,30 ","50.037,41 ","6.966.924,56 ","0,00 ","376,54 ","0,00 ","0,00 ","0,00 ","0,00 ","18.608.665,31 ","18.608.665,31 ","182.388,38 ","15.650,00 ","646.331,85 ","18.774,96 ","4.288.633,47 ","3.651.332,28 ","8.371.294,18 ","30.129,43 ","1.404.130,76 ","3.844.258,39 ","2.211.948,94 ","222.279,71 ","1.933.816,23 ","0,00 ","0,00 ","55.853,00 ","0,00 ","0,00 ","1.632.309,45 ","0,00 ","0,00 ","0,00 ","1.632.309,45 ","-4.811.339,65 ","-5.196.325,89 ","16.016.341,39 "
73.,53 ,OBČINA KRANJSKA GORA,"9.798.370,03 ","2.177.636,36 ","401.616,92 ","346.858,80 ","10.752,00 ","28.255,62 ","9.376,28 ","5.386,09 ","0,00 ","988,13 ","65.188,08 ","32.318,42 ","25.891,71 ","218,78 ","365,21 ","6.393,96 ","1.639.411,36 ","134.832,18 ","337.668,00 ","104.722,94 ","8.424,75 ","3.681,47 ","920.247,01 ","4.753,68 ","1.942,91 ","9.034,71 ","114.103,71 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","71.420,00 ","0,00 ","71.420,00 ","0,00 ","0,00 ","0,00 ","2.196.098,98 ","56.841,00 ","0,00 ","0,00 ","56.841,00 ","778.239,24 ","0,00 ","13.182,82 ","18.803,78 ","0,00 ","0,00 ","746.252,64 ","355.529,32 ","355.529,32 ","1.005.489,42 ","1.550,07 ","32.332,79 ","4.742,74 ","959.417,19 ","0,00 ","7.446,63 ","0,00 ","0,00 ","0,00 ","0,00 ","4.015.516,75 ","4.015.516,75 ","0,00 ","0,00 ","19.080,87 ","0,00 ","3.889.051,67 ","0,00 ","9.710,07 ","0,00 ","97.674,14 ","1.409.117,94 ","1.273.493,40 ","295.435,27 ","384.418,78 ","0,00 ","0,00 ","0,00 ","593.639,35 ","0,00 ","135.624,54 ","0,00 ","0,00 ","0,00 ","135.624,54 ","-86.635,08 ","-159.116,30 ","3.885.389,82 "
74.,166 ,OBČINA KRIŽEVCI,"3.666.017,47 ","361.629,43 ","105.019,93 ","87.984,63 ","4.032,00 ","7.936,78 ","4.357,82 ","0,00 ","0,00 ","708,70 ","16.817,51 ","8.220,57 ","6.585,48 ","55,79 ","92,96 ","1.862,71 ","225.244,04 ","31.941,84 ","1.200,23 ","46.817,67 ","3.041,69 ","483,96 ","23.140,34 ","3.823,08 ","200,00 ","1.422,41 ","113.172,82 ","9.547,95 ","0,00 ","0,00 ","9.547,95 ","0,00 ","0,00 ","0,00 ","5.000,00 ","0,00 ","5.000,00 ","0,00 ","0,00 ","0,00 ","931.321,82 ","7.407,29 ","0,00 ","0,00 ","7.407,29 ","610.298,81 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","610.298,81 ","74.543,06 ","74.543,06 ","239.072,66 ","10.374,28 ","24.949,74 ","329,16 ","146.446,99 ","0,00 ","56.972,49 ","0,00 ","0,00 ","0,00 ","0,00 ","2.273.694,32 ","2.273.694,32 ","4.172,93 ","0,00 ","2.887,99 ","9.123,49 ","2.170.698,36 ","9.995,07 ","1.318,99 ","0,00 ","75.497,49 ","99.371,90 ","75.714,53 ","22.909,60 ","0,00 ","0,00 ","0,00 ","0,00 ","52.804,93 ","0,00 ","23.657,37 ","1.901,37 ","0,00 ","0,00 ","21.756,00 ","-637.490,77 ","-669.853,60 ","900.443,68 "
75.,54 ,OBČINA KRŠKO,"35.697.654,91 ","8.467.950,72 ","1.486.380,99 ","1.278.870,54 ","51.296,00 ","107.003,13 ","27.136,66 ","16.747,92 ","0,00 ","5.326,74 ","240.937,51 ","118.420,94 ","94.399,95 ","803,28 ","1.331,37 ","25.981,97 ","5.598.492,90 ","512.091,21 ","33.605,86 ","588.641,90 ","44.240,46 ","17.192,14 ","3.004.028,01 ","112.004,60 ","0,00 ","25.786,72 ","1.260.902,00 ","124.898,13 ","124.898,13 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","1.017.241,19 ","0,00 ","533.665,81 ","0,00 ","483.575,38 ","0,00 ","9.537.483,44 ","430.166,65 ","0,00 ","0,00 ","430.166,65 ","4.570.292,82 ","0,00 ","49.800,00 ","36.286,15 ","0,00 ","30.000,00 ","4.454.206,67 ","1.264.449,52 ","1.264.449,52 ","3.271.837,35 ","909,49 ","216.663,57 ","29.214,59 ","2.988.303,38 ","0,00 ","36.746,32 ","0,00 ","737,10 ","0,00 ","737,10 ","16.272.749,76 ","16.272.749,76 ","713.090,92 ","28.344,00 ","332.502,33 ","8.550,44 ","12.039.581,38 ","633.015,74 ","1.074.339,62 ","71.731,99 ","1.371.593,34 ","1.419.470,99 ","725.227,77 ","140.607,13 ","0,00 ","0,00 ","2.077,17 ","16.046,87 ","566.496,60 ","0,00 ","694.243,22 ","0,00 ","0,00 ","0,00 ","694.243,22 ","-758.838,12 ","-961.164,80 ","11.774.295,23 "
76.,55 ,OBČINA KUNGOTA,"3.304.799,33 ","1.087.512,83 ","268.391,70 ","223.929,26 ","14.288,00 ","30.174,44 ","0,00 ","0,00 ","0,00 ","0,00 ","41.644,32 ","19.756,53 ","15.827,53 ","133,94 ","223,24 ","5.703,08 ","753.520,79 ","105.848,59 ","49.816,04 ","182.850,79 ","16.110,60 ","6.044,25 ","323.363,04 ","0,00 ","0,00 ","3.717,08 ","65.770,40 ","10.428,24 ","5.609,78 ","0,00 ","4.818,46 ","0,00 ","0,00 ","0,00 ","13.527,78 ","3.527,78 ","10.000,00 ","0,00 ","0,00 ","0,00 ","1.143.481,86 ","5.082,11 ","0,00 ","0,00 ","5.082,11 ","434.258,40 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","434.258,40 ","60.307,70 ","60.307,70 ","643.833,65 ","6.159,02 ","57.996,33 ","3.678,58 ","575.999,72 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","1.073.804,64 ","1.073.804,64 ","0,00 ","0,00 ","15.611,74 ","0,00 ","944.119,67 ","0,00 ","5.399,54 ","0,00 ","108.673,69 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","19.601,81 ","21.569,24 ","687.739,42 "
77.,56 ,OBČINA KUZMA,"1.675.968,73 ","569.763,95 ","140.931,49 ","91.318,92 ","12.146,00 ","14.703,42 ","0,00 ","2.109,40 ","20.653,75 ","0,00 ","50.115,19 ","32.793,00 ","16.798,14 ","249,61 ","274,44 ","0,00 ","350.441,72 ","31.903,86 ","6.830,01 ","39.998,96 ","17.356,26 ","1.047,69 ","101.969,52 ","657,07 ","0,00 ","8.096,58 ","142.581,77 ","5.941,12 ","0,00 ","5.941,12 ","0,00 ","0,00 ","0,00 ","0,00 ","22.334,43 ","0,00 ","22.334,43 ","0,00 ","0,00 ","0,00 ","393.981,96 ","0,00 ","0,00 ","0,00 ","0,00 ","190.031,16 ","0,00 ","7.308,22 ","0,00 ","0,00 ","0,00 ","182.722,94 ","134.384,91 ","134.384,91 ","69.565,89 ","0,00 ","28.278,71 ","387,80 ","40.899,38 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","471.505,72 ","471.505,72 ","14.625,11 ","22.724,27 ","76.791,94 ","9.172,90 ","144.216,72 ","86.820,62 ","0,00 ","99.794,39 ","17.359,77 ","240.717,10 ","222.433,10 ","210.154,07 ","12.279,03 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","18.284,00 ","11.685,29 ","0,00 ","0,00 ","6.598,71 ","32.319,78 ","33.719,63 ","363.220,57 "
78.,57 ,OBČINA LAŠKO,"12.888.579,73 ","2.655.080,09 ","559.487,11 ","485.860,70 ","20.272,00 ","40.870,98 ","9.015,15 ","1.326,35 ","0,00 ","2.141,93 ","89.648,28 ","43.913,90 ","35.180,86 ","334,16 ","459,75 ","9.759,61 ","1.716.777,98 ","191.449,19 ","0,00 ","576.260,23 ","29.187,64 ","5.311,70 ","185.420,02 ","202.096,06 ","0,00 ","8.808,30 ","518.244,84 ","75.844,94 ","75.844,94 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","213.321,78 ","2.239,48 ","206.303,53 ","0,00 ","4.778,77 ","0,00 ","4.477.448,72 ","20.331,95 ","0,00 ","0,00 ","20.331,95 ","2.325.203,14 ","0,00 ","13.300,00 ","21.995,79 ","0,00 ","0,00 ","2.289.907,35 ","373.670,97 ","373.670,97 ","1.758.242,66 ","0,00 ","138.243,15 ","124.283,00 ","927.921,87 ","0,00 ","567.794,64 ","0,00 ","0,00 ","0,00 ","0,00 ","5.241.163,13 ","5.241.163,13 ","110.000,00 ","0,00 ","171.318,84 ","6.111,49 ","3.144.108,72 ","1.074.601,97 ","125.674,82 ","0,00 ","609.347,29 ","514.887,79 ","97.601,12 ","58.864,28 ","38.736,84 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","417.286,67 ","119.822,34 ","35.000,00 ","0,00 ","262.464,33 ","-1.256.618,54 ","-1.196.248,13 ","2.571.931,37 "
79.,58 ,OBČINA LENART,"7.818.169,82 ","1.751.479,66 ","380.509,86 ","323.249,80 ","13.048,00 ","30.826,56 ","8.894,02 ","3.215,82 ","0,00 ","1.275,66 ","63.628,91 ","30.067,35 ","23.736,89 ","201,18 ","324,22 ","9.299,27 ","1.199.430,64 ","436.815,68 ","0,00 ","293.366,10 ","14.573,86 ","3.585,38 ","226.927,17 ","7,39 ","0,00 ","6.707,21 ","217.447,85 ","69.975,47 ","65.842,20 ","0,00 ","4.133,27 ","0,00 ","0,00 ","0,00 ","37.934,78 ","0,00 ","37.934,78 ","0,00 ","0,00 ","0,00 ","2.680.351,27 ","0,00 ","0,00 ","0,00 ","0,00 ","942.666,11 ","0,00 ","14.776,30 ","500,00 ","0,00 ","0,00 ","927.389,81 ","202.548,48 ","202.548,48 ","1.535.136,68 ","0,00 ","31.007,36 ","12.762,48 ","436.489,16 ","0,00 ","1.052.802,04 ","2.075,64 ","0,00 ","0,00 ","0,00 ","3.297.396,41 ","3.297.396,41 ","0,00 ","18.234,00 ","91.398,71 ","588,72 ","1.693.230,42 ","1.067.199,42 ","166.439,62 ","0,00 ","260.305,52 ","88.942,48 ","72.074,79 ","72.074,79 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","16.867,69 ","0,00 ","0,00 ","0,00 ","16.867,69 ","-1.924.227,07 ","-1.860.422,70 ","617.496,78 "
80.,59 ,OBČINA LENDAVA,"11.313.328,70 ","3.381.159,58 ","690.382,73 ","595.892,92 ","29.792,00 ","51.874,97 ","9.904,71 ","0,00 ","0,00 ","2.918,13 ","109.274,57 ","53.673,34 ","42.990,72 ","363,78 ","606,53 ","11.640,20 ","2.477.339,70 ","267.650,99 ","225.897,89 ","270.105,99 ","27.078,78 ","10.337,30 ","581.332,68 ","18.051,54 ","853.752,00 ","10.613,16 ","212.519,37 ","100.162,58 ","0,00 ","0,00 ","100.162,58 ","0,00 ","0,00 ","0,00 ","4.000,00 ","0,00 ","4.000,00 ","0,00 ","0,00 ","0,00 ","3.381.776,46 ","120.635,39 ","0,00 ","0,00 ","120.635,39 ","1.297.104,74 ","0,00 ","0,00 ","38.019,35 ","0,00 ","8.900,00 ","1.250.185,39 ","249.912,57 ","249.912,57 ","1.706.123,76 ","0,00 ","200.250,15 ","10.000,00 ","1.237.118,97 ","0,00 ","252.777,59 ","5.977,05 ","8.000,00 ","8.000,00 ","0,00 ","3.822.936,30 ","3.822.936,30 ","227.835,08 ","25.750,00 ","81.977,51 ","3.183,82 ","2.714.731,76 ","194.042,24 ","109.345,77 ","21.236,40 ","444.833,72 ","727.456,36 ","703.456,36 ","26.800,00 ","0,00 ","0,00 ","0,00 ","0,00 ","55.625,03 ","621.031,33 ","24.000,00 ","0,00 ","0,00 ","0,00 ","24.000,00 ","321.055,62 ","288.518,45 ","1.046.788,20 "
81.,60 ,OBČINA LITIJA,"12.305.024,31 ","3.007.068,74 ","618.870,37 ","539.323,27 ","16.128,00 ","42.525,90 ","9.844,53 ","9.725,71 ","0,00 ","1.322,96 ","105.794,86 ","49.656,68 ","39.774,43 ","335,93 ","561,12 ","15.466,70 ","2.100.240,06 ","130.364,70 ","240.950,75 ","169.852,86 ","5.059,80 ","3.840,10 ","1.072.049,14 ","81.932,44 ","6.500,00 ","12.275,74 ","377.414,53 ","2.163,45 ","2.154,06 ","0,00 ","9,39 ","0,00 ","0,00 ","0,00 ","180.000,00 ","0,00 ","180.000,00 ","0,00 ","0,00 ","0,00 ","4.712.432,59 ","85.661,15 ","0,00 ","0,00 ","85.661,15 ","2.410.833,31 ","0,00 ","46.794,42 ","0,00 ","0,00 ","590,08 ","2.363.448,81 ","543.897,20 ","543.897,20 ","1.672.040,93 ","566.472,91 ","134.603,46 ","6.105,72 ","964.858,84 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","2.320.600,93 ","2.320.600,93 ","63.700,00 ","0,00 ","42.834,79 ","4.997,45 ","1.697.295,88 ","65.192,79 ","87.742,86 ","0,00 ","358.837,16 ","2.264.922,05 ","534.866,05 ","74.741,08 ","460.124,97 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","1.730.056,00 ","223.223,39 ","0,00 ","0,00 ","1.506.832,61 ","-1.437.535,19 ","-1.465.460,06 ","1.651.123,19 "
