,,,,,,,,,,,,- V EUR,,,,,,,,,- V EUR,,,,,,,,,,- V EUR,,,,,,,,,,- V EUR,,,,,,,,,,- V EUR,,,,,,,,,,- V EUR,,,,,,,,- V EUR,,,,,,,- V EUR
5.,149 ,OBČINA BISTRICA OB SOTLI,"2.055.127,56 ","1.165.569,98 ","1.086.948,66 ","974.622,00 ","974.622,00 ","60.335,05 ","48.142,10 ","15,79 ","5.882,62 ","6.294,54 ","51.991,61 ","4.925,16 ","0,00 ","47.066,45 ","0,00 ","0,00 ","78.621,32 ","21.272,13 ","0,00 ","2.611,57 ","18.660,56 ","493,50 ","493,50 ","777,07 ","777,07 ","7.630,13 ","7.630,13 ","48.448,49 ","48.448,49 ","22.452,50 ","452,50 ","452,50 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","22.000,00 ","0,00 ","22.000,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","867.105,08 ","457.927,35 ","457.927,35 ","0,00 ","0,00 ","0,00 ","0,00 ","409.177,73 ","0,00 ","0,00 ","0,00 ","409.177,73 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 "
6.,3 ,OBČINA BLED,"8.252.248,12 ","7.701.663,21 ","5.943.435,55 ","3.910.134,00 ","3.910.134,00 ","1.294.174,81 ","872.505,54 ","139,19 ","60.951,65 ","360.578,43 ","739.126,74 ","1.751,70 ","0,00 ","737.375,04 ","0,00 ","0,00 ","1.758.227,66 ","709.057,97 ","13,00 ","29.702,34 ","679.342,63 ","6.267,50 ","6.267,50 ","54.603,24 ","54.603,24 ","174.135,63 ","174.135,63 ","814.163,32 ","814.163,32 ","224.908,97 ","29.272,17 ","26.113,85 ","2.950,00 ","208,32 ","0,00 ","0,00 ","0,00 ","0,00 ","195.636,80 ","68.902,00 ","126.734,80 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","325.675,94 ","325.675,94 ","153.508,57 ","79.153,97 ","0,00 ","93.013,40 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 "
7.,150 ,OBČINA BLOKE,"2.996.346,42 ","1.508.848,54 ","1.391.936,30 ","1.037.177,00 ","1.037.177,00 ","164.794,19 ","76.852,20 ","0,00 ","24.765,54 ","63.176,45 ","189.965,11 ","131.427,82 ","0,00 ","58.537,29 ","0,00 ","0,00 ","116.912,24 ","21.423,64 ","173,08 ","5.379,99 ","15.870,57 ","102,79 ","102,79 ","98,50 ","98,50 ","36.234,56 ","36.234,56 ","59.052,75 ","59.052,75 ","874.300,50 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","874.300,50 ","7.339,50 ","866.961,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","613.197,38 ","613.197,38 ","613.197,38 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 "
8.,4 ,OBČINA BOHINJ,"5.855.091,92 ","5.491.144,77 ","4.108.678,69 ","3.035.779,00 ","3.035.779,00 ","477.792,32 ","291.146,59 ","119,48 ","43.863,35 ","142.662,90 ","595.107,37 ","2.755,04 ","0,00 ","592.352,33 ","0,00 ","0,00 ","1.382.466,08 ","345.241,14 ","13.435,80 ","11.658,50 ","320.146,84 ","3.663,43 ","3.663,43 ","43.614,48 ","43.614,48 ","858.799,75 ","858.799,75 ","131.147,28 ","131.147,28 ","212.367,89 ","9.743,89 ","9.743,89 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","202.624,00 ","0,00 ","202.624,00 ","0,00 ","4.453,77 ","4.453,77 ","3.596,94 ","856,83 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","147.125,49 ","147.125,49 ","121.561,76 ","0,00 ","24.734,73 ","829,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 "
9.,5 ,OBČINA BOROVNICA,"2.406.798,82 ","2.308.426,97 ","2.154.947,94 ","1.788.516,00 ","1.788.516,00 ","231.069,95 ","138.891,52 ","355,07 ","32.411,00 ","59.412,36 ","135.361,99 ","2.686,02 ","0,00 ","132.675,97 ","0,00 ","0,00 ","153.479,03 ","69.624,07 ","2.968,10 ","12.562,77 ","54.093,20 ","467,11 ","467,11 ","563,35 ","563,35 ","4.937,60 ","4.937,60 ","77.886,90 ","77.886,90 ","24.550,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","24.550,00 ","0,00 ","24.550,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","73.821,85 ","73.821,85 ","73.821,85 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 "
10.,6 ,OBČINA BOVEC,"6.705.383,33 ","3.480.434,63 ","2.753.507,22 ","2.203.090,00 ","2.203.090,00 ","271.854,05 ","155.863,41 ","0,00 ","21.249,45 ","94.741,19 ","278.563,17 ","471,69 ","0,00 ","278.091,48 ","0,00 ","0,00 ","726.927,41 ","568.724,96 ","257,71 ","42.108,48 ","526.358,77 ","564,31 ","564,31 ","34.785,56 ","34.785,56 ","108.379,15 ","108.379,15 ","14.473,43 ","14.473,43 ","438.596,60 ","166.005,00 ","166.005,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","272.591,60 ","161.535,00 ","111.056,60 ","0,00 ","6.749,62 ","6.749,62 ","6.749,62 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","2.779.602,48 ","2.399.456,70 ","2.296.713,18 ","100.243,52 ","0,00 ","2.500,00 ","0,00 ","380.145,78 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","380.145,78 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 "
11.,151 ,OBČINA BRASLOVČE,"4.036.015,87 ","3.094.044,30 ","2.800.718,15 ","2.451.671,00 ","2.451.671,00 ","189.698,38 ","94.123,39 ","481,06 ","11.116,62 ","83.977,31 ","159.348,77 ","2.548,27 ","0,00 ","156.800,50 ","0,00 ","0,00 ","293.326,15 ","61.877,17 ","6.688,54 ","7.600,32 ","47.588,31 ","4.599,16 ","4.599,16 ","8.885,78 ","8.885,78 ","5.652,09 ","5.652,09 ","212.311,95 ","212.311,95 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","15.000,00 ","15.000,00 ","15.000,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","926.971,57 ","926.971,57 ","922.071,76 ","0,00 ","0,00 ","4.899,81 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 "
12.,7 ,OBČINA BRDA,"4.952.990,00 ","4.260.163,00 ","3.526.696,00 ","2.879.646,00 ","2.879.646,00 ","415.910,00 ","256.862,00 ","152,00 ","55.190,00 ","103.706,00 ","231.140,00 ","2.487,00 ","0,00 ","228.653,00 ","0,00 ","0,00 ","733.467,00 ","636.100,00 ","7.254,00 ","22.082,00 ","606.764,00 ","392,00 ","392,00 ","1.210,00 ","1.210,00 ","24.924,00 ","24.924,00 ","70.841,00 ","70.841,00 ","53.000,00 ","53.000,00 ","51.000,00 ","0,00 ","2.000,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","22.450,00 ","22.450,00 ","22.450,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","617.377,00 ","198.232,00 ","181.688,00 ","0,00 ","0,00 ","16.544,00 ","0,00 ","419.145,00 ","0,00 ","0,00 ","224.185,00 ","194.960,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 "
13.,8 ,OBČINA BREZOVICA,"9.086.122,79 ","7.860.445,58 ","5.640.861,68 ","4.584.815,00 ","4.584.815,00 ","737.672,95 ","271.373,92 ","3.193,21 ","83.551,69 ","379.554,13 ","318.373,73 ","6.635,04 ","0,00 ","311.738,69 ","0,00 ","0,00 ","2.219.583,90 ","421.014,09 ","0,00 ","338.073,78 ","82.940,31 ","1.200,39 ","1.200,39 ","4.434,25 ","4.434,25 ","56.506,78 ","56.506,78 ","1.736.428,39 ","1.736.428,39 ","9.100,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","9.100,00 ","0,00 ","9.100,00 ","0,00 ","16.956,05 ","16.956,05 ","16.046,05 ","910,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","1.199.621,16 ","1.199.621,16 ","307.679,66 ","883.455,50 ","0,00 ","8.486,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 "
14.,9 ,OBČINA BREŽICE,"25.129.409,90 ","17.450.602,17 ","14.728.767,69 ","12.355.534,00 ","12.355.534,00 ","1.160.045,07 ","761.942,16 ","751,83 ","55.455,59 ","341.895,49 ","1.213.188,62 ","9.019,28 ","0,00 ","1.204.169,34 ","0,00 ","0,00 ","2.721.834,48 ","362.802,53 ","17.600,60 ","37.402,50 ","307.799,43 ","182.313,06 ","182.313,06 ","34.116,35 ","34.116,35 ","166.733,34 ","166.733,34 ","1.975.869,20 ","1.975.869,20 ","1.425.794,56 ","497.874,72 ","497.874,72 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","927.919,84 ","45.326,82 ","882.593,02 ","0,00 ","12.118,10 ","12.118,10 ","2.000,00 ","10.118,10 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","6.240.895,07 ","4.822.368,93 ","4.672.854,62 ","117.950,58 ","0,00 ","31.563,73 ","0,00 ","1.418.526,14 ","0,00 ","0,00 ","0,00 ","1.418.526,14 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 "
15.,152 ,OBČINA CANKOVA,"1.361.819,97 ","1.168.570,82 ","1.097.443,23 ","1.027.881,00 ","1.027.881,00 ","57.262,88 ","47.672,79 ","0,00 ","2.193,38 ","7.396,71 ","12.299,35 ","465,34 ","0,00 ","11.834,01 ","0,00 ","0,00 ","71.127,59 ","7.879,05 ","1.548,54 ","481,75 ","5.848,76 ","166,25 ","166,25 ","0,00 ","0,00 ","1.606,84 ","1.606,84 ","61.475,45 ","61.475,45 ","1.366,20 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","1.366,20 ","328,20 ","1.038,00 ","0,00 ","6.268,02 ","6.268,02 ","6.268,02 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","185.614,93 ","84.222,97 ","84.222,97 ","0,00 ","0,00 ","0,00 ","0,00 ","101.391,96 ","0,00 ","0,00 ","0,00 ","101.391,96 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 "
