,,,,,,,,,,- V EUR,,,,,,,,,- V EUR,,,,,,,,,- V EUR,,,,,,,,,- V EUR,,,,,,,,,- V EUR,,,,,,,,,- V EUR,,,,,,,,,- V EUR,,,,,,,,- V EUR,,,,,,,,- V EUR,,,,,,- V EUR,,,,,,- V EUR,,,,,,,,- V EUR,,,,,,,,,- V EUR,,,,,,,,- V EUR
98.,73 ,OBČINA METLIKA,"16.810,54 ","11.290,54 ","8.381,10 ","0,00 ","2.909,44 ","0,00 ","0,00 ","5.520,00 ","0,00 ","5.520,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","507,00 ","507,00 ","507,00 ","51.611,11 ","0,00 ","0,00 ","51.611,11 ","51.611,11 ","167.737,87 ","49.650,52 ","49.650,52 ","0,00 ","66.499,40 ","66.499,40 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","8.345,85 ","8.345,85 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","43.242,10 ","43.242,10 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","60.052,92 ","0,00 ","0,00 ","60.052,92 ","60.052,92 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","260.088,89 ","52.403,23 ","52.403,23 ","172.449,18 ","172.449,18 ","6.717,93 ","6.717,93 ","28.518,55 ","28.518,55 ","1.127.716,71 ","902.618,68 ","754.762,38 ","147.856,30 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","225.098,03 ","225.098,03 ","265.748,93 ","14.836,26 ","14.836,26 ","0,00 ","0,00 ","235.341,01 ","235.341,01 ","15.571,66 ","15.571,66 ","1.950.273,97 "
99.,74 ,OBČINA MEŽICA,"13.188,58 ","5.700,00 ","5.700,00 ","0,00 ","0,00 ","0,00 ","0,00 ","80,00 ","0,00 ","80,00 ","0,00 ","0,00 ","7.408,58 ","7.408,58 ","0,00 ","0,00 ","0,00 ","0,00 ","1.127,00 ","1.127,00 ","1.127,00 ","20.020,00 ","0,00 ","0,00 ","20.020,00 ","20.020,00 ","46.705,00 ","8.668,96 ","6.259,40 ","2.409,56 ","16.312,36 ","16.312,36 ","0,00 ","0,00 ","18.423,68 ","18.423,68 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","3.300,00 ","3.300,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","6.309,44 ","325,44 ","325,44 ","5.984,00 ","5.984,00 ","0,00 ","0,00 ","0,00 ","0,00 ","6.126,71 ","0,00 ","0,00 ","808,71 ","808,71 ","0,00 ","0,00 ","0,00 ","5.318,00 ","5.318,00 ","199.290,20 ","42.165,60 ","42.165,60 ","134.637,14 ","134.637,14 ","2.489,60 ","2.489,60 ","19.997,86 ","19.997,86 ","601.736,69 ","526.560,03 ","383.032,49 ","143.527,54 ","225,00 ","0,00 ","225,00 ","0,00 ","0,00 ","0,00 ","0,00 ","1.050,30 ","1.050,30 ","0,00 ","0,00 ","73.901,36 ","73.901,36 ","192.831,63 ","41.313,30 ","41.313,30 ","10.229,52 ","10.229,52 ","135.211,19 ","135.211,19 ","6.077,62 ","6.077,62 ","1.087.335,25 "
100.,169 ,OBČINA MIKLAVŽ NA DRAVSKEM POLJU,"26.743,00 ","24.743,00 ","24.743,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","2.000,00 ","2.000,00 ","0,00 ","0,00 ","0,00 ","0,00 ","298,22 ","298,22 ","298,22 ","27.351,96 ","0,00 ","0,00 ","27.351,96 ","27.351,96 ","55.113,55 ","23.985,44 ","16.785,45 ","7.199,99 ","30.628,11 ","30.628,11 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","500,00 ","500,00 ","0,00 ","0,00 ","12.433,10 ","12.433,10 ","12.433,10 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","1.638,87 ","0,00 ","0,00 ","0,00 ","0,00 ","1.638,87 ","1.638,87 ","0,00 ","0,00 ","6.711,01 ","0,00 ","0,00 ","3.123,01 ","3.123,01 ","0,00 ","0,00 ","0,00 ","3.588,00 ","3.588,00 ","124.032,46 ","58.611,46 ","58.611,46 ","54.146,00 ","54.146,00 ","0,00 ","0,00 ","11.275,00 ","11.275,00 ","839.290,29 ","721.978,29 ","603.857,70 ","118.120,59 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","8.908,00 ","8.908,00 ","108.404,00 ","108.404,00 ","116.047,01 ","14.445,75 ","14.445,75 ","21.100,13 ","21.100,13 ","80.501,13 ","80.501,13 ","0,00 ","0,00 ","1.209.659,47 "
101.,75 ,OBČINA MIREN-KOSTANJEVICA,"24.471,22 ","22.923,72 ","22.923,72 ","0,00 ","0,00 ","0,00 ","0,00 ","1.547,50 ","0,00 ","1.547,50 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","3.171,98 ","3.171,98 ","3.171,98 ","69.852,00 ","0,00 ","0,00 ","69.852,00 ","69.852,00 ","246.571,15 ","55.750,39 ","55.750,39 ","0,00 ","22.773,32 ","22.773,32 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","2.600,00 ","2.600,00 ","165.447,44 ","165.447,44 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","60.351,82 ","0,00 ","0,00 ","23.436,00 ","23.436,00 ","36.915,82 ","36.915,82 ","0,00 ","0,00 ","43.118,11 ","0,00 ","0,00 ","43.118,11 ","43.118,11 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","164.101,90 ","53.754,28 ","53.754,28 ","83.456,22 ","83.456,22 ","0,00 ","0,00 ","26.891,40 ","26.891,40 ","906.406,02 ","756.791,03 ","613.412,98 ","143.378,05 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","3.000,00 ","3.000,00 ","5.088,79 ","5.088,79 ","141.526,20 ","141.526,20 ","42.893,01 ","14.583,11 ","14.583,11 ","10.592,00 ","10.592,00 ","17.717,90 ","17.717,90 ","0,00 ","0,00 ","1.560.937,21 "
102.,170 ,OBČINA MIRNA PEČ,"37.982,71 ","29.527,12 ","29.527,12 ","0,00 ","0,00 ","0,00 ","0,00 ","8.455,59 ","0,00 ","8.455,59 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","15.378,98 ","0,00 ","0,00 ","15.378,98 ","15.378,98 ","88.396,73 ","18.493,19 ","18.493,19 ","0,00 ","57.751,02 ","57.751,02 ","0,00 ","0,00 ","8.270,90 ","0,00 ","0,00 ","8.270,90 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","552,48 ","552,48 ","3.329,14 ","3.329,14 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","18.965,50 ","9.983,54 ","9.983,54 ","0,00 ","0,00 ","8.981,96 ","8.981,96 ","0,00 ","0,00 ","19.569,59 ","0,00 ","0,00 ","19.569,59 ","19.569,59 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","74.705,44 ","6.364,82 ","6.364,82 ","52.155,00 ","52.155,00 ","274,50 ","274,50 ","15.911,12 ","15.911,12 ","407.502,60 ","336.499,22 ","297.023,70 ","39.475,52 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","71.003,38 ","71.003,38 ","63.013,90 ","13.001,11 ","13.001,11 ","0,00 ","0,00 ","50.012,79 ","50.012,79 ","0,00 ","0,00 ","725.515,45 "
103.,76 ,OBČINA MISLINJA,"31.285,00 ","16.996,00 ","16.996,00 ","0,00 ","0,00 ","0,00 ","0,00 ","4.246,00 ","0,00 ","4.246,00 ","0,00 ","0,00 ","9.273,00 ","9.273,00 ","0,00 ","0,00 ","770,00 ","770,00 ","0,00 ","0,00 ","0,00 ","20.455,00 ","0,00 ","0,00 ","20.455,00 ","20.455,00 ","38.442,00 ","3.310,00 ","3.310,00 ","0,00 ","31.705,00 ","31.705,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","3.427,00 ","3.427,00 ","0,00 ","0,00 ","1.952,00 ","1.952,00 ","1.952,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","13.537,00 ","13.537,00 ","13.537,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","31.663,00 ","0,00 ","0,00 ","31.234,00 ","31.234,00 ","0,00 ","0,00 ","0,00 ","429,00 ","429,00 ","176.051,00 ","37.320,00 ","37.320,00 ","118.989,00 ","118.989,00 ","0,00 ","0,00 ","19.742,00 ","19.742,00 ","730.562,00 ","513.649,00 ","325.791,00 ","187.858,00 ","269,00 ","0,00 ","0,00 ","0,00 ","269,00 ","0,00 ","0,00 ","829,00 ","829,00 ","0,00 ","0,00 ","215.815,00 ","215.815,00 ","83.904,00 ","14.657,00 ","14.657,00 ","5.864,00 ","5.864,00 ","50.188,00 ","50.188,00 ","13.195,00 ","13.195,00 ","1.127.851,00 "
104.,199 ,OBČINA MOKRONOG-TREBELNO,"11.275,00 ","1.011,00 ","1.011,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","10.264,00 ","10.264,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","36.205,00 ","0,00 ","0,00 ","36.205,00 ","36.205,00 ","33.964,00 ","6.820,00 ","6.820,00 ","0,00 ","18.999,00 ","18.999,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","8.145,00 ","8.145,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","18.271,00 ","0,00 ","0,00 ","18.271,00 ","18.271,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","164.477,00 ","20.953,00 ","20.953,00 ","143.524,00 ","143.524,00 ","0,00 ","0,00 ","0,00 ","0,00 ","535.846,00 ","528.706,00 ","228.477,00 ","300.229,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","2.085,00 ","2.085,00 ","5.055,00 ","5.055,00 ","149.773,00 ","0,00 ","0,00 ","0,00 ","0,00 ","103.806,00 ","103.806,00 ","45.967,00 ","45.967,00 ","949.811,00 "
105.,77 ,OBČINA MORAVČE,"33.854,00 ","9.935,00 ","9.935,00 ","0,00 ","0,00 ","0,00 ","0,00 ","6.288,00 ","0,00 ","6.288,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","17.631,00 ","17.631,00 ","0,00 ","0,00 ","0,00 ","25.304,00 ","0,00 ","0,00 ","25.304,00 ","25.304,00 ","10.008,00 ","6.799,00 ","6.799,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","3.209,00 ","3.209,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","22.107,00 ","2.093,00 ","2.093,00 ","0,00 ","0,00 ","20.014,00 ","20.014,00 ","0,00 ","0,00 ","31.030,00 ","0,00 ","0,00 ","29.336,00 ","29.336,00 ","0,00 ","0,00 ","0,00 ","1.694,00 ","1.694,00 ","157.359,00 ","16.705,00 ","16.705,00 ","123.843,00 ","123.843,00 ","0,00 ","0,00 ","16.811,00 ","16.811,00 ","728.422,00 ","546.637,00 ","450.776,00 ","95.861,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","181.785,00 ","181.785,00 ","107.227,00 ","21.622,00 ","21.622,00 ","0,00 ","0,00 ","85.605,00 ","85.605,00 ","0,00 ","0,00 ","1.115.311,00 "
106.,78 ,OBČINA MORAVSKE TOPLICE,"10.772,75 ","8.582,76 ","8.582,76 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","2.189,99 ","2.189,99 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","21.280,00 ","0,00 ","0,00 ","21.280,00 ","21.280,00 ","131.168,91 ","72.499,53 ","29.130,54 ","43.368,99 ","15.669,39 ","15.669,39 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","42.999,99 ","42.999,99 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","2.263,12 ","2.263,12 ","2.263,12 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","4.070,07 ","0,00 ","0,00 ","4.070,07 ","4.070,07 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","216.973,42 ","48.788,48 ","48.788,48 ","82.208,05 ","82.208,05 ","0,00 ","0,00 ","85.976,89 ","85.976,89 ","1.042.236,38 ","1.029.484,38 ","690.664,65 ","338.819,73 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","3.800,00 ","3.800,00 ","8.952,00 ","8.952,00 ","277.497,99 ","14.885,64 ","14.885,64 ","8.257,72 ","8.257,72 ","251.921,24 ","251.921,24 ","2.433,39 ","2.433,39 ","1.706.262,64 "
107.,79 ,OBČINA MOZIRJE,"8.779,55 ","8.000,00 ","8.000,00 ","0,00 ","0,00 ","0,00 ","0,00 ","54,07 ","0,00 ","54,07 ","725,48 ","725,48 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","2.800,00 ","2.800,00 ","2.800,00 ","15.052,00 ","0,00 ","0,00 ","15.052,00 ","15.052,00 ","137.465,81 ","4.562,42 ","0,00 ","4.562,42 ","8.589,80 ","8.589,80 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","1.102,62 ","1.102,62 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","122.250,00 ","122.250,00 ","960,97 ","960,97 ","3.039,07 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","3.039,07 ","3.039,07 ","29.121,62 ","1.536,92 ","1.536,92 ","27.584,70 ","27.584,70 ","0,00 ","0,00 ","0,00 ","0,00 ","28.106,76 ","0,00 ","0,00 ","28.106,76 ","28.106,76 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","150.722,29 ","22.888,00 ","22.888,00 ","113.917,00 ","113.917,00 ","0,00 ","0,00 ","13.917,29 ","13.917,29 ","682.761,05 ","682.761,05 ","452.263,03 ","230.498,02 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","149.097,77 ","0,00 ","0,00 ","5.875,00 ","5.875,00 ","137.528,09 ","137.528,09 ","5.694,68 ","5.694,68 ","1.206.945,92 "
108.,80 ,MESTNA OBČINA MURSKA SOBOTA,"201.740,34 ","43.980,75 ","43.980,75 ","0,00 ","0,00 ","0,00 ","0,00 ","24.435,00 ","2.500,00 ","21.935,00 ","43.455,00 ","43.455,00 ","87.599,59 ","87.599,59 ","0,00 ","0,00 ","2.270,00 ","2.270,00 ","4.733,89 ","4.733,89 ","4.733,89 ","111.411,50 ","0,00 ","0,00 ","111.411,50 ","111.411,50 ","353.982,40 ","157.145,91 ","85.329,68 ","71.816,23 ","10.679,95 ","10.679,95 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","129.161,61 ","129.161,61 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","56.994,93 ","56.994,93 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","133.961,36 ","99.994,88 ","99.994,88 ","0,00 ","0,00 ","33.966,48 ","33.966,48 ","0,00 ","0,00 ","339.417,23 ","0,00 ","0,00 ","316.610,33 ","316.610,33 ","0,00 ","0,00 ","0,00 ","22.806,90 ","22.806,90 ","1.244.147,07 ","351.824,12 ","351.824,12 ","675.008,86 ","675.008,86 ","0,00 ","0,00 ","217.314,09 ","217.314,09 ","3.760.427,33 ","3.263.953,66 ","2.624.933,47 ","639.020,19 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","33.909,27 ","33.909,27 ","109.189,92 ","109.189,92 ","353.374,48 ","353.374,48 ","514.050,31 ","169.889,66 ","169.889,66 ","2.312,70 ","2.312,70 ","204.718,03 ","204.718,03 ","137.129,92 ","137.129,92 ","6.663.871,43 "
109.,81 ,OBČINA MUTA,"24.362,32 ","6.289,29 ","6.289,29 ","0,00 ","0,00 ","0,00 ","0,00 ","3.573,00 ","0,00 ","3.573,00 ","0,00 ","0,00 ","14.500,03 ","14.500,03 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","19.309,53 ","0,00 ","0,00 ","19.309,53 ","19.309,53 ","315.231,11 ","11.156,15 ","3.456,12 ","7.700,03 ","98.454,08 ","63.069,05 ","35.385,03 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","205.620,88 ","205.620,88 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","5.653,50 ","5.653,50 ","5.653,50 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","30.952,36 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","30.952,36 ","30.952,36 ","43.940,85 ","0,00 ","0,00 ","43.940,85 ","43.940,85 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","109.060,94 ","38.038,96 ","38.038,96 ","60.779,76 ","60.779,76 ","0,00 ","0,00 ","10.242,22 ","10.242,22 ","546.120,57 ","413.865,99 ","322.761,21 ","91.104,78 ","208,03 ","208,03 ","0,00 ","0,00 ","0,00 ","990,72 ","990,72 ","0,00 ","0,00 ","0,00 ","0,00 ","131.055,83 ","131.055,83 ","164.594,41 ","7.636,11 ","7.636,11 ","10.945,44 ","10.945,44 ","146.012,86 ","146.012,86 ","0,00 ","0,00 ","1.259.225,59 "
110.,82 ,OBČINA NAKLO,"26.674,74 ","13.756,74 ","13.350,06 ","0,00 ","406,68 ","0,00 ","0,00 ","10.910,00 ","0,00 ","10.910,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","2.008,00 ","2.008,00 ","2.570,43 ","2.570,43 ","2.570,43 ","43.938,52 ","0,00 ","0,00 ","43.938,52 ","43.938,52 ","64.209,62 ","18.175,00 ","18.175,00 ","0,00 ","39.111,48 ","39.111,48 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","6.923,14 ","6.923,14 ","0,00 ","0,00 ","2.153,00 ","2.153,00 ","2.153,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","34.504,02 ","0,00 ","0,00 ","30.649,02 ","30.649,02 ","0,00 ","0,00 ","0,00 ","3.855,00 ","3.855,00 ","130.325,00 ","54.923,00 ","54.923,00 ","67.996,00 ","67.996,00 ","0,00 ","0,00 ","7.406,00 ","7.406,00 ","669.688,73 ","669.688,73 ","471.435,16 ","198.253,57 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","88.774,13 ","16.751,48 ","16.751,48 ","15.874,00 ","15.874,00 ","56.148,65 ","56.148,65 ","0,00 ","0,00 ","1.062.838,19 "
111.,83 ,OBČINA NAZARJE,"16.251,21 ","9.683,44 ","9.683,44 ","0,00 ","0,00 ","0,00 ","0,00 ","2.553,79 ","0,00 ","2.553,79 ","0,00 ","0,00 ","4.013,98 ","4.013,98 ","0,00 ","0,00 ","0,00 ","0,00 ","110,00 ","110,00 ","110,00 ","17.306,62 ","0,00 ","0,00 ","17.306,62 ","17.306,62 ","19.399,91 ","5.704,81 ","0,00 ","5.704,81 ","12.777,10 ","12.777,10 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","918,00 ","918,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","295,65 ","295,65 ","295,65 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","1.746,06 ","0,00 ","0,00 ","1.746,06 ","1.746,06 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","136.437,18 ","21.224,19 ","21.224,19 ","104.555,99 ","104.555,99 ","7.052,00 ","7.052,00 ","3.605,00 ","3.605,00 ","349.087,28 ","277.302,95 ","221.922,95 ","55.380,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","938,16 ","938,16 ","0,00 ","0,00 ","1.363,00 ","1.363,00 ","69.483,17 ","69.483,17 ","100.494,40 ","50.683,35 ","50.683,35 ","2.750,00 ","2.750,00 ","47.061,05 ","47.061,05 ","0,00 ","0,00 ","641.128,31 "
112.,84 ,MESTNA OBČINA NOVA GORICA,"114.371,26 ","66.423,77 ","54.233,96 ","0,00 ","12.189,81 ","0,00 ","0,00 ","30.199,60 ","1.000,00 ","29.199,60 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","17.747,89 ","17.747,89 ","35.074,92 ","35.074,92 ","35.074,92 ","614.400,99 ","900,00 ","900,00 ","613.500,99 ","613.500,99 ","797.713,58 ","180.717,11 ","59.948,87 ","120.768,24 ","39.135,01 ","39.135,01 ","0,00 ","0,00 ","24.910,00 ","0,00 ","0,00 ","24.910,00 ","370.037,45 ","370.037,45 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","176.377,07 ","176.377,07 ","6.536,94 ","6.536,94 ","15.000,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","15.000,00 ","15.000,00 ","191.468,33 ","174.657,22 ","174.657,22 ","15.911,11 ","15.911,11 ","900,00 ","900,00 ","0,00 ","0,00 ","287.230,87 ","0,00 ","0,00 ","242.206,47 ","242.206,47 ","0,00 ","0,00 ","0,00 ","45.024,40 ","45.024,40 ","3.506.074,61 ","1.263.658,09 ","1.263.658,09 ","1.863.596,60 ","1.863.596,60 ","22.116,98 ","22.116,98 ","356.702,94 ","356.702,94 ","4.927.434,38 ","4.053.663,58 ","3.142.253,60 ","911.409,98 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","354.004,26 ","354.004,26 ","34.184,00 ","34.184,00 ","485.582,54 ","485.582,54 ","1.144.930,28 ","65.623,71 ","65.623,71 ","158.415,16 ","158.415,16 ","907.571,76 ","907.571,76 ","13.319,65 ","13.319,65 ","11.633.699,22 "
113.,85 ,MESTNA OBČINA NOVO MESTO,"202.362,94 ","133.218,94 ","133.218,94 ","0,00 ","0,00 ","0,00 ","0,00 ","69.144,00 ","0,00 ","69.144,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","1.408,00 ","1.408,00 ","1.408,00 ","949.312,67 ","0,00 ","0,00 ","949.312,67 ","949.312,67 ","791.878,50 ","172.282,63 ","172.282,63 ","0,00 ","217.165,82 ","217.165,82 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","120.314,53 ","120.314,53 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","245.252,41 ","245.252,41 ","36.863,11 ","36.863,11 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","35.994,63 ","24.700,69 ","24.700,69 ","0,00 ","0,00 ","11.293,94 ","11.293,94 ","0,00 ","0,00 ","303.200,51 ","0,00 ","0,00 ","280.800,51 ","280.800,51 ","0,00 ","0,00 ","0,00 ","22.400,00 ","22.400,00 ","2.625.657,59 ","449.764,51 ","449.764,51 ","1.855.847,46 ","1.855.847,46 ","22.040,00 ","22.040,00 ","298.005,62 ","298.005,62 ","5.567.009,29 ","5.187.276,61 ","4.240.563,82 ","946.712,79 ","11.344,00 ","5.284,00 ","6.060,00 ","0,00 ","0,00 ","3.407,00 ","3.407,00 ","184.242,54 ","184.242,54 ","174.766,98 ","174.766,98 ","5.972,16 ","5.972,16 ","743.068,25 ","89.535,84 ","89.535,84 ","40.078,45 ","40.078,45 ","210.770,98 ","210.770,98 ","402.682,98 ","402.682,98 ","11.219.892,38 "
