,,,,,,,,,,,,- V EUR,,,,,,,,,- V EUR,,,,,,,,,,- V EUR,,,,,,,,,,- V EUR,,,,,,,,,,- V EUR,,,,,,,,,,- V EUR,,,,,,,,- V EUR,,,,,,,- V EUR
,,,I.,7,70,700,7000,703,7030,7031,7032,7033,704,7044,7045,7047,706,7060,71,710,7100,7102,7103,711,7111,712,7120,713,7130,714,7141,72,720,7200,7201,7202,7203,721,7210,7211,722,7220,7221,7222,73,730,7300,7301,731,7310,7311,7312,7313,732,7320,74,740,7400,7401,7402,7403,7404,741,7410,7411,7412,7413,7414,7415,7416,7417,78,786,7860,787,7870
,,,SKUPAJ PRIHODKI,TEKOČI PRIHODKI,TEKOČI PRIHODKI,TEKOČI PRIHODKI,TEKOČI PRIHODKI,TEKOČI PRIHODKI,TEKOČI PRIHODKI,TEKOČI PRIHODKI,TEKOČI PRIHODKI,TEKOČI PRIHODKI,TEKOČI PRIHODKI,TEKOČI PRIHODKI,TEKOČI PRIHODKI,TEKOČI PRIHODKI,TEKOČI PRIHODKI,TEKOČI PRIHODKI,TEKOČI PRIHODKI,TEKOČI PRIHODKI,TEKOČI PRIHODKI,TEKOČI PRIHODKI,TEKOČI PRIHODKI,TEKOČI PRIHODKI,TEKOČI PRIHODKI,TEKOČI PRIHODKI,TEKOČI PRIHODKI,TEKOČI PRIHODKI,TEKOČI PRIHODKI,TEKOČI PRIHODKI,TEKOČI PRIHODKI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
103.,170 ,OBČINA MIRNA PEČ,"2.742.589,76 ","2.399.212,32 ","1.995.854,26 ","1.862.124,00 ","1.862.124,00 ","85.861,18 ","71.573,46 ","134,79 ","995,60 ","13.157,33 ","47.869,08 ","7.100,83 ","0,00 ","40.768,25 ","0,00 ","0,00 ","403.358,06 ","135.844,83 ","31.413,57 ","1.961,38 ","102.469,88 ","2.228,85 ","2.228,85 ","1.934,27 ","1.934,27 ","956,96 ","956,96 ","262.393,15 ","262.393,15 ","20.240,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","20.240,00 ","380,00 ","19.860,00 ","0,00 ","960,00 ","960,00 ","960,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","322.177,44 ","287.433,73 ","268.485,13 ","12.622,00 ","6.326,60 ","0,00 ","0,00 ","34.743,71 ","0,00 ","0,00 ","28.889,05 ","5.854,66 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 "
104.,76 ,OBČINA MISLINJA,"4.412.522,46 ","3.718.067,33 ","3.157.037,59 ","2.865.413,00 ","2.865.413,00 ","141.867,87 ","101.815,52 ","91,98 ","13.661,63 ","26.298,74 ","149.756,72 ","559,55 ","0,00 ","149.197,17 ","0,00 ","0,00 ","561.029,74 ","402.711,57 ","0,00 ","25.043,60 ","377.667,97 ","883,63 ","883,63 ","438,16 ","438,16 ","0,00 ","0,00 ","156.996,38 ","156.996,38 ","865,80 ","475,80 ","475,80 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","390,00 ","0,00 ","390,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","693.589,33 ","476.908,59 ","410.002,93 ","66.905,66 ","0,00 ","0,00 ","0,00 ","216.680,74 ","0,00 ","75.299,82 ","141.380,92 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 "
105.,199 ,OBČINA MOKRONOG-TREBELNO,"4.582.637,06 ","2.739.570,68 ","2.482.658,42 ","2.271.234,00 ","2.271.234,00 ","135.725,08 ","108.735,83 ","85,59 ","11.852,34 ","15.051,32 ","75.678,94 ","55,54 ","0,00 ","75.623,40 ","20,40 ","20,40 ","256.912,26 ","59.446,63 ","0,00 ","1.156,63 ","58.290,00 ","2.605,00 ","2.605,00 ","3.896,59 ","3.896,59 ","19.289,71 ","19.289,71 ","171.674,33 ","171.674,33 ","29.597,65 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","29.597,65 ","29.597,65 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","1.813.468,73 ","498.933,20 ","437.827,24 ","61.105,96 ","0,00 ","0,00 ","0,00 ","1.314.535,53 ","0,00 ","0,00 ","845.240,00 ","469.295,53 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 "
106.,77 ,OBČINA MORAVČE,"4.626.058,20 ","4.034.125,93 ","3.522.649,67 ","3.091.550,00 ","3.091.550,00 ","258.358,04 ","199.496,97 ","510,96 ","23.047,49 ","35.302,62 ","172.741,63 ","68.930,59 ","0,00 ","103.811,04 ","0,00 ","0,00 ","511.476,26 ","349.808,98 ","0,00 ","19.177,61 ","330.631,37 ","1.472,90 ","1.472,90 ","9.404,13 ","9.404,13 ","12.711,85 ","12.711,85 ","138.078,40 ","138.078,40 ","22.339,29 ","1.276,69 ","1.276,69 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","21.062,60 ","3.446,60 ","0,00 ","17.616,00 ","3.477,68 ","0,00 ","0,00 ","0,00 ","3.477,68 ","3.477,68 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","566.115,30 ","391.187,37 ","183.570,37 ","0,00 ","0,00 ","207.617,00 ","0,00 ","174.927,93 ","0,00 ","174.927,93 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 "
107.,78 ,OBČINA MORAVSKE TOPLICE,"6.716.809,27 ","5.636.242,74 ","5.007.523,99 ","4.162.048,00 ","4.162.048,00 ","330.464,98 ","262.467,34 ","82,20 ","11.065,80 ","56.849,64 ","515.011,01 ","3.412,65 ","0,00 ","511.598,36 ","0,00 ","0,00 ","628.718,75 ","280.585,32 ","10.721,41 ","15.482,09 ","254.381,82 ","973,86 ","973,86 ","4.255,32 ","4.255,32 ","2.196,39 ","2.196,39 ","340.707,86 ","340.707,86 ","61.078,23 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","61.078,23 ","30.660,03 ","30.418,20 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","1.019.488,30 ","874.417,98 ","725.569,79 ","97.158,49 ","0,00 ","51.689,70 ","0,00 ","145.070,32 ","0,00 ","73.997,40 ","71.072,92 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 "
108.,79 ,OBČINA MOZIRJE,"4.015.038,54 ","2.850.896,42 ","2.672.855,30 ","2.431.366,00 ","2.431.366,00 ","156.280,10 ","116.346,91 ","287,40 ","10.230,51 ","29.415,28 ","78.616,39 ","1.184,76 ","0,00 ","77.431,63 ","6.592,81 ","6.592,81 ","178.041,12 ","74.807,56 ","0,00 ","83,47 ","74.724,09 ","1.604,32 ","1.604,32 ","1.906,10 ","1.906,10 ","0,00 ","0,00 ","99.723,14 ","99.723,14 ","7.774,60 ","1.695,60 ","1.695,60 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","6.079,00 ","0,00 ","6.079,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","1.156.367,52 ","776.448,32 ","745.920,08 ","30.528,24 ","0,00 ","0,00 ","0,00 ","379.919,20 ","0,00 ","0,00 ","0,00 ","379.919,20 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 "
109.,80 ,MESTNA OBČINA MURSKA SOBOTA,"16.488.887,02 ","14.568.464,70 ","11.954.198,48 ","9.635.357,00 ","9.635.357,00 ","2.068.229,87 ","1.847.948,26 ","2.157,44 ","82.475,89 ","135.648,28 ","250.611,61 ","20.843,05 ","0,00 ","229.768,56 ","0,00 ","0,00 ","2.614.266,22 ","1.589.257,84 ","208.899,92 ","4.723,42 ","1.375.634,50 ","7.206,76 ","7.206,76 ","153.526,44 ","153.526,44 ","445.529,94 ","445.529,94 ","418.745,24 ","418.745,24 ","69.210,48 ","12.465,76 ","12.121,50 ","0,00 ","0,00 ","344,26 ","0,00 ","0,00 ","0,00 ","56.744,72 ","9.149,94 ","47.594,78 ","0,00 ","8.680,00 ","8.680,00 ","8.680,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","1.842.531,84 ","445.073,56 ","445.073,56 ","0,00 ","0,00 ","0,00 ","0,00 ","1.397.458,28 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","1.397.458,28 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 "
110.,81 ,OBČINA MUTA,"4.274.456,44 ","3.006.798,48 ","2.358.694,81 ","2.057.102,00 ","2.057.102,00 ","193.863,98 ","152.697,28 ","254,91 ","10.955,62 ","29.956,17 ","107.728,83 ","1.105,33 ","0,00 ","106.623,50 ","0,00 ","0,00 ","648.103,67 ","565.715,54 ","0,00 ","2.483,06 ","563.232,48 ","1.061,68 ","1.061,68 ","3.942,79 ","3.942,79 ","11.629,50 ","11.629,50 ","65.754,16 ","65.754,16 ","829,51 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","829,51 ","0,00 ","829,51 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","1.266.828,45 ","376.235,29 ","320.554,59 ","55.680,70 ","0,00 ","0,00 ","0,00 ","890.593,16 ","0,00 ","0,00 ","60.330,00 ","830.263,16 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 "
111.,82 ,OBČINA NAKLO,"4.164.878,42 ","3.790.652,94 ","3.349.444,20 ","2.735.872,00 ","2.735.872,00 ","523.373,27 ","476.809,02 ","564,90 ","2.487,63 ","43.511,72 ","90.137,47 ","1.884,53 ","0,00 ","88.252,94 ","61,46 ","61,46 ","441.208,74 ","315.425,79 ","5.461,23 ","39.406,07 ","270.558,49 ","6.233,59 ","6.233,59 ","11.721,19 ","11.721,19 ","7.658,09 ","7.658,09 ","100.170,08 ","100.170,08 ","17.650,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","17.650,00 ","0,00 ","17.650,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","349.116,31 ","100.316,21 ","99.249,39 ","0,00 ","0,00 ","1.066,82 ","0,00 ","248.800,10 ","0,00 ","0,00 ","130.994,26 ","117.805,84 ","0,00 ","0,00 ","0,00 ","0,00 ","7.459,17 ","0,00 ","0,00 ","7.459,17 ","7.459,17 "
112.,83 ,OBČINA NAZARJE,"2.455.051,37 ","2.152.012,50 ","1.871.591,92 ","1.573.000,00 ","1.573.000,00 ","242.850,01 ","223.101,79 ","50,78 ","2.494,46 ","17.202,98 ","55.741,89 ","97,06 ","0,00 ","55.644,83 ","0,02 ","0,02 ","280.420,58 ","157.402,91 ","0,00 ","152,72 ","157.250,19 ","1.036,19 ","1.036,19 ","478,40 ","478,40 ","0,00 ","0,00 ","121.503,08 ","121.503,08 ","50.805,48 ","50.295,48 ","41.500,00 ","0,00 ","8.795,48 ","0,00 ","0,00 ","0,00 ","0,00 ","510,00 ","0,00 ","510,00 ","0,00 ","2.035,00 ","2.035,00 ","2.035,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","250.198,39 ","250.198,39 ","250.198,39 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 "
113.,84 ,MESTNA OBČINA NOVA GORICA,"31.788.398,62 ","30.494.809,60 ","21.451.575,89 ","16.236.569,00 ","16.236.569,00 ","4.120.264,45 ","3.576.851,04 ","4.115,08 ","212.954,01 ","326.344,32 ","1.094.742,44 ","22.054,88 ","0,00 ","1.072.687,56 ","0,00 ","0,00 ","9.043.233,71 ","6.931.439,58 ","7.899,25 ","68.034,95 ","6.855.505,38 ","12.991,27 ","12.991,27 ","74.806,94 ","74.806,94 ","142.633,38 ","142.633,38 ","1.881.362,54 ","1.881.362,54 ","96.961,52 ","10.183,10 ","8.963,10 ","1.220,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","86.778,42 ","10.496,00 ","76.282,42 ","0,00 ","31.533,42 ","24.724,02 ","20.680,00 ","4.044,02 ","6.809,40 ","0,00 ","6.809,40 ","0,00 ","0,00 ","0,00 ","0,00 ","1.065.797,18 ","981.286,23 ","761.039,33 ","220.246,90 ","0,00 ","0,00 ","0,00 ","84.510,95 ","0,00 ","7.935,60 ","6.248,64 ","0,00 ","70.326,71 ","0,00 ","0,00 ","0,00 ","99.296,90 ","0,00 ","0,00 ","99.296,90 ","99.296,90 "
114.,85 ,MESTNA OBČINA NOVO MESTO,"35.972.726,98 ","30.443.578,77 ","24.758.844,06 ","18.658.348,00 ","18.658.348,00 ","5.283.370,73 ","4.847.623,58 ","4.383,34 ","48.600,95 ","382.762,86 ","817.125,33 ","30.706,87 ","0,00 ","786.418,46 ","0,00 ","0,00 ","5.684.734,71 ","2.827.272,69 ","332.847,81 ","5.240,23 ","2.489.184,65 ","12.611,90 ","12.611,90 ","199.968,86 ","199.968,86 ","115.523,97 ","115.523,97 ","2.529.357,29 ","2.529.357,29 ","424.467,71 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","424.467,71 ","0,00 ","424.467,71 ","0,00 ","6.651,25 ","6.651,25 ","6.651,25 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","5.098.029,25 ","2.133.447,58 ","1.579.062,54 ","3.242,40 ","0,00 ","551.142,64 ","0,00 ","2.964.581,67 ","0,00 ","0,00 ","0,00 ","2.964.581,67 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 "
115.,86 ,OBČINA ODRANCI,"2.736.732,64 ","1.345.881,12 ","925.345,53 ","867.331,00 ","867.331,00 ","51.185,36 ","44.955,26 ","0,00 ","3.542,21 ","2.687,89 ","6.829,17 ","1.244,14 ","0,00 ","5.585,03 ","0,00 ","0,00 ","420.535,59 ","19.256,20 ","0,00 ","4.234,34 ","15.021,86 ","336,29 ","336,29 ","1.849,60 ","1.849,60 ","0,00 ","0,00 ","399.093,50 ","399.093,50 ","78.226,00 ","286,00 ","286,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","77.940,00 ","0,00 ","77.940,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","1.300.125,52 ","36.229,38 ","35.570,98 ","0,00 ","0,00 ","658,40 ","0,00 ","1.263.896,14 ","0,00 ","914.986,74 ","337.944,50 ","10.964,90 ","0,00 ","0,00 ","0,00 ","0,00 ","12.500,00 ","0,00 ","0,00 ","12.500,00 ","12.500,00 "
116.,171 ,OBČINA OPLOTNICA,"3.009.577,13 ","2.769.534,24 ","2.585.677,70 ","2.369.692,00 ","2.369.692,00 ","117.545,54 ","103.654,33 ","127,46 ","2.473,57 ","11.290,18 ","98.440,16 ","513,94 ","0,00 ","97.926,22 ","0,00 ","0,00 ","183.856,54 ","103.225,09 ","434,70 ","29,38 ","102.761,01 ","3.280,89 ","3.280,89 ","4.981,69 ","4.981,69 ","0,00 ","0,00 ","72.368,87 ","72.368,87 ","20.204,25 ","4.039,38 ","4.039,38 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","16.164,87 ","0,00 ","16.164,87 ","0,00 ","131,07 ","131,07 ","0,00 ","131,07 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","219.707,57 ","186.143,68 ","169.822,52 ","0,00 ","0,00 ","16.321,16 ","0,00 ","33.563,89 ","0,00 ","0,00 ","33.563,89 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 "
117.,87 ,OBČINA ORMOŽ,"16.108.161,64 ","11.189.576,66 ","9.209.746,72 ","7.786.108,00 ","7.786.108,00 ","1.077.461,82 ","1.019.982,85 ","716,34 ","16.930,06 ","39.832,57 ","346.022,34 ","2.323,66 ","0,00 ","343.698,68 ","154,56 ","154,56 ","1.979.829,94 ","1.203.337,32 ","0,00 ","13.578,56 ","1.189.758,76 ","5.984,19 ","5.984,19 ","19.207,37 ","19.207,37 ","60.634,49 ","60.634,49 ","690.666,57 ","690.666,57 ","55.633,28 ","1.058,34 ","0,00 ","1.058,34 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","54.574,94 ","29.385,94 ","25.189,00 ","0,00 ","12.192,00 ","12.192,00 ","12.192,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","4.850.759,70 ","1.464.411,73 ","1.362.599,09 ","74.382,14 ","22.089,10 ","0,00 ","5.341,40 ","3.386.347,97 ","0,00 ","0,00 ","1.319.661,00 ","2.058.954,57 ","0,00 ","0,00 ","7.732,40 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 "
118.,88 ,OBČINA OSILNICA,"766.079,82 ","444.770,94 ","406.123,92 ","380.711,00 ","380.711,00 ","14.987,73 ","6.974,03 ","0,00 ","4.183,11 ","3.830,59 ","10.425,19 ","148,05 ","0,00 ","10.277,14 ","0,00 ","0,00 ","38.647,02 ","11.419,05 ","0,00 ","0,00 ","11.419,05 ","203,88 ","203,88 ","0,00 ","0,00 ","20.453,96 ","20.453,96 ","6.570,13 ","6.570,13 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","321.308,88 ","227.455,10 ","216.940,81 ","10.395,11 ","119,18 ","0,00 ","0,00 ","93.853,78 ","0,00 ","0,00 ","93.853,78 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 "
119.,89 ,OBČINA PESNICA,"6.229.265,02 ","5.077.257,35 ","4.452.875,76 ","4.705.288,00 ","4.705.288,00 ","-468.468,11 ","-535.291,56 ","1.294,11 ","26.800,16 ","38.729,18 ","217.959,63 ","1.527,24 ","0,00 ","216.432,39 ","-1.903,76 ","-1.903,76 ","624.381,59 ","213.519,60 ","1.903,32 ","3.124,30 ","208.491,98 ","5.187,34 ","5.187,34 ","14.093,75 ","14.093,75 ","0,00 ","0,00 ","391.580,90 ","391.580,90 ","111.582,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","111.582,00 ","0,00 ","111.582,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","1.040.425,67 ","667.377,09 ","667.377,09 ","0,00 ","0,00 ","0,00 ","0,00 ","373.048,58 ","0,00 ","0,00 ","276.472,19 ","96.576,39 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 "
120.,90 ,OBČINA PIRAN,"23.432.256,70 ","19.500.798,08 ","14.804.881,30 ","8.495.553,00 ","8.495.553,00 ","4.357.308,45 ","3.391.062,02 ","22.190,78 ","190.688,73 ","753.366,92 ","1.955.432,40 ","53.660,27 ","0,00 ","1.901.772,13 ","-3.412,55 ","-3.412,55 ","4.695.916,78 ","3.327.899,19 ","428.095,84 ","168.386,62 ","2.731.416,73 ","19.550,30 ","19.550,30 ","378.653,25 ","378.653,25 ","2.151,01 ","2.151,01 ","967.663,03 ","967.663,03 ","1.773.282,26 ","38.846,51 ","26.485,64 ","12.076,73 ","284,14 ","0,00 ","0,00 ","0,00 ","0,00 ","1.734.435,75 ","0,00 ","1.734.435,75 ","0,00 ","2.873,50 ","2.873,50 ","373,50 ","2.500,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","2.155.302,86 ","1.020.124,32 ","1.020.124,32 ","0,00 ","0,00 ","0,00 ","0,00 ","1.135.178,54 ","380.124,82 ","0,00 ","7.820,00 ","668.680,63 ","0,00 ","0,00 ","0,00 ","78.553,09 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 "
121.,91 ,OBČINA PIVKA,"8.050.831,06 ","5.677.441,51 ","4.259.955,28 ","3.794.288,00 ","3.794.288,00 ","273.748,28 ","195.237,23 ","528,89 ","36.001,87 ","41.980,29 ","191.919,00 ","1.083,73 ","0,00 ","190.835,27 ","0,00 ","0,00 ","1.417.486,23 ","1.092.555,05 ","15.324,80 ","296,98 ","1.076.933,27 ","2.396,67 ","2.396,67 ","135.565,67 ","135.565,67 ","122.124,48 ","122.124,48 ","64.844,36 ","64.844,36 ","220.101,29 ","138.903,18 ","125.343,74 ","0,00 ","0,00 ","13.559,44 ","0,00 ","0,00 ","0,00 ","81.198,11 ","11.002,74 ","70.195,37 ","0,00 ","1.950,00 ","1.950,00 ","1.950,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","2.151.338,26 ","800.074,12 ","798.662,59 ","1.411,53 ","0,00 ","0,00 ","0,00 ","1.351.264,14 ","0,00 ","99.870,79 ","549.370,35 ","660.335,00 ","0,00 ","0,00 ","0,00 ","41.688,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 "
122.,92 ,OBČINA PODČETRTEK,"4.884.808,32 ","3.274.328,17 ","3.010.564,56 ","2.466.368,00 ","2.466.368,00 ","228.807,44 ","204.488,85 ","163,09 ","6.298,71 ","17.856,79 ","315.379,42 ","645,43 ","0,00 ","314.733,99 ","9,70 ","9,70 ","263.763,61 ","213.642,33 ","0,00 ","40,05 ","213.602,28 ","1.825,30 ","1.825,30 ","3.874,52 ","3.874,52 ","0,00 ","0,00 ","44.421,46 ","44.421,46 ","1.515,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","1.515,00 ","0,00 ","1.515,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","1.608.965,15 ","388.824,99 ","353.914,82 ","0,00 ","0,00 ","31.405,62 ","3.504,55 ","1.220.140,16 ","7.627,74 ","286.063,73 ","926.448,69 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 "
123.,172 ,OBČINA PODLEHNIK,"2.480.425,83 ","1.604.038,01 ","1.517.880,86 ","1.401.629,00 ","1.401.629,00 ","62.760,21 ","45.485,69 ","0,00 ","8.431,87 ","8.842,65 ","53.491,65 ","691,52 ","0,00 ","52.800,13 ","0,00 ","0,00 ","86.157,15 ","33.185,79 ","0,00 ","0,00 ","33.185,79 ","655,10 ","655,10 ","5.387,30 ","5.387,30 ","0,00 ","0,00 ","46.928,96 ","46.928,96 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","240,00 ","240,00 ","0,00 ","240,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","876.147,82 ","362.736,78 ","330.725,14 ","7.991,00 ","23.753,94 ","266,70 ","0,00 ","513.411,04 ","0,00 ","0,00 ","513.411,04 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 "
124.,93 ,OBČINA PODVELKA,"3.874.040,09 ","3.504.751,47 ","2.445.294,62 ","2.039.604,00 ","2.039.604,00 ","294.685,36 ","276.343,79 ","40,10 ","6.591,85 ","11.709,62 ","111.005,26 ","940,49 ","0,00 ","110.064,77 ","0,00 ","0,00 ","1.059.456,85 ","987.327,40 ","0,00 ","45.794,57 ","941.532,83 ","1.109,00 ","1.109,00 ","371,59 ","371,59 ","0,00 ","0,00 ","70.648,86 ","70.648,86 ","11.015,16 ","6.410,45 ","0,00 ","0,00 ","6.410,45 ","0,00 ","0,00 ","0,00 ","0,00 ","4.604,71 ","0,00 ","4.604,71 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","358.273,46 ","277.476,74 ","277.476,74 ","0,00 ","0,00 ","0,00 ","0,00 ","80.796,72 ","0,00 ","0,00 ","0,00 ","80.796,72 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 "
125.,200 ,OBČINA POLJČANE,"4.292.551,99 ","3.022.094,24 ","2.789.086,62 ","2.464.088,00 ","2.464.088,00 ","158.625,77 ","133.877,39 ","571,93 ","5.438,25 ","18.738,20 ","166.372,85 ","898,91 ","0,00 ","165.473,94 ","0,00 ","0,00 ","233.007,62 ","201.298,10 ","0,00 ","912,48 ","200.385,62 ","1.800,93 ","1.800,93 ","3.525,28 ","3.525,28 ","3.170,50 ","3.170,50 ","23.212,81 ","23.212,81 ","10.084,96 ","220,46 ","220,46 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","9.864,50 ","0,00 ","9.864,50 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","1.260.372,79 ","180.461,49 ","168.740,04 ","11.721,45 ","0,00 ","0,00 ","0,00 ","1.079.911,30 ","0,00 ","0,00 ","1.079.911,30 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 "
126.,173 ,OBČINA POLZELA,"4.587.718,63 ","4.078.520,75 ","3.510.558,20 ","3.097.142,00 ","3.097.142,00 ","307.927,53 ","202.786,82 ","864,95 ","30.236,35 ","74.039,41 ","105.688,67 ","1.552,14 ","0,00 ","104.136,53 ","-200,00 ","-200,00 ","567.962,55 ","300.047,05 ","0,00 ","3.109,37 ","296.937,68 ","2.410,90 ","2.410,90 ","902,48 ","902,48 ","5.737,80 ","5.737,80 ","258.864,32 ","258.864,32 ","122.320,83 ","112.300,00 ","112.300,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","10.020,83 ","0,00 ","10.020,83 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","386.877,05 ","386.877,05 ","386.877,05 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 "
