št.",ID,OBČINA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
100.,169 ,OBČINA MIKLAVŽ NA DRAVSKEM POLJU,"4.130.485,70 ","1.492.062,95 ","493.289,24 ","399.336,54 ","21.940,09 ","30.801,31 ","13.737,25 ","6.964,22 ","0,00 ","20.509,83 ","77.164,19 ","41.710,27 ","30.626,70 ","273,75 ","439,48 ","4.113,99 ","919.569,71 ","199.178,50 ","12.229,16 ","259.765,45 ","9.023,96 ","7.601,79 ","287.678,32 ","5.941,88 ","0,00 ","138.150,65 ","2.039,81 ","0,00 ","0,00 ","2.039,81 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","1.550.938,64 ","34.749,14 ","14.749,18 ","0,00 ","19.999,96 ","1.061.496,75 ","0,00 ","4.959,55 ","10.411,84 ","0,00 ","34.500,00 ","1.011.625,36 ","129.545,84 ","129.545,84 ","325.146,91 ","0,00 ","46.013,11 ","0,00 ","279.133,80 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","982.826,55 ","982.826,55 ","83.513,04 ","0,00 ","30.291,02 ","10.608,65 ","535.708,33 ","12.098,78 ","134.911,45 ","3.486,42 ","172.208,86 ","104.657,56 ","53.754,00 ","53.754,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","50.903,56 ","0,00 ","0,00 ","0,00 ","50.903,56 ","279.608,20 ","247.788,24 ","1.164.988,66 "
101.,75 ,OBČINA MIREN-KOSTANJEVICA,"4.207.455,39 ","1.203.365,48 ","337.394,46 ","302.797,48 ","5.874,81 ","22.281,07 ","4.960,99 ","1.191,35 ","0,00 ","288,76 ","52.650,29 ","26.924,54 ","21.814,46 ","207,51 ","308,16 ","3.395,62 ","791.051,58 ","46.967,56 ","22.383,44 ","149.462,62 ","7.063,51 ","7.870,14 ","238.536,38 ","12.330,33 ","0,00 ","306.437,60 ","454,69 ","454,69 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","21.814,46 ","0,00 ","21.814,46 ","0,00 ","0,00 ","0,00 ","1.448.288,34 ","11.507,20 ","0,00 ","0,00 ","11.507,20 ","840.982,13 ","0,00 ","13.150,00 ","4.170,89 ","2.012,55 ","0,00 ","821.648,69 ","155.929,94 ","155.929,94 ","439.869,07 ","0,00 ","23.944,88 ","59.796,74 ","356.127,45 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","1.449.475,57 ","1.449.475,57 ","0,00 ","19.990,00 ","79.437,23 ","0,00 ","1.073.160,09 ","45.408,73 ","8.930,36 ","24.920,50 ","197.628,66 ","106.326,00 ","89.722,21 ","89.722,21 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","16.603,79 ","9.156,94 ","0,00 ","0,00 ","7.446,85 ","155.436,62 ","152.401,91 ","1.199.024,40 "
102.,212 ,OBČINA MIRNA,"2.828.478,99 ","932.859,69 ","189.501,39 ","173.680,29 ","2.352,80 ","7.653,07 ","5.509,91 ","305,32 ","0,00 ","0,00 ","30.394,65 ","15.885,33 ","12.726,07 ","107,65 ","179,43 ","1.496,17 ","704.810,49 ","40.510,06 ","0,00 ","53.527,91 ","0,00 ","6.899,61 ","398.982,40 ","4.723,50 ","0,00 ","200.167,01 ","8.153,16 ","8.153,16 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","871.473,25 ","14.809,52 ","14.809,52 ","0,00 ","0,00 ","499.896,50 ","0,00 ","4.950,00 ","4.590,00 ","0,00 ","6.490,00 ","483.866,50 ","128.407,62 ","128.407,62 ","228.359,61 ","14.973,62 ","13.034,63 ","0,00 ","199.591,41 ","759,95 ","0,00 ","0,00 ","0,00 ","0,00 ","918.636,84 ","918.636,84 ","0,00 ","0,00 ","12.208,15 ","0,00 ","628.035,71 ","113.895,30 ","44.510,48 ","0,00 ","119.987,20 ","105.509,21 ","58.009,21 ","41.550,00 ","8.294,41 ","0,00 ","0,00 ","8.164,80 ","0,00 ","0,00 ","47.500,00 ","0,00 ","0,00 ","0,00 ","47.500,00 ","-379.842,05 ","-372.749,79 ","190.130,65 "
103.,170 ,OBČINA MIRNA PEČ,"2.739.423,15 ","658.367,70 ","209.102,24 ","178.708,07 ","2.652,06 ","10.844,04 ","13.222,64 ","3.675,43 ","0,00 ","0,00 ","32.825,02 ","17.171,08 ","13.612,34 ","115,58 ","192,67 ","1.733,35 ","374.822,98 ","29.875,99 ","0,00 ","26.124,00 ","2.480,78 ","1.972,00 ","197.241,55 ","0,00 ","0,00 ","117.128,66 ","41.617,46 ","41.617,46 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","1.001.449,89 ","182.071,08 ","132.073,56 ","0,00 ","49.997,52 ","558.109,97 ","0,00 ","13.200,00 ","0,00 ","0,00 ","0,00 ","544.909,97 ","50.856,12 ","50.856,12 ","210.412,72 ","21.451,94 ","11.063,94 ","0,00 ","168.424,03 ","9.472,81 ","0,00 ","0,00 ","0,00 ","0,00 ","879.090,13 ","879.090,13 ","0,00 ","0,00 ","425.560,27 ","3.266,66 ","108.801,23 ","133.574,62 ","4.500,00 ","0,00 ","203.387,35 ","200.515,43 ","198.515,43 ","5.000,00 ","0,00 ","0,00 ","0,00 ","0,00 ","193.515,43 ","0,00 ","2.000,00 ","0,00 ","0,00 ","0,00 ","2.000,00 ","3.166,61 ","42.822,69 ","739.394,73 "
104.,76 ,OBČINA MISLINJA,"4.680.190,32 ","1.488.792,11 ","236.335,31 ","190.264,25 ","5.764,96 ","12.259,03 ","9.321,90 ","6.506,77 ","0,00 ","12.218,40 ","34.426,18 ","17.694,85 ","14.738,76 ","124,76 ","207,79 ","1.660,02 ","1.130.369,74 ","80.606,31 ","2.345,67 ","71.154,76 ","10.774,94 ","3.502,16 ","575.608,76 ","3.957,90 ","169,68 ","382.249,56 ","8.038,22 ","111,87 ","7.904,81 ","21,54 ","0,00 ","0,00 ","0,00 ","79.622,66 ","0,00 ","79.622,66 ","0,00 ","0,00 ","0,00 ","1.523.157,41 ","31.095,84 ","0,00 ","0,00 ","31.095,84 ","848.357,13 ","0,00 ","4.680,00 ","2.490,00 ","0,00 ","0,00 ","841.187,13 ","202.947,26 ","202.947,26 ","440.757,18 ","24.885,99 ","24.702,99 ","15.023,10 ","376.145,10 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","1.624.028,42 ","1.624.028,42 ","60.381,37 ","499,99 ","33.463,08 ","12.665,00 ","1.040.490,48 ","52.707,99 ","253.581,25 ","0,00 ","170.239,26 ","44.212,38 ","44.212,38 ","44.212,38 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","-267.667,86 ","-284.673,24 ","706.117,81 "
105.,199 ,OBČINA MOKRONOG-TREBELNO,"4.960.119,28 ","1.047.644,69 ","234.512,06 ","215.603,81 ","2.560,40 ","13.755,34 ","0,00 ","2.015,00 ","0,00 ","577,51 ","33.888,15 ","17.603,51 ","14.102,70 ","119,27 ","198,93 ","1.863,74 ","740.424,76 ","29.266,02 ","0,00 ","61.136,51 ","9.446,63 ","1.428,77 ","469.015,90 ","59.872,48 ","0,00 ","110.258,45 ","26.851,35 ","26.851,35 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","11.968,37 ","0,00 ","11.968,37 ","0,00 ","0,00 ","0,00 ","1.298.218,83 ","13.432,57 ","0,00 ","0,00 ","13.432,57 ","710.747,04 ","0,00 ","0,00 ","0,00 ","0,00 ","4.400,00 ","706.347,04 ","114.913,63 ","114.913,63 ","459.125,59 ","1.560,07 ","13.064,84 ","10.000,00 ","434.500,68 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","2.559.063,82 ","2.559.063,82 ","0,00 ","0,00 ","15.918,80 ","0,00 ","2.100.801,68 ","309.129,45 ","3.985,17 ","0,00 ","129.228,72 ","55.191,94 ","55.191,94 ","34.000,00 ","21.191,94 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","-377.482,22 ","-351.787,50 ","393.707,16 "
106.,77 ,OBČINA MORAVČE,"4.850.417,59 ","1.234.197,66 ","237.389,08 ","198.579,25 ","9.522,79 ","23.705,59 ","5.581,45 ","0,00 ","0,00 ","0,00 ","35.885,01 ","17.842,43 ","14.479,71 ","122,67 ","204,37 ","3.235,83 ","941.530,37 ","101.231,62 ","24.176,89 ","104.791,52 ","11.200,83 ","6.049,53 ","589.598,10 ","12.208,26 ","0,00 ","92.273,62 ","12.393,20 ","12.393,20 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","7.000,00 ","0,00 ","7.000,00 ","0,00 ","0,00 ","0,00 ","1.507.984,14 ","153.889,19 ","139.459,19 ","0,00 ","14.430,00 ","696.154,21 ","0,00 ","0,00 ","4.359,46 ","0,00 ","0,00 ","691.794,75 ","119.165,55 ","119.165,55 ","538.775,19 ","31.030,00 ","19.745,27 ","0,00 ","486.499,92 ","1.500,00 ","0,00 ","0,00 ","0,00 ","0,00 ","1.870.027,40 ","1.870.027,40 ","90.000,00 ","0,00 ","9.512,30 ","0,00 ","1.391.928,36 ","10.760,05 ","9.765,00 ","0,00 ","358.061,69 ","238.208,39 ","148.564,52 ","139.358,61 ","0,00 ","0,00 ","0,00 ","9.205,91 ","0,00 ","0,00 ","89.643,87 ","0,00 ","0,00 ","0,00 ","89.643,87 ","-224.359,39 ","-231.143,80 ","1.291.944,13 "
107.,78 ,OBČINA MORAVSKE TOPLICE,"7.072.953,56 ","2.027.890,54 ","315.621,21 ","287.427,41 ","7.735,42 ","20.458,38 ","0,00 ","0,00 ","0,00 ","0,00 ","49.428,76 ","25.439,39 ","20.378,35 ","178,19 ","287,46 ","3.145,37 ","1.624.852,11 ","313.829,68 ","28.318,97 ","228.211,35 ","13.964,11 ","3.189,02 ","922.080,55 ","23.876,20 ","311,04 ","91.071,19 ","5.908,95 ","5.908,95 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","32.079,51 ","11.269,51 ","20.810,00 ","0,00 ","0,00 ","0,00 ","2.251.779,58 ","231.881,32 ","231.881,32 ","0,00 ","0,00 ","827.693,73 ","0,00 ","57.000,00 ","0,00 ","0,00 ","0,00 ","770.693,73 ","176.351,13 ","176.351,13 ","981.570,76 ","0,00 ","60.882,56 ","1.181,04 ","908.058,67 ","11.448,49 ","0,00 ","34.282,64 ","34.282,64 ","0,00 ","2.463.430,80 ","2.463.430,80 ","0,00 ","0,00 ","97.705,27 ","24.457,82 ","1.800.871,97 ","389.571,81 ","70.259,73 ","0,00 ","80.564,20 ","329.852,64 ","94.244,35 ","94.244,35 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","235.608,29 ","177.095,15 ","0,00 ","0,00 ","58.513,14 ","-356.144,29 ","-365.717,43 ","1.356.572,62 "
108.,79 ,OBČINA MOZIRJE,"3.665.694,32 ","1.120.097,53 ","265.566,44 ","230.886,04 ","9.408,33 ","13.706,49 ","0,00 ","0,00 ","11.276,82 ","288,76 ","42.891,75 ","21.116,86 ","16.369,94 ","140,21 ","233,71 ","5.031,03 ","654.846,88 ","82.175,44 ","3.390,17 ","120.823,82 ","2.752,83 ","1.931,54 ","263.108,11 ","32.151,25 ","0,00 ","148.513,72 ","107.001,35 ","102.318,56 ","0,00 ","4.682,79 ","0,00 ","0,00 ","0,00 ","49.791,11 ","13.131,42 ","36.470,00 ","0,00 ","189,69 ","0,00 ","1.034.899,51 ","22.934,29 ","0,00 ","0,00 ","22.934,29 ","297.548,60 ","0,00 ","7.200,00 ","5.850,00 ","0,00 ","0,00 ","284.498,60 ","99.616,44 ","99.616,44 ","614.800,18 ","0,00 ","23.163,50 ","667,79 ","590.968,89 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","1.040.999,69 ","1.040.999,69 ","614,00 ","0,00 ","4.844,32 ","0,00 ","658.941,07 ","259.314,70 ","29.546,68 ","0,00 ","87.738,92 ","469.697,59 ","12.207,35 ","1.852,50 ","7.502,78 ","0,00 ","0,00 ","2.852,07 ","0,00 ","0,00 ","457.490,24 ","0,00 ","0,00 ","0,00 ","457.490,24 ","349.344,22 ","456.262,10 ","695.899,38 "
109.,80 ,MESTNA OBČINA MURSKA SOBOTA,"16.170.855,49 ","4.400.765,21 ","1.158.558,47 ","1.064.683,83 ","20.309,78 ","59.502,47 ","0,00 ","3.036,23 ","0,00 ","11.026,16 ","179.760,46 ","89.265,06 ","75.621,41 ","635,03 ","1.066,51 ","13.172,45 ","2.921.519,32 ","227.605,17 ","5.195,68 ","450.069,20 ","41.697,22 ","4.921,68 ","1.092.587,76 ","32.400,13 ","444.224,80 ","622.817,68 ","105.818,91 ","90.688,26 ","0,00 ","15.130,65 ","0,00 ","0,00 ","0,00 ","35.108,05 ","34.108,05 ","1.000,00 ","0,00 ","0,00 ","0,00 ","8.247.348,42 ","274.226,81 ","272.526,81 ","0,00 ","1.700,00 ","3.004.098,37 ","0,00 ","1.300,00 ","56.071,56 ","0,00 ","221.000,00 ","2.725.726,81 ","607.255,47 ","607.255,47 ","4.361.767,77 ","0,00 ","272.011,64 ","90.401,01 ","2.734.551,12 ","1.264.804,00 ","0,00 ","0,00 ","0,00 ","0,00 ","3.275.662,16 ","3.275.662,16 ","0,00 ","0,00 ","58.372,93 ","0,00 ","2.608.043,31 ","360.306,03 ","73.036,41 ","0,00 ","175.903,48 ","247.079,70 ","114.204,99 ","114.204,99 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","132.874,71 ","3.420,55 ","30.000,00 ","0,00 ","99.454,16 ","318.031,53 ","419.127,02 ","1.920.351,07 "
110.,81 ,OBČINA MUTA,"5.204.384,59 ","553.434,21 ","131.591,36 ","109.250,09 ","2.876,16 ","8.368,52 ","0,00 ","1.010,01 ","0,00 ","10.086,58 ","19.917,80 ","10.164,43 ","8.143,00 ","68,85 ","114,82 ","1.426,70 ","324.920,85 ","103.204,84 ","20.806,92 ","33.950,97 ","8.226,65 ","510,20 ","61.689,15 ","1.241,00 ","11.298,14 ","83.992,98 ","30.661,76 ","27.617,73 ","0,00 ","3.044,03 ","0,00 ","0,00 ","0,00 ","46.342,44 ","12.235,78 ","5.000,00 ","0,00 ","29.106,66 ","0,00 ","1.565.030,50 ","25.975,65 ","0,00 ","0,00 ","25.975,65 ","435.497,65 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","435.497,65 ","111.891,87 ","111.891,87 ","991.665,33 ","18.293,27 ","30.251,00 ","7.353,18 ","484.492,57 ","441.541,66 ","9.733,65 ","0,00 ","0,00 ","0,00 ","3.025.193,49 ","3.025.193,49 ","12.889,30 ","0,00 ","31.111,06 ","0,00 ","2.603.783,92 ","73.256,58 ","15.590,70 ","0,00 ","288.561,93 ","60.726,39 ","28.967,52 ","28.967,52 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","31.758,87 ","125,89 ","143,12 ","0,00 ","31.489,86 ","-929.928,15 ","-901.749,45 ","888.333,77 "
111.,82 ,OBČINA NAKLO,"5.268.052,65 ","1.343.779,61 ","228.123,05 ","201.014,00 ","3.794,47 ","13.131,74 ","2.238,02 ","7.944,82 ","0,00 ","0,00 ","36.041,81 ","18.515,68 ","14.774,51 ","125,18 ","208,66 ","2.417,78 ","1.072.112,57 ","137.307,69 ","124.825,66 ","86.997,28 ","4.751,98 ","12.652,42 ","450.601,99 ","36.954,29 ","11.299,23 ","206.722,03 ","2.502,18 ","2.502,18 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","5.000,00 ","0,00 ","5.000,00 ","0,00 ","0,00 ","0,00 ","1.516.689,82 ","88.284,31 ","86.284,31 ","0,00 ","2.000,00 ","964.689,37 ","0,00 ","15.500,00 ","0,00 ","0,00 ","800,00 ","948.389,37 ","160.527,81 ","160.527,81 ","303.188,33 ","73.209,40 ","16.488,91 ","0,00 ","213.490,02 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","2.303.419,34 ","2.303.419,34 ","0,00 ","0,00 ","101.544,78 ","0,00 ","824.667,11 ","984.898,17 ","26.615,00 ","0,00 ","365.694,28 ","104.163,88 ","100.866,00 ","100.866,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","3.297,88 ","2.063,73 ","0,00 ","0,00 ","1.234,15 ","-1.103.174,23 ","-1.140.078,12 ","930.183,51 "
112.,83 ,OBČINA NAZARJE,"2.422.810,12 ","1.000.471,11 ","140.958,20 ","123.229,43 ","3.587,19 ","6.533,85 ","1.242,84 ","0,00 ","0,00 ","6.364,89 ","21.192,61 ","11.003,70 ","8.815,53 ","74,54 ","124,35 ","1.174,49 ","788.450,98 ","69.492,52 ","0,00 ","114.376,61 ","3.441,30 ","647,75 ","492.087,38 ","4.225,18 ","0,00 ","104.180,24 ","15.040,81 ","15.040,81 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","34.828,51 ","3.500,00 ","26.000,00 ","0,00 ","5.328,51 ","0,00 ","794.638,21 ","18.400,00 ","0,00 ","0,00 ","18.400,00 ","494.083,11 ","0,00 ","2.915,49 ","0,00 ","0,00 ","0,00 ","491.167,62 ","69.389,14 ","69.389,14 ","212.765,96 ","24.707,85 ","21.499,20 ","0,00 ","162.294,26 ","0,00 ","4.264,65 ","0,00 ","0,00 ","0,00 ","413.509,56 ","413.509,56 ","50.409,91 ","0,00 ","14.508,57 ","0,00 ","244.508,01 ","56.122,56 ","6.485,46 ","4.440,00 ","37.035,05 ","214.191,24 ","49.680,61 ","47.063,01 ","2.617,60 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","164.510,63 ","160.874,01 ","0,00 ","0,00 ","3.636,62 ","32.241,25 ","47.129,34 ","356.903,18 "
113.,84 ,MESTNA OBČINA NOVA GORICA,"34.821.696,06 ","9.273.018,65 ","2.220.200,07 ","2.037.487,72 ","27.322,76 ","115.830,08 ","18.935,87 ","1.296,50 ","0,00 ","19.327,14 ","350.387,72 ","178.578,40 ","146.130,22 ","1.266,41 ","2.061,27 ","22.351,42 ","6.348.487,61 ","1.255.964,00 ","406.981,14 ","2.172.859,41 ","56.508,25 ","11.280,24 ","1.175.435,53 ","213.099,75 ","46.637,34 ","1.009.721,95 ","63.943,25 ","63.943,25 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","290.000,00 ","0,00 ","290.000,00 ","0,00 ","0,00 ","0,00 ","13.392.435,98 ","983.083,59 ","872.115,19 ","0,00 ","110.968,40 ","5.853.638,91 ","0,00 ","136.224,40 ","87.951,82 ","11.443,63 ","30.317,77 ","5.587.701,29 ","1.453.565,78 ","1.453.565,78 ","5.093.829,70 ","0,00 ","166.260,54 ","287.325,26 ","4.639.886,26 ","357,64 ","0,00 ","8.318,00 ","8.318,00 ","0,00 ","10.423.311,98 ","10.423.311,98 ","633.390,50 ","20.220,00 ","393.743,89 ","15.397,62 ","6.732.470,61 ","674.459,79 ","607.734,05 ","40.512,59 ","1.305.382,93 ","1.732.929,45 ","449.029,51 ","167.531,42 ","0,00 ","0,00 ","116.224,41 ","165.273,68 ","0,00 ","0,00 ","1.283.899,94 ","0,00 ","0,00 ","0,00 ","1.283.899,94 ","-3.033.297,44 ","-3.037.389,14 ","7.829.354,97 "
114.,85 ,MESTNA OBČINA NOVO MESTO,"38.143.383,88 ","10.053.200,91 ","2.358.178,65 ","2.090.299,90 ","21.612,25 ","105.092,71 ","121.585,36 ","0,00 ","0,00 ","19.588,43 ","376.564,35 ","196.241,89 ","157.419,57 ","1.327,34 ","2.222,27 ","19.353,28 ","7.060.426,28 ","488.518,59 ","39.618,80 ","624.503,10 ","74.917,54 ","17.887,87 ","4.774.723,51 ","310.346,01 ","12.399,08 ","717.511,78 ","243.031,63 ","238.090,43 ","4.941,20 ","0,00 ","0,00 ","0,00 ","0,00 ","15.000,00 ","0,00 ","15.000,00 ","0,00 ","0,00 ","0,00 ","13.815.544,05 ","654.327,59 ","418.648,23 ","0,00 ","235.679,36 ","6.796.168,64 ","0,00 ","0,00 ","0,00 ","0,00 ","10.959,23 ","6.785.209,41 ","1.093.517,53 ","1.093.517,53 ","5.271.530,29 ","0,00 ","293.777,58 ","88.400,00 ","4.807.851,10 ","81.501,61 ","0,00 ","0,00 ","0,00 ","0,00 ","12.728.017,52 ","12.728.017,52 ","0,00 ","1.817,07 ","804.953,15 ","39.560,01 ","6.076.116,87 ","4.978.207,39 ","330.703,86 ","25.049,72 ","471.609,45 ","1.546.621,40 ","24.851,86 ","14.270,00 ","0,00 ","0,00 ","0,00 ","10.581,86 ","0,00 ","0,00 ","1.521.769,54 ","0,00 ","0,00 ","0,00 ","1.521.769,54 ","-2.170.656,90 ","-1.932.865,50 ","6.574.833,81 "
115.,86 ,OBČINA ODRANCI,"3.039.666,85 ","481.598,74 ","136.916,45 ","123.004,17 ","3.285,64 ","5.886,85 ","0,00 ","0,00 ","0,00 ","4.739,79 ","21.504,92 ","11.320,90 ","8.769,06 ","76,30 ","127,17 ","1.211,49 ","295.670,12 ","31.276,07 ","43.256,30 ","86.781,25 ","9.821,55 ","2.568,83 ","86.754,30 ","166,92 ","0,00 ","35.044,90 ","23.507,25 ","23.507,25 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","4.000,00 ","0,00 ","4.000,00 ","0,00 ","0,00 ","0,00 ","509.892,14 ","18.850,01 ","3.875,01 ","0,00 ","14.975,00 ","316.806,50 ","0,00 ","1.800,00 ","0,00 ","0,00 ","0,00 ","315.006,50 ","49.010,00 ","49.010,00 ","125.225,63 ","3.337,06 ","12.336,17 ","102,96 ","109.072,40 ","0,00 ","377,04 ","0,00 ","0,00 ","0,00 ","2.001.079,46 ","2.001.079,46 ","0,00 ","12.372,16 ","6.202,51 ","592,06 ","1.914.799,78 ","0,00 ","2.562,24 ","229,20 ","64.321,51 ","47.096,51 ","10.226,00 ","10.226,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","36.870,51 ","19.595,51 ","0,00 ","0,00 ","17.275,00 ","-302.934,21 ","-283.661,30 ","354.390,24 "
116.,171 ,OBČINA OPLOTNICA,"2.994.674,90 ","946.729,95 ","216.754,19 ","188.688,42 ","4.985,41 ","11.145,59 ","6.535,71 ","5.399,06 ","0,00 ","0,00 ","32.447,77 ","16.890,22 ","13.121,70 ","112,73 ","187,87 ","2.135,25 ","623.788,12 ","97.465,28 ","7.545,74 ","96.548,54 ","0,00 ","5.051,59 ","282.953,95 ","94.908,67 ","0,00 ","39.314,35 ","18.300,70 ","12.059,16 ","0,00 ","6.241,54 ","0,00 ","0,00 ","0,00 ","55.439,17 ","0,00 ","55.439,17 ","0,00 ","0,00 ","0,00 ","1.279.305,02 ","35.534,75 ","18.582,15 ","0,00 ","16.952,60 ","702.462,83 ","0,00 ","10.993,46 ","1.502,52 ","0,00 ","0,00 ","689.966,85 ","131.854,52 ","131.854,52 ","409.452,92 ","17.153,38 ","42.265,38 ","22.505,57 ","322.870,59 ","4.658,00 ","0,00 ","0,00 ","0,00 ","0,00 ","741.596,41 ","741.596,41 ","0,00 ","0,00 ","11.183,20 ","0,00 ","546.589,10 ","1.173,60 ","69.360,74 ","0,00 ","113.289,77 ","27.043,52 ","19.200,00 ","3.000,00 ","0,00 ","0,00 ","0,00 ","0,00 ","16.200,00 ","0,00 ","7.843,52 ","4.835,91 ","0,00 ","0,00 ","3.007,61 ","14.902,23 ","33.173,55 ","543.499,27 "
117.,87 ,OBČINA ORMOŽ,"14.965.094,78 ","2.070.568,70 ","619.693,08 ","521.050,10 ","25.832,38 ","40.605,06 ","14.001,69 ","12.444,67 ","0,00 ","5.759,18 ","95.483,87 ","48.651,16 ","38.828,31 ","329,50 ","548,28 ","7.126,62 ","1.110.057,51 ","87.029,61 ","133.664,94 ","208.926,52 ","16.012,01 ","6.009,73 ","451.685,87 ","36.887,22 ","1.140,00 ","168.701,61 ","16.295,08 ","9.530,98 ","0,00 ","6.764,10 ","0,00 ","0,00 ","0,00 ","229.039,16 ","0,00 ","38.500,00 ","0,00 ","190.539,16 ","0,00 ","5.103.452,40 ","196.524,82 ","89.554,71 ","0,00 ","106.970,11 ","2.511.445,12 ","0,00 ","12.750,00 ","6.499,47 ","577,99 ","16.233,79 ","2.475.383,87 ","483.790,50 ","483.790,50 ","1.911.691,96 ","15.353,98 ","114.243,62 ","4.400,00 ","974.889,53 ","700.374,41 ","102.430,42 ","0,00 ","0,00 ","0,00 ","7.436.638,11 ","7.436.638,11 ","62.038,10 ","9.990,00 ","62.518,73 ","6.672,75 ","6.437.344,44 ","372.892,06 ","258.495,37 ","14.991,84 ","211.694,82 ","354.435,57 ","234.561,05 ","231.505,68 ","0,00 ","0,00 ","0,00 ","3.055,37 ","0,00 ","0,00 ","119.874,52 ","0,00 ","0,00 ","0,00 ","119.874,52 ","1.143.066,86 ","1.145.783,38 ","4.015.555,56 "
118.,88 ,OBČINA OSILNICA,"756.375,26 ","232.014,05 ","65.597,40 ","53.007,88 ","2.956,66 ","8.757,56 ","0,00 ","875,30 ","0,00 ","0,00 ","9.360,05 ","5.198,99 ","3.529,32 ","32,93 ","52,78 ","546,03 ","152.942,47 ","11.655,61 ","13.270,27 ","26.253,98 ","4.839,63 ","366,01 ","44.402,31 ","4.515,96 ","0,00 ","47.638,70 ","3.114,13 ","3.114,13 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","1.000,00 ","0,00 ","1.000,00 ","0,00 ","0,00 ","0,00 ","271.201,38 ","0,00 ","0,00 ","0,00 ","0,00 ","110.741,50 ","0,00 ","0,00 ","2.690,00 ","0,00 ","0,00 ","108.051,50 ","4.081,16 ","4.081,16 ","156.378,72 ","141.880,45 ","5.243,82 ","0,00 ","9.254,45 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","247.159,83 ","247.159,83 ","0,00 ","0,00 ","1.495,44 ","0,00 ","189.728,23 ","47.118,53 ","0,00 ","0,00 ","8.817,63 ","6.000,00 ","6.000,00 ","6.000,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","9.704,56 ","12.818,69 ","-58.444,49 "
